name,timestamp,value,code,container,endpoint,host,instance,job,method,namespace,pod,service,url
api_requests_total,"[1650022962.684, '5']","[1650022992.684, '7']","[1650023022.684, '9']","[1650023052.684, '11']","[1650023082.684, '13']","[1650023112.684, '15']","[1650023142.684, '17']","[1650023172.684, '19']","[1650023202.684, '21']","[1650023232.684, '23']","[1650023262.684, '25']","[1650023292.684, '27']","[1650023322.684, '29']","[1650023352.684, '31']","[1650023382.684, '33']","[1650023412.684, '35']","[1650023442.684, '37']","[1650023472.684, '39']","[1650023502.684, '41']","[1650023532.684, '43']","[1650023562.684, '45']","[1650023592.684, '47']","[1650023622.684, '49']","[1650023652.684, '51']","[1650023682.684, '53']","[1650023712.684, '55']","[1650023742.684, '57']","[1650023772.684, '59']","[1650023802.684, '61']","[1650023832.684, '63']","[1650023862.684, '65']","[1650023892.689, '67']","[1650023922.684, '69']","[1650023952.684, '71']","[1650023982.684, '73']","[1650024012.684, '75']","[1650024042.684, '77']","[1650024072.684, '79']","[1650024102.689, '81']","[1650024132.684, '83']","[1650024162.687, '85']","[1650024192.684, '87']","[1650024222.687, '89']","[1650024252.684, '91']","[1650024282.684, '93']","[1650024312.684, '95']","[1650024342.684, '97']","[1650024372.684, '99']","[1650024402.684, '101']","[1650024432.684, '103']","[1650024462.684, '105']","[1650024492.684, '107']","[1650024522.684, '109']","[1650024552.684, '111']","[1650024582.684, '113']","[1650024612.684, '115']","[1650024642.684, '117']","[1650024672.684, '119']","[1650024702.684, '121']","[1650024732.684, '123']","[1650024762.684, '125']","[1650024792.684, '127']","[1650024822.684, '1']","[1650024852.687, '3']","[1650024882.684, '5']","[1650024912.684, '7']","[1650024942.684, '9']","[1650024972.684, '11']","[1650025002.684, '13']","[1650025032.689, '15']","[1650025062.684, '17']","[1650025092.684, '19']","[1650025122.684, '21']","[1650025152.684, '23']","[1650025182.684, '25']","[1650025212.684, '27']","[1650025242.684, '29']","[1650025272.69, '31']","[1650025302.684, '33']","[1650025332.684, '35']","[1650025362.684, '1']","[1650025392.684, '3']","[1650025422.684, '5']","[1650025452.684, '7']","[1650025482.684, '9']","[1650025512.684, '11']","[1650025542.684, '13']","[1650025572.684, '15']","[1650025602.684, '17']","[1650025632.684, '19']","[1650025662.684, '21']","[1650025692.684, '23']","[1650025722.684, '25']","[1650025752.684, '27']","[1650025782.684, '29']","[1650025812.684, '31']","[1650025842.684, '33']","[1650025872.684, '35']","[1650025902.687, '37']","[1650025932.684, '39']","[1650025962.684, '41']","[1650025992.684, '43']","[1650026022.684, '45']","[1650026052.684, '47']",200,api,http,192.168.152.73:1323,192.168.152.73:1323,api,GET,default,api-54cbb7fbcc-cnp4k,api,/healthz
api_requests_total,"[1650022957.254, '4']","[1650022987.254, '6']","[1650023017.254, '8']","[1650023047.254, '10']","[1650023077.254, '12']","[1650023107.254, '14']","[1650023137.254, '16']","[1650023167.254, '18']","[1650023197.254, '20']","[1650023227.254, '22']","[1650023257.254, '24']","[1650023287.254, '26']","[1650023317.254, '28']","[1650023347.254, '30']","[1650023377.254, '32']","[1650023407.254, '34']","[1650023437.254, '36']","[1650023467.254, '38']","[1650023497.254, '40']","[1650023527.254, '42']","[1650023557.254, '44']","[1650023587.254, '46']","[1650023617.254, '48']","[1650023647.254, '50']","[1650023677.254, '52']","[1650023707.254, '54']","[1650023737.254, '56']","[1650023767.254, '58']","[1650023797.254, '60']","[1650023827.254, '62']","[1650023857.254, '64']","[1650023887.254, '66']","[1650023917.254, '68']","[1650023947.254, '70']","[1650023977.254, '72']","[1650024007.254, '74']","[1650024037.254, '76']","[1650024067.254, '78']","[1650024097.254, '80']","[1650024127.254, '82']","[1650024157.254, '84']","[1650024187.254, '86']","[1650024217.254, '88']","[1650024247.254, '90']","[1650024277.254, '92']","[1650024307.254, '94']","[1650024337.254, '96']","[1650024367.254, '98']","[1650024397.254, '100']","[1650024427.254, '102']","[1650024457.254, '104']","[1650024487.254, '106']","[1650024517.254, '108']","[1650024547.258, '110']","[1650024577.254, '112']","[1650024607.266, '114']","[1650024637.254, '116']","[1650024667.254, '118']","[1650024697.254, '120']","[1650024727.254, '122']","[1650024757.254, '124']","[1650024817.254, '2']","[1650024847.254, '4']","[1650024877.254, '6']","[1650024907.254, '8']","[1650024937.254, '10']","[1650024967.254, '12']","[1650024997.254, '14']","[1650025027.254, '16']","[1650025057.254, '18']","[1650025087.254, '20']","[1650025147.254, '2']","[1650025177.254, '4']","[1650025207.254, '6']","[1650025237.254, '8']","[1650025267.254, '10']","[1650025297.254, '12']","[1650025327.254, '14']","[1650025357.254, '16']","[1650025387.254, '18']","[1650025417.254, '20']","[1650025447.254, '22']","[1650025477.254, '24']","[1650025507.254, '26']","[1650025537.254, '28']","[1650025567.254, '30']","[1650025597.254, '32']","[1650025627.254, '34']","[1650025657.254, '36']","[1650025687.254, '38']","[1650025717.254, '40']","[1650025747.254, '42']","[1650025777.254, '44']","[1650025807.254, '46']","[1650025837.254, '48']","[1650025867.254, '50']","[1650025897.254, '52']","[1650025927.254, '54']","[1650025957.254, '56']","[1650025987.254, '58']","[1650026017.254, '60']","[1650026047.254, '62']",200,api,http,192.168.152.74:1323,192.168.152.74:1323,api,GET,default,api-54cbb7fbcc-z984w,api,/healthz
api_requests_total,"[1650022961.993, '4']","[1650022991.993, '6']","[1650023021.993, '8']","[1650023051.993, '10']","[1650023081.993, '12']","[1650023111.993, '14']","[1650023141.993, '16']","[1650023171.993, '18']","[1650023201.993, '20']","[1650023231.993, '22']","[1650023261.993, '24']","[1650023291.993, '26']","[1650023321.993, '28']","[1650023351.993, '30']","[1650023381.993, '32']","[1650023411.993, '34']","[1650023441.993, '36']","[1650023471.993, '38']","[1650023501.993, '40']","[1650023531.993, '42']","[1650023561.993, '44']","[1650023591.993, '46']","[1650023621.993, '48']","[1650023651.993, '50']","[1650023681.993, '52']","[1650023711.993, '54']","[1650023741.993, '56']","[1650023771.993, '58']","[1650023801.993, '60']","[1650023831.993, '62']","[1650023861.993, '64']","[1650023891.993, '66']","[1650023921.993, '68']","[1650023951.993, '70']","[1650023981.993, '72']","[1650024011.993, '74']","[1650024041.993, '76']","[1650024071.993, '78']","[1650024101.993, '80']","[1650024131.993, '82']","[1650024161.993, '84']","[1650024191.998, '86']","[1650024221.993, '88']","[1650024251.993, '90']","[1650024281.993, '92']","[1650024311.993, '94']","[1650024341.997, '96']","[1650024371.993, '98']","[1650024401.996, '100']","[1650024431.993, '102']","[1650024461.993, '104']","[1650024491.993, '106']","[1650024521.993, '108']","[1650024551.993, '110']","[1650024581.993, '112']","[1650024611.993, '114']","[1650024641.993, '116']","[1650024671.993, '118']","[1650024701.993, '120']","[1650024761.993, '2']","[1650024791.993, '4']","[1650024821.993, '6']","[1650024851.993, '8']","[1650024911.993, '2']","[1650024941.993, '4']","[1650024971.993, '6']","[1650025001.993, '8']","[1650025031.993, '10']","[1650025061.993, '12']","[1650025091.993, '14']","[1650025121.993, '16']","[1650025151.993, '18']","[1650025181.993, '20']","[1650025211.993, '22']","[1650025241.993, '24']","[1650025271.993, '26']","[1650025301.993, '28']","[1650025331.993, '30']","[1650025361.993, '32']","[1650025391.993, '34']","[1650025421.993, '36']","[1650025451.993, '38']","[1650025511.993, '2']","[1650025541.993, '4']","[1650025571.993, '6']","[1650025601.993, '8']","[1650025631.993, '10']","[1650025661.993, '12']","[1650025691.993, '14']","[1650025721.993, '16']","[1650025751.993, '18']","[1650025782.002, '20']","[1650025811.996, '22']","[1650025841.993, '24']","[1650025871.993, '26']","[1650025901.993, '28']","[1650025931.993, '30']","[1650025961.993, '32']","[1650025991.993, '34']","[1650026021.993, '36']","[1650026051.993, '38']",200,api,http,192.168.152.75:1323,192.168.152.75:1323,api,GET,default,api-54cbb7fbcc-5lzqh,api,/healthz
api_requests_total,"[1650022992.684, '1']","[1650023022.684, '1']","[1650023052.684, '2']","[1650023082.684, '3']","[1650023112.684, '3']","[1650023142.684, '3']","[1650023172.684, '5']","[1650023202.684, '5']","[1650023232.684, '6']","[1650023262.684, '6']","[1650023292.684, '6']","[1650023322.684, '8']","[1650023352.684, '10']","[1650023382.684, '10']","[1650023412.684, '11']","[1650023442.684, '12']","[1650023472.684, '13']","[1650023502.684, '13']","[1650023532.684, '13']","[1650023562.684, '14']","[1650023592.684, '14']","[1650023622.684, '14']","[1650023652.684, '14']","[1650023682.684, '14']","[1650023712.684, '15']","[1650023742.684, '16']","[1650023772.684, '18']","[1650023802.684, '18']","[1650023832.684, '19']","[1650023862.684, '22']","[1650023892.689, '25']","[1650023922.684, '28']","[1650023952.684, '29']","[1650023982.684, '30']","[1650024012.684, '31']","[1650024042.684, '31']","[1650024072.684, '33']","[1650024102.689, '36']","[1650024132.684, '37']","[1650024162.687, '40']","[1650024192.684, '40']","[1650024222.687, '43']","[1650024252.684, '46']","[1650024282.684, '49']","[1650024312.684, '51']","[1650024342.684, '52']","[1650024372.684, '55']","[1650024402.684, '55']","[1650024432.684, '56']","[1650024462.684, '59']","[1650024492.684, '60']","[1650024522.684, '62']","[1650024552.684, '64']","[1650024582.684, '65']","[1650024612.684, '67']","[1650024642.684, '68']","[1650024672.684, '72']","[1650024702.684, '74']","[1650024732.684, '75']","[1650024762.684, '76']","[1650024792.684, '78']","[1650024852.687, '2']","[1650024882.684, '2']","[1650024912.684, '2']","[1650024942.684, '6']","[1650024972.684, '7']","[1650025002.684, '8']","[1650025032.689, '10']","[1650025062.684, '12']","[1650025092.684, '14']","[1650025122.684, '15']","[1650025152.684, '16']","[1650025182.684, '20']","[1650025212.684, '20']","[1650025242.684, '23']","[1650025272.69, '24']","[1650025302.684, '29']","[1650025332.684, '32']","[1650025362.684, '1']","[1650025392.684, '2']","[1650025422.684, '5']","[1650025452.684, '6']","[1650025482.684, '7']","[1650025512.684, '9']","[1650025542.684, '10']","[1650025572.684, '11']","[1650025602.684, '14']","[1650025632.684, '15']","[1650025662.684, '16']","[1650025692.684, '19']","[1650025722.684, '24']","[1650025752.684, '26']","[1650025782.684, '26']","[1650025812.684, '28']","[1650025842.684, '28']","[1650025872.684, '29']","[1650025902.687, '31']","[1650025932.684, '34']","[1650025962.684, '37']","[1650025992.684, '37']","[1650026022.684, '38']","[1650026052.684, '40']",200,api,http,api.default.svc.cluster.local:1323,192.168.152.73:1323,api,GET,default,api-54cbb7fbcc-cnp4k,api,/
api_requests_total,"[1650023107.254, '1']","[1650023137.254, '2']","[1650023167.254, '2']","[1650023197.254, '2']","[1650023227.254, '3']","[1650023257.254, '5']","[1650023287.254, '8']","[1650023317.254, '8']","[1650023347.254, '9']","[1650023377.254, '10']","[1650023407.254, '10']","[1650023437.254, '10']","[1650023467.254, '10']","[1650023497.254, '10']","[1650023527.254, '11']","[1650023557.254, '11']","[1650023587.254, '11']","[1650023617.254, '12']","[1650023647.254, '12']","[1650023677.254, '13']","[1650023707.254, '14']","[1650023737.254, '16']","[1650023767.254, '18']","[1650023797.254, '18']","[1650023827.254, '18']","[1650023857.254, '20']","[1650023887.254, '21']","[1650023917.254, '21']","[1650023947.254, '23']","[1650023977.254, '24']","[1650024007.254, '25']","[1650024037.254, '28']","[1650024067.254, '30']","[1650024097.254, '30']","[1650024127.254, '32']","[1650024157.254, '33']","[1650024187.254, '33']","[1650024217.254, '36']","[1650024247.254, '36']","[1650024277.254, '39']","[1650024307.254, '42']","[1650024337.254, '43']","[1650024367.254, '44']","[1650024397.254, '44']","[1650024427.254, '46']","[1650024457.254, '47']","[1650024487.254, '50']","[1650024517.254, '53']","[1650024547.258, '55']","[1650024577.254, '55']","[1650024607.266, '60']","[1650024637.254, '60']","[1650024667.254, '61']","[1650024697.254, '63']","[1650024727.254, '63']","[1650024757.254, '66']","[1650024847.254, '1']","[1650024877.254, '2']","[1650024907.254, '2']","[1650024937.254, '3']","[1650024967.254, '3']","[1650024997.254, '4']","[1650025027.254, '7']","[1650025057.254, '9']","[1650025087.254, '11']","[1650025207.254, '2']","[1650025237.254, '5']","[1650025267.254, '7']","[1650025297.254, '8']","[1650025327.254, '8']","[1650025357.254, '10']","[1650025387.254, '13']","[1650025417.254, '18']","[1650025447.254, '23']","[1650025477.254, '24']","[1650025507.254, '26']","[1650025537.254, '26']","[1650025567.254, '29']","[1650025597.254, '33']","[1650025627.254, '34']","[1650025657.254, '38']","[1650025687.254, '38']","[1650025717.254, '41']","[1650025747.254, '43']","[1650025777.254, '45']","[1650025807.254, '49']","[1650025837.254, '52']","[1650025867.254, '54']","[1650025897.254, '56']","[1650025927.254, '62']","[1650025957.254, '65']","[1650025987.254, '67']","[1650026017.254, '69']","[1650026047.254, '69']",200,api,http,api.default.svc.cluster.local:1323,192.168.152.74:1323,api,GET,default,api-54cbb7fbcc-z984w,api,/
api_requests_total,"[1650023021.993, '1']","[1650023051.993, '1']","[1650023081.993, '1']","[1650023111.993, '2']","[1650023141.993, '2']","[1650023171.993, '2']","[1650023201.993, '2']","[1650023231.993, '2']","[1650023261.993, '4']","[1650023291.993, '4']","[1650023321.993, '5']","[1650023351.993, '6']","[1650023381.993, '6']","[1650023411.993, '7']","[1650023441.993, '7']","[1650023471.993, '7']","[1650023501.993, '7']","[1650023531.993, '8']","[1650023561.993, '9']","[1650023591.993, '10']","[1650023621.993, '12']","[1650023651.993, '14']","[1650023681.993, '17']","[1650023711.993, '17']","[1650023741.993, '19']","[1650023771.993, '20']","[1650023801.993, '20']","[1650023831.993, '22']","[1650023861.993, '23']","[1650023891.993, '24']","[1650023921.993, '26']","[1650023951.993, '26']","[1650023981.993, '26']","[1650024011.993, '28']","[1650024041.993, '28']","[1650024071.993, '31']","[1650024101.993, '32']","[1650024131.993, '33']","[1650024161.993, '36']","[1650024191.998, '39']","[1650024221.993, '39']","[1650024251.993, '40']","[1650024281.993, '44']","[1650024311.993, '44']","[1650024341.997, '44']","[1650024371.993, '47']","[1650024401.996, '49']","[1650024431.993, '51']","[1650024461.993, '54']","[1650024491.993, '55']","[1650024521.993, '56']","[1650024551.993, '58']","[1650024581.993, '58']","[1650024611.993, '58']","[1650024641.993, '60']","[1650024671.993, '60']","[1650024701.993, '60']","[1650024761.993, '1']","[1650024791.993, '2']","[1650024821.993, '2']","[1650024851.993, '2']","[1650024941.993, '1']","[1650024971.993, '2']","[1650025001.993, '2']","[1650025031.993, '2']","[1650025061.993, '4']","[1650025091.993, '4']","[1650025121.993, '7']","[1650025151.993, '10']","[1650025181.993, '10']","[1650025211.993, '14']","[1650025241.993, '19']","[1650025271.993, '19']","[1650025301.993, '22']","[1650025331.993, '24']","[1650025361.993, '28']","[1650025391.993, '29']","[1650025421.993, '31']","[1650025451.993, '31']","[1650025571.993, '3']","[1650025601.993, '4']","[1650025631.993, '7']","[1650025661.993, '12']","[1650025691.993, '14']","[1650025721.993, '16']","[1650025751.993, '17']","[1650025782.002, '20']","[1650025811.996, '21']","[1650025841.993, '22']","[1650025871.993, '24']","[1650025901.993, '25']","[1650025931.993, '26']","[1650025961.993, '26']","[1650025991.993, '27']","[1650026021.993, '28']","[1650026051.993, '29']",200,api,http,api.default.svc.cluster.local:1323,192.168.152.75:1323,api,GET,default,api-54cbb7fbcc-5lzqh,api,/
