name,timestamp,value,code,container,endpoint,instance,job,method,namespace,pod,service,url
api_request_size_bytes_sum,"[1650022992.684, '97']","[1650023022.684, '97']","[1650023052.684, '194']","[1650023082.684, '291']","[1650023112.684, '291']","[1650023142.684, '291']","[1650023172.684, '485']","[1650023202.684, '485']","[1650023232.684, '582']","[1650023262.684, '582']","[1650023292.684, '582']","[1650023322.684, '776']","[1650023352.684, '970']","[1650023382.684, '970']","[1650023412.684, '1067']","[1650023442.684, '1164']","[1650023472.684, '1261']","[1650023502.684, '1261']","[1650023532.684, '1261']","[1650023562.684, '1358']","[1650023592.684, '1358']","[1650023622.684, '1358']","[1650023652.684, '1358']","[1650023682.684, '1358']","[1650023712.684, '1455']","[1650023742.684, '1552']","[1650023772.684, '1746']","[1650023802.684, '1746']","[1650023832.684, '1843']","[1650023862.684, '2134']","[1650023892.689, '2425']","[1650023922.684, '2716']","[1650023952.684, '2813']","[1650023982.684, '2910']","[1650024012.684, '3007']","[1650024042.684, '3007']","[1650024072.684, '3201']","[1650024102.689, '3492']","[1650024132.684, '3589']","[1650024162.687, '3880']","[1650024192.684, '3880']","[1650024222.687, '4171']","[1650024252.684, '4462']","[1650024282.684, '4753']","[1650024312.684, '4947']","[1650024342.684, '5044']","[1650024372.684, '5335']","[1650024402.684, '5335']","[1650024432.684, '5432']","[1650024462.684, '5723']","[1650024492.684, '5820']","[1650024522.684, '6014']","[1650024552.684, '6208']","[1650024582.684, '6305']","[1650024612.684, '6499']","[1650024642.684, '6596']","[1650024672.684, '6984']","[1650024702.684, '7178']","[1650024732.684, '7275']","[1650024762.684, '7372']","[1650024792.684, '7566']","[1650024852.687, '194']","[1650024882.684, '194']","[1650024912.684, '194']","[1650024942.684, '582']","[1650024972.684, '679']","[1650025002.684, '776']","[1650025032.689, '970']","[1650025062.684, '1164']","[1650025092.684, '1358']","[1650025122.684, '1455']","[1650025152.684, '1552']","[1650025182.684, '1940']","[1650025212.684, '1940']","[1650025242.684, '2231']","[1650025272.69, '2328']","[1650025302.684, '2813']","[1650025332.684, '3104']","[1650025362.684, '97']","[1650025392.684, '194']","[1650025422.684, '485']","[1650025452.684, '582']","[1650025482.684, '679']","[1650025512.684, '873']","[1650025542.684, '970']","[1650025572.684, '1067']","[1650025602.684, '1358']","[1650025632.684, '1455']","[1650025662.684, '1552']","[1650025692.684, '1843']","[1650025722.684, '2328']","[1650025752.684, '2522']","[1650025782.684, '2522']","[1650025812.684, '2716']","[1650025842.684, '2716']","[1650025872.684, '2813']","[1650025902.687, '3007']","[1650025932.684, '3298']","[1650025962.684, '3589']","[1650025992.684, '3589']","[1650026022.684, '3686']","[1650026052.684, '3880']",200,api,http,192.168.152.73:1323,api,GET,default,api-54cbb7fbcc-cnp4k,api,/
api_request_size_bytes_sum,"[1650022962.684, '435']","[1650022992.684, '609']","[1650023022.684, '783']","[1650023052.684, '957']","[1650023082.684, '1131']","[1650023112.684, '1305']","[1650023142.684, '1479']","[1650023172.684, '1653']","[1650023202.684, '1827']","[1650023232.684, '2001']","[1650023262.684, '2175']","[1650023292.684, '2349']","[1650023322.684, '2523']","[1650023352.684, '2697']","[1650023382.684, '2871']","[1650023412.684, '3045']","[1650023442.684, '3219']","[1650023472.684, '3393']","[1650023502.684, '3567']","[1650023532.684, '3741']","[1650023562.684, '3915']","[1650023592.684, '4089']","[1650023622.684, '4263']","[1650023652.684, '4437']","[1650023682.684, '4611']","[1650023712.684, '4785']","[1650023742.684, '4959']","[1650023772.684, '5133']","[1650023802.684, '5307']","[1650023832.684, '5481']","[1650023862.684, '5655']","[1650023892.689, '5829']","[1650023922.684, '6003']","[1650023952.684, '6177']","[1650023982.684, '6351']","[1650024012.684, '6525']","[1650024042.684, '6699']","[1650024072.684, '6873']","[1650024102.689, '7047']","[1650024132.684, '7221']","[1650024162.687, '7395']","[1650024192.684, '7569']","[1650024222.687, '7743']","[1650024252.684, '7917']","[1650024282.684, '8091']","[1650024312.684, '8265']","[1650024342.684, '8439']","[1650024372.684, '8613']","[1650024402.684, '8787']","[1650024432.684, '8961']","[1650024462.684, '9135']","[1650024492.684, '9309']","[1650024522.684, '9483']","[1650024552.684, '9657']","[1650024582.684, '9831']","[1650024612.684, '10005']","[1650024642.684, '10179']","[1650024672.684, '10353']","[1650024702.684, '10527']","[1650024732.684, '10701']","[1650024762.684, '10875']","[1650024792.684, '11049']","[1650024822.684, '87']","[1650024852.687, '261']","[1650024882.684, '435']","[1650024912.684, '609']","[1650024942.684, '783']","[1650024972.684, '957']","[1650025002.684, '1131']","[1650025032.689, '1305']","[1650025062.684, '1479']","[1650025092.684, '1653']","[1650025122.684, '1827']","[1650025152.684, '2001']","[1650025182.684, '2175']","[1650025212.684, '2349']","[1650025242.684, '2523']","[1650025272.69, '2697']","[1650025302.684, '2871']","[1650025332.684, '3045']","[1650025362.684, '87']","[1650025392.684, '261']","[1650025422.684, '435']","[1650025452.684, '609']","[1650025482.684, '783']","[1650025512.684, '957']","[1650025542.684, '1131']","[1650025572.684, '1305']","[1650025602.684, '1479']","[1650025632.684, '1653']","[1650025662.684, '1827']","[1650025692.684, '2001']","[1650025722.684, '2175']","[1650025752.684, '2349']","[1650025782.684, '2523']","[1650025812.684, '2697']","[1650025842.684, '2871']","[1650025872.684, '3045']","[1650025902.687, '3219']","[1650025932.684, '3393']","[1650025962.684, '3567']","[1650025992.684, '3741']","[1650026022.684, '3915']","[1650026052.684, '4089']",200,api,http,192.168.152.73:1323,api,GET,default,api-54cbb7fbcc-cnp4k,api,/healthz
api_request_size_bytes_sum,"[1650023107.254, '97']","[1650023137.254, '194']","[1650023167.254, '194']","[1650023197.254, '194']","[1650023227.254, '291']","[1650023257.254, '485']","[1650023287.254, '776']","[1650023317.254, '776']","[1650023347.254, '873']","[1650023377.254, '970']","[1650023407.254, '970']","[1650023437.254, '970']","[1650023467.254, '970']","[1650023497.254, '970']","[1650023527.254, '1067']","[1650023557.254, '1067']","[1650023587.254, '1067']","[1650023617.254, '1164']","[1650023647.254, '1164']","[1650023677.254, '1261']","[1650023707.254, '1358']","[1650023737.254, '1552']","[1650023767.254, '1746']","[1650023797.254, '1746']","[1650023827.254, '1746']","[1650023857.254, '1940']","[1650023887.254, '2037']","[1650023917.254, '2037']","[1650023947.254, '2231']","[1650023977.254, '2328']","[1650024007.254, '2425']","[1650024037.254, '2716']","[1650024067.254, '2910']","[1650024097.254, '2910']","[1650024127.254, '3104']","[1650024157.254, '3201']","[1650024187.254, '3201']","[1650024217.254, '3492']","[1650024247.254, '3492']","[1650024277.254, '3783']","[1650024307.254, '4074']","[1650024337.254, '4171']","[1650024367.254, '4268']","[1650024397.254, '4268']","[1650024427.254, '4462']","[1650024457.254, '4559']","[1650024487.254, '4850']","[1650024517.254, '5141']","[1650024547.258, '5335']","[1650024577.254, '5335']","[1650024607.266, '5820']","[1650024637.254, '5820']","[1650024667.254, '5917']","[1650024697.254, '6111']","[1650024727.254, '6111']","[1650024757.254, '6402']","[1650024847.254, '97']","[1650024877.254, '194']","[1650024907.254, '194']","[1650024937.254, '291']","[1650024967.254, '291']","[1650024997.254, '388']","[1650025027.254, '679']","[1650025057.254, '873']","[1650025087.254, '1067']","[1650025207.254, '194']","[1650025237.254, '485']","[1650025267.254, '679']","[1650025297.254, '776']","[1650025327.254, '776']","[1650025357.254, '970']","[1650025387.254, '1261']","[1650025417.254, '1746']","[1650025447.254, '2231']","[1650025477.254, '2328']","[1650025507.254, '2522']","[1650025537.254, '2522']","[1650025567.254, '2813']","[1650025597.254, '3201']","[1650025627.254, '3298']","[1650025657.254, '3686']","[1650025687.254, '3686']","[1650025717.254, '3977']","[1650025747.254, '4171']","[1650025777.254, '4365']","[1650025807.254, '4753']","[1650025837.254, '5044']","[1650025867.254, '5238']","[1650025897.254, '5432']","[1650025927.254, '6014']","[1650025957.254, '6305']","[1650025987.254, '6499']","[1650026017.254, '6693']","[1650026047.254, '6693']",200,api,http,192.168.152.74:1323,api,GET,default,api-54cbb7fbcc-z984w,api,/
api_request_size_bytes_sum,"[1650022957.254, '348']","[1650022987.254, '522']","[1650023017.254, '696']","[1650023047.254, '870']","[1650023077.254, '1044']","[1650023107.254, '1218']","[1650023137.254, '1392']","[1650023167.254, '1566']","[1650023197.254, '1740']","[1650023227.254, '1914']","[1650023257.254, '2088']","[1650023287.254, '2262']","[1650023317.254, '2436']","[1650023347.254, '2610']","[1650023377.254, '2784']","[1650023407.254, '2958']","[1650023437.254, '3132']","[1650023467.254, '3306']","[1650023497.254, '3480']","[1650023527.254, '3654']","[1650023557.254, '3828']","[1650023587.254, '4002']","[1650023617.254, '4176']","[1650023647.254, '4350']","[1650023677.254, '4524']","[1650023707.254, '4698']","[1650023737.254, '4872']","[1650023767.254, '5046']","[1650023797.254, '5220']","[1650023827.254, '5394']","[1650023857.254, '5568']","[1650023887.254, '5742']","[1650023917.254, '5916']","[1650023947.254, '6090']","[1650023977.254, '6264']","[1650024007.254, '6438']","[1650024037.254, '6612']","[1650024067.254, '6786']","[1650024097.254, '6960']","[1650024127.254, '7134']","[1650024157.254, '7308']","[1650024187.254, '7482']","[1650024217.254, '7656']","[1650024247.254, '7830']","[1650024277.254, '8004']","[1650024307.254, '8178']","[1650024337.254, '8352']","[1650024367.254, '8526']","[1650024397.254, '8700']","[1650024427.254, '8874']","[1650024457.254, '9048']","[1650024487.254, '9222']","[1650024517.254, '9396']","[1650024547.258, '9570']","[1650024577.254, '9744']","[1650024607.266, '9918']","[1650024637.254, '10092']","[1650024667.254, '10266']","[1650024697.254, '10440']","[1650024727.254, '10614']","[1650024757.254, '10788']","[1650024817.254, '174']","[1650024847.254, '348']","[1650024877.254, '522']","[1650024907.254, '696']","[1650024937.254, '870']","[1650024967.254, '1044']","[1650024997.254, '1218']","[1650025027.254, '1392']","[1650025057.254, '1566']","[1650025087.254, '1740']","[1650025147.254, '174']","[1650025177.254, '348']","[1650025207.254, '522']","[1650025237.254, '696']","[1650025267.254, '870']","[1650025297.254, '1044']","[1650025327.254, '1218']","[1650025357.254, '1392']","[1650025387.254, '1566']","[1650025417.254, '1740']","[1650025447.254, '1914']","[1650025477.254, '2088']","[1650025507.254, '2262']","[1650025537.254, '2436']","[1650025567.254, '2610']","[1650025597.254, '2784']","[1650025627.254, '2958']","[1650025657.254, '3132']","[1650025687.254, '3306']","[1650025717.254, '3480']","[1650025747.254, '3654']","[1650025777.254, '3828']","[1650025807.254, '4002']","[1650025837.254, '4176']","[1650025867.254, '4350']","[1650025897.254, '4524']","[1650025927.254, '4698']","[1650025957.254, '4872']","[1650025987.254, '5046']","[1650026017.254, '5220']","[1650026047.254, '5394']",200,api,http,192.168.152.74:1323,api,GET,default,api-54cbb7fbcc-z984w,api,/healthz
api_request_size_bytes_sum,"[1650023021.993, '97']","[1650023051.993, '97']","[1650023081.993, '97']","[1650023111.993, '194']","[1650023141.993, '194']","[1650023171.993, '194']","[1650023201.993, '194']","[1650023231.993, '194']","[1650023261.993, '388']","[1650023291.993, '388']","[1650023321.993, '485']","[1650023351.993, '582']","[1650023381.993, '582']","[1650023411.993, '679']","[1650023441.993, '679']","[1650023471.993, '679']","[1650023501.993, '679']","[1650023531.993, '776']","[1650023561.993, '873']","[1650023591.993, '970']","[1650023621.993, '1164']","[1650023651.993, '1358']","[1650023681.993, '1649']","[1650023711.993, '1649']","[1650023741.993, '1843']","[1650023771.993, '1940']","[1650023801.993, '1940']","[1650023831.993, '2134']","[1650023861.993, '2231']","[1650023891.993, '2328']","[1650023921.993, '2522']","[1650023951.993, '2522']","[1650023981.993, '2522']","[1650024011.993, '2716']","[1650024041.993, '2716']","[1650024071.993, '3007']","[1650024101.993, '3104']","[1650024131.993, '3201']","[1650024161.993, '3492']","[1650024191.998, '3783']","[1650024221.993, '3783']","[1650024251.993, '3880']","[1650024281.993, '4268']","[1650024311.993, '4268']","[1650024341.997, '4268']","[1650024371.993, '4559']","[1650024401.996, '4753']","[1650024431.993, '4947']","[1650024461.993, '5238']","[1650024491.993, '5335']","[1650024521.993, '5432']","[1650024551.993, '5626']","[1650024581.993, '5626']","[1650024611.993, '5626']","[1650024641.993, '5820']","[1650024671.993, '5820']","[1650024701.993, '5820']","[1650024761.993, '97']","[1650024791.993, '194']","[1650024821.993, '194']","[1650024851.993, '194']","[1650024941.993, '97']","[1650024971.993, '194']","[1650025001.993, '194']","[1650025031.993, '194']","[1650025061.993, '388']","[1650025091.993, '388']","[1650025121.993, '679']","[1650025151.993, '970']","[1650025181.993, '970']","[1650025211.993, '1358']","[1650025241.993, '1843']","[1650025271.993, '1843']","[1650025301.993, '2134']","[1650025331.993, '2328']","[1650025361.993, '2716']","[1650025391.993, '2813']","[1650025421.993, '3007']","[1650025451.993, '3007']","[1650025571.993, '291']","[1650025601.993, '388']","[1650025631.993, '679']","[1650025661.993, '1164']","[1650025691.993, '1358']","[1650025721.993, '1552']","[1650025751.993, '1649']","[1650025782.002, '1940']","[1650025811.996, '2037']","[1650025841.993, '2134']","[1650025871.993, '2328']","[1650025901.993, '2425']","[1650025931.993, '2522']","[1650025961.993, '2522']","[1650025991.993, '2619']","[1650026021.993, '2716']","[1650026051.993, '2813']",200,api,http,192.168.152.75:1323,api,GET,default,api-54cbb7fbcc-5lzqh,api,/
api_request_size_bytes_sum,"[1650022961.993, '348']","[1650022991.993, '522']","[1650023021.993, '696']","[1650023051.993, '870']","[1650023081.993, '1044']","[1650023111.993, '1218']","[1650023141.993, '1392']","[1650023171.993, '1566']","[1650023201.993, '1740']","[1650023231.993, '1914']","[1650023261.993, '2088']","[1650023291.993, '2262']","[1650023321.993, '2436']","[1650023351.993, '2610']","[1650023381.993, '2784']","[1650023411.993, '2958']","[1650023441.993, '3132']","[1650023471.993, '3306']","[1650023501.993, '3480']","[1650023531.993, '3654']","[1650023561.993, '3828']","[1650023591.993, '4002']","[1650023621.993, '4176']","[1650023651.993, '4350']","[1650023681.993, '4524']","[1650023711.993, '4698']","[1650023741.993, '4872']","[1650023771.993, '5046']","[1650023801.993, '5220']","[1650023831.993, '5394']","[1650023861.993, '5568']","[1650023891.993, '5742']","[1650023921.993, '5916']","[1650023951.993, '6090']","[1650023981.993, '6264']","[1650024011.993, '6438']","[1650024041.993, '6612']","[1650024071.993, '6786']","[1650024101.993, '6960']","[1650024131.993, '7134']","[1650024161.993, '7308']","[1650024191.998, '7482']","[1650024221.993, '7656']","[1650024251.993, '7830']","[1650024281.993, '8004']","[1650024311.993, '8178']","[1650024341.997, '8352']","[1650024371.993, '8526']","[1650024401.996, '8700']","[1650024431.993, '8874']","[1650024461.993, '9048']","[1650024491.993, '9222']","[1650024521.993, '9396']","[1650024551.993, '9570']","[1650024581.993, '9744']","[1650024611.993, '9918']","[1650024641.993, '10092']","[1650024671.993, '10266']","[1650024701.993, '10440']","[1650024761.993, '174']","[1650024791.993, '348']","[1650024821.993, '522']","[1650024851.993, '696']","[1650024911.993, '174']","[1650024941.993, '348']","[1650024971.993, '522']","[1650025001.993, '696']","[1650025031.993, '870']","[1650025061.993, '1044']","[1650025091.993, '1218']","[1650025121.993, '1392']","[1650025151.993, '1566']","[1650025181.993, '1740']","[1650025211.993, '1914']","[1650025241.993, '2088']","[1650025271.993, '2262']","[1650025301.993, '2436']","[1650025331.993, '2610']","[1650025361.993, '2784']","[1650025391.993, '2958']","[1650025421.993, '3132']","[1650025451.993, '3306']","[1650025511.993, '174']","[1650025541.993, '348']","[1650025571.993, '522']","[1650025601.993, '696']","[1650025631.993, '870']","[1650025661.993, '1044']","[1650025691.993, '1218']","[1650025721.993, '1392']","[1650025751.993, '1566']","[1650025782.002, '1740']","[1650025811.996, '1914']","[1650025841.993, '2088']","[1650025871.993, '2262']","[1650025901.993, '2436']","[1650025931.993, '2610']","[1650025961.993, '2784']","[1650025991.993, '2958']","[1650026021.993, '3132']","[1650026051.993, '3306']",200,api,http,192.168.152.75:1323,api,GET,default,api-54cbb7fbcc-5lzqh,api,/healthz
