name,timestamp,value,device,endpoint,id,instance,job,metrics_path,node,service
container_fs_io_time_weighted_seconds_total,"[1650099081.025, '0.002739646']","[1650099111.028, '0.002740563']","[1650099141.025, '0.00274073']","[1650099171.025, '0.002740823']","[1650099201.029, '0.002740926']","[1650099231.03, '0.002741055']","[1650099261.025, '0.002741117']","[1650099291.025, '0.002741468']","[1650099321.025, '0.002741683']","[1650099351.025, '0.002741813']","[1650099381.025, '0.002741854']","[1650099411.025, '0.002741922']","[1650099441.025, '0.002742004']","[1650099471.029, '0.002742067']","[1650099501.029, '0.002742122']","[1650099531.025, '0.002742183']","[1650099561.025, '0.002742227']","[1650099591.03, '0.002742323']","[1650099621.025, '0.002742346']","[1650099651.025, '0.002742412']","[1650099681.028, '0.002742473']","[1650099711.025, '0.002743137']","[1650099741.025, '0.002743263']","[1650099771.025, '0.002743357']","[1650099801.025, '0.002743556']","[1650099831.028, '0.002743699']","[1650099861.028, '0.002743753']","[1650099891.028, '0.00274383']","[1650099921.025, '0.002743882']","[1650099951.028, '0.002744354']","[1650099981.028, '0.002744477']","[1650100011.025, '0.002744555']","[1650100041.031, '0.002744701']","[1650100071.025, '0.002744766']","[1650100101.029, '0.002745297']","[1650100131.025, '0.002745408']","[1650100161.03, '0.002745946']","[1650100191.025, '0.002746561']","[1650100221.025, '0.002746645']","[1650100251.025, '0.002746708']","[1650100281.025, '0.002746747']","[1650100311.029, '0.002746802']","[1650100341.03, '0.002746844']","[1650100371.033, '0.002746901']","[1650100401.025, '0.002746935']","[1650100431.031, '0.002747004']","[1650100461.031, '0.002747072']","[1650100491.025, '0.002747252']","[1650100521.031, '0.002747311']","[1650100551.025, '0.002747359']","[1650100581.031, '0.0027474']","[1650100611.025, '0.002747472']","[1650100641.025, '0.002747515']","[1650100671.025, '0.002747598']","[1650100701.025, '0.002747695']","[1650100731.025, '0.002747883']","[1650100761.025, '0.002747978']","[1650100791.03, '0.00276214']",/dev/root,https-metrics,/,10.1.0.32:10250,kubelet,/metrics/cadvisor,fv-az213-807,kubelet
container_fs_io_time_weighted_seconds_total,"[1650099081.025, '0.000003919']","[1650099111.028, '0.000003953']","[1650099141.025, '0.000003956']","[1650099171.025, '0.000003965']","[1650099201.029, '0.000003965']","[1650099231.03, '0.000003992']","[1650099261.025, '0.00000402']","[1650099291.025, '0.000004022']","[1650099321.025, '0.000004064']","[1650099351.025, '0.000004065']","[1650099381.025, '0.000004066']","[1650099411.025, '0.000004074']","[1650099441.025, '0.000004087']","[1650099471.029, '0.00000409']","[1650099501.029, '0.00000409']","[1650099531.025, '0.00000409']","[1650099561.025, '0.00000409']","[1650099591.03, '0.000004091']","[1650099621.025, '0.000004091']","[1650099651.025, '0.000004091']","[1650099681.028, '0.000004091']","[1650099711.025, '0.000004091']","[1650099741.025, '0.000004102']","[1650099771.025, '0.000004102']","[1650099801.025, '0.000004102']","[1650099831.028, '0.000004102']","[1650099861.028, '0.000004102']","[1650099891.028, '0.000004102']","[1650099921.025, '0.000004103']","[1650099951.028, '0.000004135']","[1650099981.028, '0.000004136']","[1650100011.025, '0.000004136']","[1650100041.031, '0.000004147']","[1650100071.025, '0.000004147']","[1650100101.029, '0.000004149']","[1650100131.025, '0.000004151']","[1650100161.03, '0.000004161']","[1650100191.025, '0.000004162']","[1650100221.025, '0.000004174']","[1650100251.025, '0.000004178']","[1650100281.025, '0.000004178']","[1650100311.029, '0.000004178']","[1650100341.03, '0.000004178']","[1650100371.033, '0.000004178']","[1650100401.025, '0.000004178']","[1650100431.031, '0.000004178']","[1650100461.031, '0.000004179']","[1650100491.025, '0.000004179']","[1650100521.031, '0.000004179']","[1650100551.025, '0.000004179']","[1650100581.031, '0.000004179']","[1650100611.025, '0.000004179']","[1650100641.025, '0.000004179']","[1650100671.025, '0.000004179']","[1650100701.025, '0.000004179']","[1650100731.025, '0.000004179']","[1650100761.025, '0.000004179']","[1650100791.03, '0.000004244']",/dev/sdb1,https-metrics,/,10.1.0.32:10250,kubelet,/metrics/cadvisor,fv-az213-807,kubelet
container_fs_io_time_weighted_seconds_total,"[1650099081.025, '0']","[1650099111.028, '0']","[1650099141.025, '0']","[1650099171.025, '0']","[1650099201.029, '0']","[1650099231.03, '0']","[1650099261.025, '0']","[1650099291.025, '0']","[1650099321.025, '0']","[1650099351.025, '0']","[1650099381.025, '0']","[1650099411.025, '0']","[1650099441.025, '0']","[1650099471.029, '0']","[1650099501.029, '0']","[1650099531.025, '0']","[1650099561.025, '0']","[1650099591.03, '0']","[1650099621.025, '0']","[1650099651.025, '0']","[1650099681.028, '0']","[1650099711.025, '0']","[1650099741.025, '0']","[1650099771.025, '0']","[1650099801.025, '0']","[1650099831.028, '0']","[1650099861.028, '0']","[1650099891.028, '0']","[1650099921.025, '0']","[1650099951.028, '0']","[1650099981.028, '0']","[1650100011.025, '0']","[1650100041.031, '0']","[1650100071.025, '0']","[1650100101.029, '0']","[1650100131.025, '0']","[1650100161.03, '0']","[1650100191.025, '0']","[1650100221.025, '0']","[1650100251.025, '0']","[1650100281.025, '0']","[1650100311.029, '0']","[1650100341.03, '0']","[1650100371.033, '0']","[1650100401.025, '0']","[1650100431.031, '0']","[1650100461.031, '0']","[1650100491.025, '0']","[1650100521.031, '0']","[1650100551.025, '0']","[1650100581.031, '0']","[1650100611.025, '0']","[1650100641.025, '0']","[1650100671.025, '0']","[1650100701.025, '0']","[1650100731.025, '0']","[1650100761.025, '0']","[1650100791.03, '0']",/dev/shm,https-metrics,/,10.1.0.32:10250,kubelet,/metrics/cadvisor,fv-az213-807,kubelet
container_fs_io_time_weighted_seconds_total,"[1650099081.025, '0']","[1650099111.028, '0']","[1650099141.025, '0']","[1650099171.025, '0']","[1650099201.029, '0']","[1650099231.03, '0']","[1650099261.025, '0']","[1650099291.025, '0']","[1650099321.025, '0']","[1650099351.025, '0']","[1650099381.025, '0']","[1650099411.025, '0']","[1650099441.025, '0']","[1650099471.029, '0']","[1650099501.029, '0']","[1650099531.025, '0']","[1650099561.025, '0']","[1650099591.03, '0']","[1650099621.025, '0']","[1650099651.025, '0']","[1650099681.028, '0']","[1650099711.025, '0']","[1650099741.025, '0']","[1650099771.025, '0']","[1650099801.025, '0']","[1650099831.028, '0']","[1650099861.028, '0']","[1650099891.028, '0']","[1650099921.025, '0']","[1650099951.028, '0']","[1650099981.028, '0']","[1650100011.025, '0']","[1650100041.031, '0']","[1650100071.025, '0']","[1650100101.029, '0']","[1650100131.025, '0']","[1650100161.03, '0']","[1650100191.025, '0']","[1650100221.025, '0']","[1650100251.025, '0']","[1650100281.025, '0']","[1650100311.029, '0']","[1650100341.03, '0']","[1650100371.033, '0']","[1650100401.025, '0']","[1650100431.031, '0']","[1650100461.031, '0']","[1650100491.025, '0']","[1650100521.031, '0']","[1650100551.025, '0']","[1650100581.031, '0']","[1650100611.025, '0']","[1650100641.025, '0']","[1650100671.025, '0']","[1650100701.025, '0']","[1650100731.025, '0']","[1650100761.025, '0']","[1650100791.03, '0']",/run,https-metrics,/,10.1.0.32:10250,kubelet,/metrics/cadvisor,fv-az213-807,kubelet
container_fs_io_time_weighted_seconds_total,"[1650099081.025, '0']","[1650099111.028, '0']","[1650099141.025, '0']","[1650099171.025, '0']","[1650099201.029, '0']","[1650099231.03, '0']","[1650099261.025, '0']","[1650099291.025, '0']","[1650099321.025, '0']","[1650099351.025, '0']","[1650099381.025, '0']","[1650099411.025, '0']","[1650099441.025, '0']","[1650099471.029, '0']","[1650099501.029, '0']","[1650099531.025, '0']","[1650099561.025, '0']","[1650099591.03, '0']","[1650099621.025, '0']","[1650099651.025, '0']","[1650099681.028, '0']","[1650099711.025, '0']","[1650099741.025, '0']","[1650099771.025, '0']","[1650099801.025, '0']","[1650099831.028, '0']","[1650099861.028, '0']","[1650099891.028, '0']","[1650099921.025, '0']","[1650099951.028, '0']","[1650099981.028, '0']","[1650100011.025, '0']","[1650100041.031, '0']","[1650100071.025, '0']","[1650100101.029, '0']","[1650100131.025, '0']","[1650100161.03, '0']","[1650100191.025, '0']","[1650100221.025, '0']","[1650100251.025, '0']","[1650100281.025, '0']","[1650100311.029, '0']","[1650100341.03, '0']","[1650100371.033, '0']","[1650100401.025, '0']","[1650100431.031, '0']","[1650100461.031, '0']","[1650100491.025, '0']","[1650100521.031, '0']","[1650100551.025, '0']","[1650100581.031, '0']","[1650100611.025, '0']","[1650100641.025, '0']","[1650100671.025, '0']","[1650100701.025, '0']","[1650100731.025, '0']","[1650100761.025, '0']","[1650100791.03, '0']",/run/lock,https-metrics,/,10.1.0.32:10250,kubelet,/metrics/cadvisor,fv-az213-807,kubelet
container_fs_io_time_weighted_seconds_total,"[1650099081.025, '0']","[1650099111.028, '0']","[1650099141.025, '0']","[1650099171.025, '0']","[1650099201.029, '0']","[1650099231.03, '0']","[1650099261.025, '0']","[1650099291.025, '0']","[1650099321.025, '0']","[1650099351.025, '0']","[1650099381.025, '0']","[1650099411.025, '0']","[1650099441.025, '0']","[1650099471.029, '0']","[1650099501.029, '0']","[1650099531.025, '0']","[1650099561.025, '0']","[1650099591.03, '0']","[1650099621.025, '0']","[1650099651.025, '0']","[1650099681.028, '0']","[1650099711.025, '0']","[1650099741.025, '0']","[1650099771.025, '0']","[1650099801.025, '0']","[1650099831.028, '0']","[1650099861.028, '0']","[1650099891.028, '0']","[1650099921.025, '0']","[1650099951.028, '0']","[1650099981.028, '0']","[1650100011.025, '0']","[1650100041.031, '0']","[1650100071.025, '0']","[1650100101.029, '0']","[1650100131.025, '0']","[1650100161.03, '0']","[1650100191.025, '0']","[1650100221.025, '0']","[1650100251.025, '0']","[1650100281.025, '0']","[1650100311.029, '0']","[1650100341.03, '0']","[1650100371.033, '0']","[1650100401.025, '0']","[1650100431.031, '0']","[1650100461.031, '0']","[1650100491.025, '0']","[1650100521.031, '0']","[1650100551.025, '0']","[1650100581.031, '0']","[1650100611.025, '0']","[1650100641.025, '0']","[1650100671.025, '0']","[1650100701.025, '0']","[1650100731.025, '0']","[1650100761.025, '0']","[1650100791.03, '0']",/run/snapd/ns,https-metrics,/,10.1.0.32:10250,kubelet,/metrics/cadvisor,fv-az213-807,kubelet
container_fs_io_time_weighted_seconds_total,"[1650099081.025, '0']","[1650099111.028, '0']","[1650099141.025, '0']","[1650099171.025, '0']","[1650099201.029, '0']","[1650099231.03, '0']","[1650099261.025, '0']","[1650099291.025, '0']","[1650099321.025, '0']","[1650099351.025, '0']","[1650099381.025, '0']","[1650099411.025, '0']","[1650099441.025, '0']","[1650099471.029, '0']","[1650099501.029, '0']","[1650099531.025, '0']","[1650099561.025, '0']","[1650099591.03, '0']","[1650099621.025, '0']","[1650099651.025, '0']","[1650099681.028, '0']","[1650099711.025, '0']","[1650099741.025, '0']","[1650099771.025, '0']","[1650099801.025, '0']","[1650099831.028, '0']","[1650099861.028, '0']","[1650099891.028, '0']","[1650099921.025, '0']","[1650099951.028, '0']","[1650099981.028, '0']","[1650100011.025, '0']","[1650100041.031, '0']","[1650100071.025, '0']","[1650100101.029, '0']","[1650100131.025, '0']","[1650100161.03, '0']","[1650100191.025, '0']","[1650100221.025, '0']","[1650100251.025, '0']","[1650100281.025, '0']","[1650100311.029, '0']","[1650100341.03, '0']","[1650100371.033, '0']","[1650100401.025, '0']","[1650100431.031, '0']","[1650100461.031, '0']","[1650100491.025, '0']","[1650100521.031, '0']","[1650100551.025, '0']","[1650100581.031, '0']","[1650100611.025, '0']","[1650100641.025, '0']","[1650100671.025, '0']","[1650100701.025, '0']","[1650100731.025, '0']","[1650100761.025, '0']","[1650100791.03, '0']",/sys/fs/cgroup,https-metrics,/,10.1.0.32:10250,kubelet,/metrics/cadvisor,fv-az213-807,kubelet
