name,timestamp,value,device,endpoint,id,instance,job,metrics_path,node,service
container_fs_writes_merged_total,"[1650099081.025, '286458']","[1650099111.028, '286889']","[1650099141.025, '286993']","[1650099171.025, '287085']","[1650099201.029, '287181']","[1650099231.03, '287273']","[1650099261.025, '287354']","[1650099291.025, '287438']","[1650099321.025, '287704']","[1650099351.025, '287745']","[1650099381.025, '287816']","[1650099411.025, '287895']","[1650099441.025, '287986']","[1650099471.029, '288052']","[1650099501.029, '288129']","[1650099531.025, '288213']","[1650099561.025, '288258']","[1650099591.03, '288338']","[1650099621.025, '288417']","[1650099651.025, '288479']","[1650099681.028, '288563']","[1650099711.025, '288883']","[1650099741.025, '288968']","[1650099771.025, '289073']","[1650099801.025, '289191']","[1650099831.028, '289297']","[1650099861.028, '289375']","[1650099891.028, '289459']","[1650099921.025, '289545']","[1650099951.028, '289884']","[1650099981.028, '289981']","[1650100011.025, '290081']","[1650100041.031, '290180']","[1650100071.025, '290299']","[1650100101.029, '290621']","[1650100131.025, '290667']","[1650100161.03, '290768']","[1650100191.025, '290873']","[1650100221.025, '290926']","[1650100251.025, '291015']","[1650100281.025, '291067']","[1650100311.029, '291165']","[1650100341.03, '291239']","[1650100371.033, '291299']","[1650100401.025, '291383']","[1650100431.031, '291443']","[1650100461.031, '291518']","[1650100491.025, '291605']","[1650100521.031, '291701']","[1650100551.025, '291761']","[1650100581.031, '291831']","[1650100611.025, '291919']","[1650100641.025, '291978']","[1650100671.025, '292068']","[1650100701.025, '292120']","[1650100731.025, '292384']","[1650100761.025, '292485']","[1650100791.03, '297907']",/dev/root,https-metrics,/,10.1.0.32:10250,kubelet,/metrics/cadvisor,fv-az213-807,kubelet
container_fs_writes_merged_total,"[1650099081.025, '2475']","[1650099111.028, '2726']","[1650099141.025, '2728']","[1650099171.025, '2800']","[1650099201.029, '2800']","[1650099231.03, '3165']","[1650099261.025, '3408']","[1650099291.025, '3408']","[1650099321.025, '4310']","[1650099351.025, '4310']","[1650099381.025, '4310']","[1650099411.025, '4473']","[1650099441.025, '4619']","[1650099471.029, '4619']","[1650099501.029, '4619']","[1650099531.025, '4619']","[1650099561.025, '4619']","[1650099591.03, '4619']","[1650099621.025, '4619']","[1650099651.025, '4619']","[1650099681.028, '4619']","[1650099711.025, '4619']","[1650099741.025, '4730']","[1650099771.025, '4730']","[1650099801.025, '4730']","[1650099831.028, '4730']","[1650099861.028, '4730']","[1650099891.028, '4730']","[1650099921.025, '4730']","[1650099951.028, '5024']","[1650099981.028, '5024']","[1650100011.025, '5024']","[1650100041.031, '5024']","[1650100071.025, '5024']","[1650100101.029, '5024']","[1650100131.025, '5024']","[1650100161.03, '5024']","[1650100191.025, '5024']","[1650100221.025, '5024']","[1650100251.025, '5043']","[1650100281.025, '5043']","[1650100311.029, '5043']","[1650100341.03, '5043']","[1650100371.033, '5043']","[1650100401.025, '5043']","[1650100431.031, '5043']","[1650100461.031, '5043']","[1650100491.025, '5043']","[1650100521.031, '5043']","[1650100551.025, '5043']","[1650100581.031, '5043']","[1650100611.025, '5043']","[1650100641.025, '5043']","[1650100671.025, '5043']","[1650100701.025, '5043']","[1650100731.025, '5043']","[1650100761.025, '5043']","[1650100791.03, '5979']",/dev/sdb1,https-metrics,/,10.1.0.32:10250,kubelet,/metrics/cadvisor,fv-az213-807,kubelet
container_fs_writes_merged_total,"[1650099081.025, '0']","[1650099111.028, '0']","[1650099141.025, '0']","[1650099171.025, '0']","[1650099201.029, '0']","[1650099231.03, '0']","[1650099261.025, '0']","[1650099291.025, '0']","[1650099321.025, '0']","[1650099351.025, '0']","[1650099381.025, '0']","[1650099411.025, '0']","[1650099441.025, '0']","[1650099471.029, '0']","[1650099501.029, '0']","[1650099531.025, '0']","[1650099561.025, '0']","[1650099591.03, '0']","[1650099621.025, '0']","[1650099651.025, '0']","[1650099681.028, '0']","[1650099711.025, '0']","[1650099741.025, '0']","[1650099771.025, '0']","[1650099801.025, '0']","[1650099831.028, '0']","[1650099861.028, '0']","[1650099891.028, '0']","[1650099921.025, '0']","[1650099951.028, '0']","[1650099981.028, '0']","[1650100011.025, '0']","[1650100041.031, '0']","[1650100071.025, '0']","[1650100101.029, '0']","[1650100131.025, '0']","[1650100161.03, '0']","[1650100191.025, '0']","[1650100221.025, '0']","[1650100251.025, '0']","[1650100281.025, '0']","[1650100311.029, '0']","[1650100341.03, '0']","[1650100371.033, '0']","[1650100401.025, '0']","[1650100431.031, '0']","[1650100461.031, '0']","[1650100491.025, '0']","[1650100521.031, '0']","[1650100551.025, '0']","[1650100581.031, '0']","[1650100611.025, '0']","[1650100641.025, '0']","[1650100671.025, '0']","[1650100701.025, '0']","[1650100731.025, '0']","[1650100761.025, '0']","[1650100791.03, '0']",/dev/shm,https-metrics,/,10.1.0.32:10250,kubelet,/metrics/cadvisor,fv-az213-807,kubelet
container_fs_writes_merged_total,"[1650099081.025, '0']","[1650099111.028, '0']","[1650099141.025, '0']","[1650099171.025, '0']","[1650099201.029, '0']","[1650099231.03, '0']","[1650099261.025, '0']","[1650099291.025, '0']","[1650099321.025, '0']","[1650099351.025, '0']","[1650099381.025, '0']","[1650099411.025, '0']","[1650099441.025, '0']","[1650099471.029, '0']","[1650099501.029, '0']","[1650099531.025, '0']","[1650099561.025, '0']","[1650099591.03, '0']","[1650099621.025, '0']","[1650099651.025, '0']","[1650099681.028, '0']","[1650099711.025, '0']","[1650099741.025, '0']","[1650099771.025, '0']","[1650099801.025, '0']","[1650099831.028, '0']","[1650099861.028, '0']","[1650099891.028, '0']","[1650099921.025, '0']","[1650099951.028, '0']","[1650099981.028, '0']","[1650100011.025, '0']","[1650100041.031, '0']","[1650100071.025, '0']","[1650100101.029, '0']","[1650100131.025, '0']","[1650100161.03, '0']","[1650100191.025, '0']","[1650100221.025, '0']","[1650100251.025, '0']","[1650100281.025, '0']","[1650100311.029, '0']","[1650100341.03, '0']","[1650100371.033, '0']","[1650100401.025, '0']","[1650100431.031, '0']","[1650100461.031, '0']","[1650100491.025, '0']","[1650100521.031, '0']","[1650100551.025, '0']","[1650100581.031, '0']","[1650100611.025, '0']","[1650100641.025, '0']","[1650100671.025, '0']","[1650100701.025, '0']","[1650100731.025, '0']","[1650100761.025, '0']","[1650100791.03, '0']",/run,https-metrics,/,10.1.0.32:10250,kubelet,/metrics/cadvisor,fv-az213-807,kubelet
container_fs_writes_merged_total,"[1650099081.025, '0']","[1650099111.028, '0']","[1650099141.025, '0']","[1650099171.025, '0']","[1650099201.029, '0']","[1650099231.03, '0']","[1650099261.025, '0']","[1650099291.025, '0']","[1650099321.025, '0']","[1650099351.025, '0']","[1650099381.025, '0']","[1650099411.025, '0']","[1650099441.025, '0']","[1650099471.029, '0']","[1650099501.029, '0']","[1650099531.025, '0']","[1650099561.025, '0']","[1650099591.03, '0']","[1650099621.025, '0']","[1650099651.025, '0']","[1650099681.028, '0']","[1650099711.025, '0']","[1650099741.025, '0']","[1650099771.025, '0']","[1650099801.025, '0']","[1650099831.028, '0']","[1650099861.028, '0']","[1650099891.028, '0']","[1650099921.025, '0']","[1650099951.028, '0']","[1650099981.028, '0']","[1650100011.025, '0']","[1650100041.031, '0']","[1650100071.025, '0']","[1650100101.029, '0']","[1650100131.025, '0']","[1650100161.03, '0']","[1650100191.025, '0']","[1650100221.025, '0']","[1650100251.025, '0']","[1650100281.025, '0']","[1650100311.029, '0']","[1650100341.03, '0']","[1650100371.033, '0']","[1650100401.025, '0']","[1650100431.031, '0']","[1650100461.031, '0']","[1650100491.025, '0']","[1650100521.031, '0']","[1650100551.025, '0']","[1650100581.031, '0']","[1650100611.025, '0']","[1650100641.025, '0']","[1650100671.025, '0']","[1650100701.025, '0']","[1650100731.025, '0']","[1650100761.025, '0']","[1650100791.03, '0']",/run/lock,https-metrics,/,10.1.0.32:10250,kubelet,/metrics/cadvisor,fv-az213-807,kubelet
container_fs_writes_merged_total,"[1650099081.025, '0']","[1650099111.028, '0']","[1650099141.025, '0']","[1650099171.025, '0']","[1650099201.029, '0']","[1650099231.03, '0']","[1650099261.025, '0']","[1650099291.025, '0']","[1650099321.025, '0']","[1650099351.025, '0']","[1650099381.025, '0']","[1650099411.025, '0']","[1650099441.025, '0']","[1650099471.029, '0']","[1650099501.029, '0']","[1650099531.025, '0']","[1650099561.025, '0']","[1650099591.03, '0']","[1650099621.025, '0']","[1650099651.025, '0']","[1650099681.028, '0']","[1650099711.025, '0']","[1650099741.025, '0']","[1650099771.025, '0']","[1650099801.025, '0']","[1650099831.028, '0']","[1650099861.028, '0']","[1650099891.028, '0']","[1650099921.025, '0']","[1650099951.028, '0']","[1650099981.028, '0']","[1650100011.025, '0']","[1650100041.031, '0']","[1650100071.025, '0']","[1650100101.029, '0']","[1650100131.025, '0']","[1650100161.03, '0']","[1650100191.025, '0']","[1650100221.025, '0']","[1650100251.025, '0']","[1650100281.025, '0']","[1650100311.029, '0']","[1650100341.03, '0']","[1650100371.033, '0']","[1650100401.025, '0']","[1650100431.031, '0']","[1650100461.031, '0']","[1650100491.025, '0']","[1650100521.031, '0']","[1650100551.025, '0']","[1650100581.031, '0']","[1650100611.025, '0']","[1650100641.025, '0']","[1650100671.025, '0']","[1650100701.025, '0']","[1650100731.025, '0']","[1650100761.025, '0']","[1650100791.03, '0']",/run/snapd/ns,https-metrics,/,10.1.0.32:10250,kubelet,/metrics/cadvisor,fv-az213-807,kubelet
container_fs_writes_merged_total,"[1650099081.025, '0']","[1650099111.028, '0']","[1650099141.025, '0']","[1650099171.025, '0']","[1650099201.029, '0']","[1650099231.03, '0']","[1650099261.025, '0']","[1650099291.025, '0']","[1650099321.025, '0']","[1650099351.025, '0']","[1650099381.025, '0']","[1650099411.025, '0']","[1650099441.025, '0']","[1650099471.029, '0']","[1650099501.029, '0']","[1650099531.025, '0']","[1650099561.025, '0']","[1650099591.03, '0']","[1650099621.025, '0']","[1650099651.025, '0']","[1650099681.028, '0']","[1650099711.025, '0']","[1650099741.025, '0']","[1650099771.025, '0']","[1650099801.025, '0']","[1650099831.028, '0']","[1650099861.028, '0']","[1650099891.028, '0']","[1650099921.025, '0']","[1650099951.028, '0']","[1650099981.028, '0']","[1650100011.025, '0']","[1650100041.031, '0']","[1650100071.025, '0']","[1650100101.029, '0']","[1650100131.025, '0']","[1650100161.03, '0']","[1650100191.025, '0']","[1650100221.025, '0']","[1650100251.025, '0']","[1650100281.025, '0']","[1650100311.029, '0']","[1650100341.03, '0']","[1650100371.033, '0']","[1650100401.025, '0']","[1650100431.031, '0']","[1650100461.031, '0']","[1650100491.025, '0']","[1650100521.031, '0']","[1650100551.025, '0']","[1650100581.031, '0']","[1650100611.025, '0']","[1650100641.025, '0']","[1650100671.025, '0']","[1650100701.025, '0']","[1650100731.025, '0']","[1650100761.025, '0']","[1650100791.03, '0']",/sys/fs/cgroup,https-metrics,/,10.1.0.32:10250,kubelet,/metrics/cadvisor,fv-az213-807,kubelet
