name,timestamp,value,device,endpoint,id,instance,job,metrics_path,node,service
container_fs_reads_merged_total,"[1650032622.522, '24630']","[1650032652.522, '24630']","[1650032682.522, '24630']","[1650032712.524, '24630']","[1650032742.525, '24630']","[1650032772.522, '24630']","[1650032802.522, '24630']","[1650032832.522, '24630']","[1650032862.522, '24662']","[1650032892.522, '24662']","[1650032922.522, '24662']","[1650032952.522, '24662']","[1650032982.522, '24662']","[1650033012.522, '24662']","[1650033042.522, '24662']","[1650033072.522, '24662']","[1650033102.522, '24662']","[1650033132.522, '24662']","[1650033162.522, '24662']","[1650033192.522, '24662']","[1650033222.522, '24662']","[1650033252.522, '24662']","[1650033282.522, '24662']","[1650033312.522, '24662']","[1650033342.524, '24662']","[1650033372.522, '24662']","[1650033402.522, '24662']","[1650033432.522, '24662']","[1650033462.522, '24662']","[1650033492.522, '24662']","[1650033522.522, '24662']","[1650033552.522, '24662']","[1650033582.522, '24662']","[1650033612.522, '24662']","[1650033642.522, '24662']","[1650033672.522, '24662']","[1650033702.522, '24662']","[1650033732.522, '24662']","[1650033762.526, '24662']","[1650033792.522, '24662']","[1650033822.522, '24662']","[1650033852.522, '24662']","[1650033882.525, '24662']","[1650033912.522, '24662']","[1650033942.522, '24662']","[1650033972.524, '24662']","[1650034002.522, '24662']","[1650034032.522, '24662']","[1650034062.522, '24662']","[1650034092.522, '24662']","[1650034122.524, '24662']","[1650034152.522, '24662']","[1650034182.528, '24662']","[1650034212.522, '24662']","[1650034242.522, '24662']","[1650034272.522, '24662']","[1650034302.522, '24662']","[1650034332.528, '24662']","[1650034362.522, '24788']",/dev/root,https-metrics,/,10.1.0.79:10250,kubelet,/metrics/cadvisor,fv-az208-96,kubelet
container_fs_reads_merged_total,"[1650032622.522, '9']","[1650032652.522, '9']","[1650032682.522, '9']","[1650032712.524, '10']","[1650032742.525, '10']","[1650032772.522, '13']","[1650032802.522, '14']","[1650032832.522, '14']","[1650032862.522, '14']","[1650032892.522, '14']","[1650032922.522, '15']","[1650032952.522, '19']","[1650032982.522, '19']","[1650033012.522, '19']","[1650033042.522, '19']","[1650033072.522, '19']","[1650033102.522, '19']","[1650033132.522, '19']","[1650033162.522, '19']","[1650033192.522, '19']","[1650033222.522, '19']","[1650033252.522, '19']","[1650033282.522, '19']","[1650033312.522, '19']","[1650033342.524, '19']","[1650033372.522, '19']","[1650033402.522, '19']","[1650033432.522, '19']","[1650033462.522, '19']","[1650033492.522, '19']","[1650033522.522, '19']","[1650033552.522, '19']","[1650033582.522, '19']","[1650033612.522, '19']","[1650033642.522, '19']","[1650033672.522, '19']","[1650033702.522, '19']","[1650033732.522, '19']","[1650033762.526, '19']","[1650033792.522, '19']","[1650033822.522, '19']","[1650033852.522, '19']","[1650033882.525, '19']","[1650033912.522, '19']","[1650033942.522, '19']","[1650033972.524, '19']","[1650034002.522, '19']","[1650034032.522, '79']","[1650034062.522, '79']","[1650034092.522, '91']","[1650034122.524, '122']","[1650034152.522, '122']","[1650034182.528, '122']","[1650034212.522, '124']","[1650034242.522, '124']","[1650034272.522, '152']","[1650034302.522, '152']","[1650034332.528, '164']","[1650034362.522, '164']",/dev/sdb1,https-metrics,/,10.1.0.79:10250,kubelet,/metrics/cadvisor,fv-az208-96,kubelet
container_fs_reads_merged_total,"[1650032622.522, '0']","[1650032652.522, '0']","[1650032682.522, '0']","[1650032712.524, '0']","[1650032742.525, '0']","[1650032772.522, '0']","[1650032802.522, '0']","[1650032832.522, '0']","[1650032862.522, '0']","[1650032892.522, '0']","[1650032922.522, '0']","[1650032952.522, '0']","[1650032982.522, '0']","[1650033012.522, '0']","[1650033042.522, '0']","[1650033072.522, '0']","[1650033102.522, '0']","[1650033132.522, '0']","[1650033162.522, '0']","[1650033192.522, '0']","[1650033222.522, '0']","[1650033252.522, '0']","[1650033282.522, '0']","[1650033312.522, '0']","[1650033342.524, '0']","[1650033372.522, '0']","[1650033402.522, '0']","[1650033432.522, '0']","[1650033462.522, '0']","[1650033492.522, '0']","[1650033522.522, '0']","[1650033552.522, '0']","[1650033582.522, '0']","[1650033612.522, '0']","[1650033642.522, '0']","[1650033672.522, '0']","[1650033702.522, '0']","[1650033732.522, '0']","[1650033762.526, '0']","[1650033792.522, '0']","[1650033822.522, '0']","[1650033852.522, '0']","[1650033882.525, '0']","[1650033912.522, '0']","[1650033942.522, '0']","[1650033972.524, '0']","[1650034002.522, '0']","[1650034032.522, '0']","[1650034062.522, '0']","[1650034092.522, '0']","[1650034122.524, '0']","[1650034152.522, '0']","[1650034182.528, '0']","[1650034212.522, '0']","[1650034242.522, '0']","[1650034272.522, '0']","[1650034302.522, '0']","[1650034332.528, '0']","[1650034362.522, '0']",/dev/shm,https-metrics,/,10.1.0.79:10250,kubelet,/metrics/cadvisor,fv-az208-96,kubelet
container_fs_reads_merged_total,"[1650032622.522, '0']","[1650032652.522, '0']","[1650032682.522, '0']","[1650032712.524, '0']","[1650032742.525, '0']","[1650032772.522, '0']","[1650032802.522, '0']","[1650032832.522, '0']","[1650032862.522, '0']","[1650032892.522, '0']","[1650032922.522, '0']","[1650032952.522, '0']","[1650032982.522, '0']","[1650033012.522, '0']","[1650033042.522, '0']","[1650033072.522, '0']","[1650033102.522, '0']","[1650033132.522, '0']","[1650033162.522, '0']","[1650033192.522, '0']","[1650033222.522, '0']","[1650033252.522, '0']","[1650033282.522, '0']","[1650033312.522, '0']","[1650033342.524, '0']","[1650033372.522, '0']","[1650033402.522, '0']","[1650033432.522, '0']","[1650033462.522, '0']","[1650033492.522, '0']","[1650033522.522, '0']","[1650033552.522, '0']","[1650033582.522, '0']","[1650033612.522, '0']","[1650033642.522, '0']","[1650033672.522, '0']","[1650033702.522, '0']","[1650033732.522, '0']","[1650033762.526, '0']","[1650033792.522, '0']","[1650033822.522, '0']","[1650033852.522, '0']","[1650033882.525, '0']","[1650033912.522, '0']","[1650033942.522, '0']","[1650033972.524, '0']","[1650034002.522, '0']","[1650034032.522, '0']","[1650034062.522, '0']","[1650034092.522, '0']","[1650034122.524, '0']","[1650034152.522, '0']","[1650034182.528, '0']","[1650034212.522, '0']","[1650034242.522, '0']","[1650034272.522, '0']","[1650034302.522, '0']","[1650034332.528, '0']","[1650034362.522, '0']",/run,https-metrics,/,10.1.0.79:10250,kubelet,/metrics/cadvisor,fv-az208-96,kubelet
container_fs_reads_merged_total,"[1650032622.522, '0']","[1650032652.522, '0']","[1650032682.522, '0']","[1650032712.524, '0']","[1650032742.525, '0']","[1650032772.522, '0']","[1650032802.522, '0']","[1650032832.522, '0']","[1650032862.522, '0']","[1650032892.522, '0']","[1650032922.522, '0']","[1650032952.522, '0']","[1650032982.522, '0']","[1650033012.522, '0']","[1650033042.522, '0']","[1650033072.522, '0']","[1650033102.522, '0']","[1650033132.522, '0']","[1650033162.522, '0']","[1650033192.522, '0']","[1650033222.522, '0']","[1650033252.522, '0']","[1650033282.522, '0']","[1650033312.522, '0']","[1650033342.524, '0']","[1650033372.522, '0']","[1650033402.522, '0']","[1650033432.522, '0']","[1650033462.522, '0']","[1650033492.522, '0']","[1650033522.522, '0']","[1650033552.522, '0']","[1650033582.522, '0']","[1650033612.522, '0']","[1650033642.522, '0']","[1650033672.522, '0']","[1650033702.522, '0']","[1650033732.522, '0']","[1650033762.526, '0']","[1650033792.522, '0']","[1650033822.522, '0']","[1650033852.522, '0']","[1650033882.525, '0']","[1650033912.522, '0']","[1650033942.522, '0']","[1650033972.524, '0']","[1650034002.522, '0']","[1650034032.522, '0']","[1650034062.522, '0']","[1650034092.522, '0']","[1650034122.524, '0']","[1650034152.522, '0']","[1650034182.528, '0']","[1650034212.522, '0']","[1650034242.522, '0']","[1650034272.522, '0']","[1650034302.522, '0']","[1650034332.528, '0']","[1650034362.522, '0']",/run/lock,https-metrics,/,10.1.0.79:10250,kubelet,/metrics/cadvisor,fv-az208-96,kubelet
container_fs_reads_merged_total,"[1650032622.522, '0']","[1650032652.522, '0']","[1650032682.522, '0']","[1650032712.524, '0']","[1650032742.525, '0']","[1650032772.522, '0']","[1650032802.522, '0']","[1650032832.522, '0']","[1650032862.522, '0']","[1650032892.522, '0']","[1650032922.522, '0']","[1650032952.522, '0']","[1650032982.522, '0']","[1650033012.522, '0']","[1650033042.522, '0']","[1650033072.522, '0']","[1650033102.522, '0']","[1650033132.522, '0']","[1650033162.522, '0']","[1650033192.522, '0']","[1650033222.522, '0']","[1650033252.522, '0']","[1650033282.522, '0']","[1650033312.522, '0']","[1650033342.524, '0']","[1650033372.522, '0']","[1650033402.522, '0']","[1650033432.522, '0']","[1650033462.522, '0']","[1650033492.522, '0']","[1650033522.522, '0']","[1650033552.522, '0']","[1650033582.522, '0']","[1650033612.522, '0']","[1650033642.522, '0']","[1650033672.522, '0']","[1650033702.522, '0']","[1650033732.522, '0']","[1650033762.526, '0']","[1650033792.522, '0']","[1650033822.522, '0']","[1650033852.522, '0']","[1650033882.525, '0']","[1650033912.522, '0']","[1650033942.522, '0']","[1650033972.524, '0']","[1650034002.522, '0']","[1650034032.522, '0']","[1650034062.522, '0']","[1650034092.522, '0']","[1650034122.524, '0']","[1650034152.522, '0']","[1650034182.528, '0']","[1650034212.522, '0']","[1650034242.522, '0']","[1650034272.522, '0']","[1650034302.522, '0']","[1650034332.528, '0']","[1650034362.522, '0']",/run/snapd/ns,https-metrics,/,10.1.0.79:10250,kubelet,/metrics/cadvisor,fv-az208-96,kubelet
container_fs_reads_merged_total,"[1650032622.522, '0']","[1650032652.522, '0']","[1650032682.522, '0']","[1650032712.524, '0']","[1650032742.525, '0']","[1650032772.522, '0']","[1650032802.522, '0']","[1650032832.522, '0']","[1650032862.522, '0']","[1650032892.522, '0']","[1650032922.522, '0']","[1650032952.522, '0']","[1650032982.522, '0']","[1650033012.522, '0']","[1650033042.522, '0']","[1650033072.522, '0']","[1650033102.522, '0']","[1650033132.522, '0']","[1650033162.522, '0']","[1650033192.522, '0']","[1650033222.522, '0']","[1650033252.522, '0']","[1650033282.522, '0']","[1650033312.522, '0']","[1650033342.524, '0']","[1650033372.522, '0']","[1650033402.522, '0']","[1650033432.522, '0']","[1650033462.522, '0']","[1650033492.522, '0']","[1650033522.522, '0']","[1650033552.522, '0']","[1650033582.522, '0']","[1650033612.522, '0']","[1650033642.522, '0']","[1650033672.522, '0']","[1650033702.522, '0']","[1650033732.522, '0']","[1650033762.526, '0']","[1650033792.522, '0']","[1650033822.522, '0']","[1650033852.522, '0']","[1650033882.525, '0']","[1650033912.522, '0']","[1650033942.522, '0']","[1650033972.524, '0']","[1650034002.522, '0']","[1650034032.522, '0']","[1650034062.522, '0']","[1650034092.522, '0']","[1650034122.524, '0']","[1650034152.522, '0']","[1650034182.528, '0']","[1650034212.522, '0']","[1650034242.522, '0']","[1650034272.522, '0']","[1650034302.522, '0']","[1650034332.528, '0']","[1650034362.522, '0']",/sys/fs/cgroup,https-metrics,/,10.1.0.79:10250,kubelet,/metrics/cadvisor,fv-az208-96,kubelet
