name,timestamp,value,container,cpu,endpoint,id,image,instance,job,metrics_path,name,namespace,node,pod,service
container_cpu_usage_seconds_total,"[1650032622.522, '0.1854536']","[1650032652.522, '0.2098743']","[1650032682.522, '0.2141813']","[1650032712.524, '0.2182582']","[1650032742.525, '0.2264791']","[1650032772.522, '0.2305005']","[1650032802.522, '0.2343577']","[1650032832.522, '0.2390687']","[1650032862.522, '0.2480683']","[1650032892.522, '0.2523287']","[1650032922.522, '0.2561968']","[1650032952.522, '0.2623194']","[1650032982.522, '0.2709444']","[1650033012.522, '0.2729911']","[1650033042.522, '0.2783454']","[1650033072.522, '0.2802706']","[1650033102.522, '0.2921262']","[1650033132.522, '0.2960394']","[1650033162.522, '0.2996518']","[1650033192.522, '0.3017343']","[1650033222.522, '0.3065985']","[1650033252.522, '0.3189597']","[1650033282.522, '0.3208266']","[1650033312.522, '0.3268058']","[1650033342.524, '0.3303974']","[1650033372.522, '0.3376828']","[1650033402.522, '0.3430068']","[1650033432.522, '0.3447588']","[1650033462.522, '0.3501916']","[1650033492.522, '0.3575955']","[1650033522.522, '0.3618304']","[1650033552.522, '0.3657671']","[1650033582.522, '0.3701576']","[1650033612.522, '0.3783999']","[1650033642.522, '0.3833247']","[1650033672.522, '0.3872934']","[1650033702.522, '0.3923717']","[1650033732.522, '0.3994873']","[1650033762.526, '0.4029132']","[1650033792.522, '0.406636']","[1650033822.522, '0.408611']","[1650033852.522, '0.4199089']","[1650033882.525, '0.4238545']","[1650033912.522, '0.4256491']","[1650033942.522, '0.4293078']","[1650033972.524, '0.4381133']","[1650034002.522, '0.4436037']","[1650034032.522, '0.449832']","[1650034062.522, '0.4517328']","[1650034092.522, '0.4552703']","[1650034122.524, '0.4628131']","[1650034152.522, '0.4678631']","[1650034182.528, '0.4720693']","[1650034212.522, '0.4763678']","[1650034242.522, '0.4860021']","[1650034272.522, '0.4896588']","[1650034302.522, '0.493443']","[1650034332.528, '0.498065']","[1650034362.522, '0.5066147']",kube-rbac-proxy-main,total,https-metrics,/kubepods/burstable/podfb4aaba9-0a85-4a64-be39-6b094902a600/3d46ac2dab76e9de9c6dbe90f64a0801c9cede01a010eb2bff39ee9162b6bb37,sha256:29589495df8d994d4b8b7a59053569a43fb35c001fdf151984b225cbf4718d32,10.1.0.79:10250,kubelet,/metrics/cadvisor,3d46ac2dab76e9de9c6dbe90f64a0801c9cede01a010eb2bff39ee9162b6bb37,monitoring,fv-az208-96,kube-state-metrics-74964b6cd4-s8bqk,kubelet
container_cpu_usage_seconds_total,"[1650032622.522, '0.3666614']","[1650032652.522, '0.3880456']","[1650032682.522, '0.3884996']","[1650032712.524, '0.3919459']","[1650032742.525, '0.3999291']","[1650032772.522, '0.4025537']","[1650032802.522, '0.4063764']","[1650032832.522, '0.4089197']","[1650032862.522, '0.4185618']","[1650032892.522, '0.4208766']","[1650032922.522, '0.4233351']","[1650032952.522, '0.4262601']","[1650032982.522, '0.4303625']","[1650033012.522, '0.4378697']","[1650033042.522, '0.4409784']","[1650033072.522, '0.4422851']","[1650033102.522, '0.4462956']","[1650033132.522, '0.4535859']","[1650033162.522, '0.4560141']","[1650033192.522, '0.4584258']","[1650033222.522, '0.4597673']","[1650033252.522, '0.4709727']","[1650033282.522, '0.472902']","[1650033312.522, '0.4747357']","[1650033342.524, '0.4777642']","[1650033372.522, '0.4846673']","[1650033402.522, '0.4880386']","[1650033432.522, '0.4901217']","[1650033462.522, '0.4920687']","[1650033492.522, '0.4987415']","[1650033522.522, '0.5013966']","[1650033552.522, '0.5043099']","[1650033582.522, '0.5081265']","[1650033612.522, '0.5133314']","[1650033642.522, '0.5149487']","[1650033672.522, '0.5180276']","[1650033702.522, '0.519129']","[1650033732.522, '0.5262589']","[1650033762.526, '0.5282284']","[1650033792.522, '0.5307063']","[1650033822.522, '0.5335654']","[1650033852.522, '0.5416629']","[1650033882.525, '0.5428089']","[1650033912.522, '0.5444425']","[1650033942.522, '0.5462271']","[1650033972.524, '0.5542808']","[1650034002.522, '0.5574363']","[1650034032.522, '0.5585851']","[1650034062.522, '0.560896']","[1650034092.522, '0.5674993']","[1650034122.524, '0.5678209']","[1650034152.522, '0.5739516']","[1650034182.528, '0.5751407']","[1650034212.522, '0.5770633']","[1650034242.522, '0.582177']","[1650034272.522, '0.5854483']","[1650034302.522, '0.5892705']","[1650034332.528, '0.5921893']","[1650034362.522, '0.5987581']",kube-rbac-proxy-self,total,https-metrics,/kubepods/burstable/podfb4aaba9-0a85-4a64-be39-6b094902a600/bd3ccec954c23abd4f84649922abe4bb13a59168c12a5c71e9fb9dd56a872c31,sha256:29589495df8d994d4b8b7a59053569a43fb35c001fdf151984b225cbf4718d32,10.1.0.79:10250,kubelet,/metrics/cadvisor,bd3ccec954c23abd4f84649922abe4bb13a59168c12a5c71e9fb9dd56a872c31,monitoring,fv-az208-96,kube-state-metrics-74964b6cd4-s8bqk,kubelet
container_cpu_usage_seconds_total,"[1650032622.522, '0.1590929']","[1650032652.522, '0.2212985']","[1650032682.522, '0.2328062']","[1650032712.524, '0.2587658']","[1650032742.525, '0.2716809']","[1650032772.522, '0.2796061']","[1650032802.522, '0.2840314']","[1650032832.522, '0.2990648']","[1650032862.522, '0.3072345']","[1650032892.522, '0.3188731']","[1650032922.522, '0.3285808']","[1650032952.522, '0.343349']","[1650032982.522, '0.3561052']","[1650033012.522, '0.3603592']","[1650033042.522, '0.3799598']","[1650033072.522, '0.396852']","[1650033102.522, '0.4073017']","[1650033132.522, '0.4128974']","[1650033162.522, '0.4313398']","[1650033192.522, '0.4453535']","[1650033222.522, '0.4508799']","[1650033252.522, '0.465875']","[1650033282.522, '0.4772318']","[1650033312.522, '0.4847867']","[1650033342.524, '0.5070978']","[1650033372.522, '0.5184976']","[1650033402.522, '0.5291924']","[1650033432.522, '0.5519079']","[1650033462.522, '0.5600891']","[1650033492.522, '0.5688466']","[1650033522.522, '0.5817031']","[1650033552.522, '0.6021576']","[1650033582.522, '0.6103968']","[1650033612.522, '0.6208638']","[1650033642.522, '0.6327736']","[1650033672.522, '0.6446674']","[1650033702.522, '0.6580857']","[1650033732.522, '0.6687309']","[1650033762.526, '0.6776374']","[1650033792.522, '0.7029491']","[1650033822.522, '0.7060787']","[1650033852.522, '0.7184916']","[1650033882.525, '0.7279532']","[1650033912.522, '0.7359771']","[1650033942.522, '0.7483782']","[1650033972.524, '0.762464']","[1650034002.522, '0.77744']","[1650034032.522, '0.7840243']","[1650034062.522, '0.8029719']","[1650034092.522, '0.8112021']","[1650034122.524, '0.8274893']","[1650034152.522, '0.8391386']","[1650034182.528, '0.8555503']","[1650034212.522, '0.8617614']","[1650034242.522, '0.8745844']","[1650034272.522, '0.8840047']","[1650034302.522, '0.8970345']","[1650034332.528, '0.9110942']","[1650034362.522, '0.9199359']",kube-state-metrics,total,https-metrics,/kubepods/burstable/podfb4aaba9-0a85-4a64-be39-6b094902a600/534109606f351b0a970b66c25fadd9e9420f3873762ac385fc42e480662ff809,k8s.gcr.io/kube-state-metrics/kube-state-metrics@sha256:11dda1f8d2478569ddd06ae502bf3ffab70ecf885dce765f08456e1bc42880a1,10.1.0.79:10250,kubelet,/metrics/cadvisor,534109606f351b0a970b66c25fadd9e9420f3873762ac385fc42e480662ff809,monitoring,fv-az208-96,kube-state-metrics-74964b6cd4-s8bqk,kubelet
container_cpu_usage_seconds_total,"[1650032622.522, '0.0168628']","[1650032652.522, '0.0168628']","[1650032682.522, '0.0168628']","[1650032712.524, '0.0168628']","[1650032742.525, '0.0168628']","[1650032772.522, '0.0168628']","[1650032802.522, '0.0168628']","[1650032832.522, '0.0168628']","[1650032862.522, '0.0168628']","[1650032892.522, '0.0168628']","[1650032922.522, '0.0168628']","[1650032952.522, '0.0168628']","[1650032982.522, '0.0168628']","[1650033012.522, '0.0168628']","[1650033042.522, '0.0168628']","[1650033072.522, '0.0168628']","[1650033102.522, '0.0168628']","[1650033132.522, '0.0168628']","[1650033162.522, '0.0168628']","[1650033192.522, '0.0168628']","[1650033222.522, '0.0168628']","[1650033252.522, '0.0168628']","[1650033282.522, '0.0168628']","[1650033312.522, '0.0168628']","[1650033342.524, '0.0168628']","[1650033372.522, '0.0168628']","[1650033402.522, '0.0168628']","[1650033432.522, '0.0168628']","[1650033462.522, '0.0168628']","[1650033492.522, '0.0168628']","[1650033522.522, '0.0168628']","[1650033552.522, '0.0168628']","[1650033582.522, '0.0168628']","[1650033612.522, '0.0168628']","[1650033642.522, '0.0168628']","[1650033672.522, '0.0168628']","[1650033702.522, '0.0168628']","[1650033732.522, '0.0168628']","[1650033762.526, '0.0168628']","[1650033792.522, '0.0168628']","[1650033822.522, '0.0168628']","[1650033852.522, '0.0168628']","[1650033882.525, '0.0168628']","[1650033912.522, '0.0168628']","[1650033942.522, '0.0168628']","[1650033972.524, '0.0168628']","[1650034002.522, '0.0168628']","[1650034032.522, '0.0168628']","[1650034062.522, '0.0168628']","[1650034092.522, '0.0168628']","[1650034122.524, '0.0168628']","[1650034152.522, '0.0168628']","[1650034182.528, '0.0168628']","[1650034212.522, '0.0168628']","[1650034242.522, '0.0168628']","[1650034272.522, '0.0168628']","[1650034302.522, '0.0168628']","[1650034332.528, '0.0168628']","[1650034362.522, '0.0168628']",lb-port-443,total,https-metrics,/kubepods/besteffort/pod87930bdd-ab1f-488e-a3ac-e5e50a9f8f30/8a403b2b7b1ccadd21eac663cb6df7b62ecee9ca190ab95db5d10ecff1a7ca4e,docker.io/rancher/klipper-lb@sha256:d5ec8350ee1a80ec783effe95a2fefae371d1498ac04865cb6024499882f291c,10.1.0.79:10250,kubelet,/metrics/cadvisor,8a403b2b7b1ccadd21eac663cb6df7b62ecee9ca190ab95db5d10ecff1a7ca4e,kube-system,fv-az208-96,svclb-traefik-9z6q6,kubelet
container_cpu_usage_seconds_total,"[1650032622.522, '0.0162528']","[1650032652.522, '0.0162528']","[1650032682.522, '0.0162528']","[1650032712.524, '0.0162528']","[1650032742.525, '0.0162528']","[1650032772.522, '0.0162528']","[1650032802.522, '0.0162528']","[1650032832.522, '0.0162528']","[1650032862.522, '0.0162528']","[1650032892.522, '0.0162528']","[1650032922.522, '0.0162528']","[1650032952.522, '0.0162528']","[1650032982.522, '0.0162528']","[1650033012.522, '0.0162528']","[1650033042.522, '0.0162528']","[1650033072.522, '0.0162528']","[1650033102.522, '0.0162528']","[1650033132.522, '0.0162528']","[1650033162.522, '0.0162528']","[1650033192.522, '0.0162528']","[1650033222.522, '0.0162528']","[1650033252.522, '0.0162528']","[1650033282.522, '0.0162528']","[1650033312.522, '0.0162528']","[1650033342.524, '0.0162528']","[1650033372.522, '0.0162528']","[1650033402.522, '0.0162528']","[1650033432.522, '0.0162528']","[1650033462.522, '0.0162528']","[1650033492.522, '0.0162528']","[1650033522.522, '0.0162528']","[1650033552.522, '0.0162528']","[1650033582.522, '0.0162528']","[1650033612.522, '0.0162528']","[1650033642.522, '0.0162528']","[1650033672.522, '0.0162528']","[1650033702.522, '0.0162528']","[1650033732.522, '0.0162528']","[1650033762.526, '0.0162528']","[1650033792.522, '0.0162528']","[1650033822.522, '0.0162528']","[1650033852.522, '0.0162528']","[1650033882.525, '0.0162528']","[1650033912.522, '0.0162528']","[1650033942.522, '0.0162528']","[1650033972.524, '0.0162528']","[1650034002.522, '0.0162528']","[1650034032.522, '0.0162528']","[1650034062.522, '0.0162528']","[1650034092.522, '0.0162528']","[1650034122.524, '0.0162528']","[1650034152.522, '0.0162528']","[1650034182.528, '0.0162528']","[1650034212.522, '0.0162528']","[1650034242.522, '0.0162528']","[1650034272.522, '0.0162528']","[1650034302.522, '0.0162528']","[1650034332.528, '0.0162528']","[1650034362.522, '0.0162528']",lb-port-80,total,https-metrics,/kubepods/besteffort/pod87930bdd-ab1f-488e-a3ac-e5e50a9f8f30/afcdde746e3eeac0e8d0d6e36f4f336ec26e47a7ab74c1ba31e51d2f58df75ac,docker.io/rancher/klipper-lb@sha256:d5ec8350ee1a80ec783effe95a2fefae371d1498ac04865cb6024499882f291c,10.1.0.79:10250,kubelet,/metrics/cadvisor,afcdde746e3eeac0e8d0d6e36f4f336ec26e47a7ab74c1ba31e51d2f58df75ac,kube-system,fv-az208-96,svclb-traefik-9z6q6,kubelet
container_cpu_usage_seconds_total,"[1650032622.522, '0.1338296']","[1650032652.522, '0.143374']","[1650032682.522, '0.1577644']","[1650032712.524, '0.1658649']","[1650032742.525, '0.1702677']","[1650032772.522, '0.1813163']","[1650032802.522, '0.1982974']","[1650032832.522, '0.20868']","[1650032862.522, '0.2200178']","[1650032892.522, '0.22608']","[1650032922.522, '0.2404655']","[1650032952.522, '0.2486106']","[1650032982.522, '0.2637232']","[1650033012.522, '0.2729599']","[1650033042.522, '0.2789409']","[1650033072.522, '0.2949389']","[1650033102.522, '0.2996911']","[1650033132.522, '0.3133704']","[1650033162.522, '0.323917']","[1650033192.522, '0.3331839']","[1650033222.522, '0.3445121']","[1650033252.522, '0.3533308']","[1650033282.522, '0.3640266']","[1650033312.522, '0.3743632']","[1650033342.524, '0.3798602']","[1650033372.522, '0.3918954']","[1650033402.522, '0.3966517']","[1650033432.522, '0.4100003']","[1650033462.522, '0.4190456']","[1650033492.522, '0.4276126']","[1650033522.522, '0.4350521']","[1650033552.522, '0.4494606']","[1650033582.522, '0.4569535']","[1650033612.522, '0.46704']","[1650033642.522, '0.4808711']","[1650033672.522, '0.4874863']","[1650033702.522, '0.4979592']","[1650033732.522, '0.5095018']","[1650033762.526, '0.5168464']","[1650033792.522, '0.5293053']","[1650033822.522, '0.539139']","[1650033852.522, '0.5483114']","[1650033882.525, '0.5562174']","[1650033912.522, '0.5684021']","[1650033942.522, '0.5788686']","[1650033972.524, '0.5901106']","[1650034002.522, '0.6020147']","[1650034032.522, '0.6123919']","[1650034062.522, '0.6211331']","[1650034092.522, '0.6305999']","[1650034122.524, '0.6382225']","[1650034152.522, '0.6501482']","[1650034182.528, '0.6597822']","[1650034212.522, '0.6665905']","[1650034242.522, '0.6762208']","[1650034272.522, '0.6894559']","[1650034302.522, '0.7002333']","[1650034332.528, '0.7095841']","[1650034362.522, '0.7215841']",local-path-provisioner,total,https-metrics,/kubepods/besteffort/pod27318a4e-9958-48e8-bd2e-1fce20bb9980/a4aebde761eee03a428ba32b98bc08ee3dbf40781ff023e6f04c47931697dc5a,docker.io/rancher/local-path-provisioner:v0.0.21,10.1.0.79:10250,kubelet,/metrics/cadvisor,a4aebde761eee03a428ba32b98bc08ee3dbf40781ff023e6f04c47931697dc5a,kube-system,fv-az208-96,local-path-provisioner-84bb864455-q557m,kubelet
container_cpu_usage_seconds_total,"[1650032622.522, '0.0179477']","[1650032652.522, '0.0179477']","[1650032682.522, '0.0179755']","[1650032712.524, '0.0179755']","[1650032742.525, '0.0180037']","[1650032772.522, '0.0180262']","[1650032802.522, '0.0180262']","[1650032832.522, '0.0180262']","[1650032862.522, '0.0180531']","[1650032892.522, '0.0181068']","[1650032922.522, '0.0181068']","[1650032952.522, '0.0181068']","[1650032982.522, '0.0181521']","[1650033012.522, '0.0181774']","[1650033042.522, '0.0181774']","[1650033072.522, '0.0181774']","[1650033102.522, '0.018201']","[1650033132.522, '0.018201']","[1650033162.522, '0.0182326']","[1650033192.522, '0.0182326']","[1650033222.522, '0.0182565']","[1650033252.522, '0.0182804']","[1650033282.522, '0.0182804']","[1650033312.522, '0.0182804']","[1650033342.524, '0.0183064']","[1650033372.522, '0.0183064']","[1650033402.522, '0.0183343']","[1650033432.522, '0.0183343']","[1650033462.522, '0.0183566']","[1650033492.522, '0.0183799']","[1650033522.522, '0.0183799']","[1650033552.522, '0.0184061']","[1650033582.522, '0.0184061']","[1650033612.522, '0.0184061']","[1650033642.522, '0.018454']","[1650033672.522, '0.018454']","[1650033702.522, '0.0184787']","[1650033732.522, '0.0185144']","[1650033762.526, '0.0185144']","[1650033792.522, '0.0185144']","[1650033822.522, '0.0185598']","[1650033852.522, '0.0186136']","[1650033882.525, '0.0186136']","[1650033912.522, '0.0186136']","[1650033942.522, '0.0186607']","[1650033972.524, '0.0186607']","[1650034002.522, '0.0186846']","[1650034032.522, '0.0186846']","[1650034062.522, '0.0187103']","[1650034092.522, '0.0187103']","[1650034122.524, '0.0187414']","[1650034152.522, '0.0187658']","[1650034182.528, '0.0187658']","[1650034212.522, '0.0188138']","[1650034242.522, '0.0188138']","[1650034272.522, '0.0188138']","[1650034302.522, '0.0188405']","[1650034332.528, '0.0188885']","[1650034362.522, '0.0188885']",module-configmap-reloader,total,https-metrics,/kubepods/burstable/podb9d1643f-780a-4397-b7da-770a85c44bdf/d946f9058c64b21b085f8d082a949cf12b229b61630aa4e73003b09c69f929e8,docker.io/jimmidyson/configmap-reload@sha256:904d08e9f701d3d8178cb61651dbe8edc5d08dd5895b56bdcac9e5805ea82b52,10.1.0.79:10250,kubelet,/metrics/cadvisor,d946f9058c64b21b085f8d082a949cf12b229b61630aa4e73003b09c69f929e8,monitoring,fv-az208-96,blackbox-exporter-6798fb5bb4-klffv,kubelet
container_cpu_usage_seconds_total,"[1650032622.522, '0.0189677']","[1650032652.522, '0.2298701']","[1650032682.522, '0.4162058']","[1650032712.524, '0.6314706']","[1650032742.525, '0.7839226']","[1650032772.522, '1.0240894']","[1650032802.522, '1.2379884']","[1650032832.522, '1.3528559']","[1650032862.522, '1.5443602']","[1650032892.522, '1.8500114']","[1650032922.522, '2.0539398']","[1650032952.522, '2.2552564']","[1650032982.522, '2.4660694']","[1650033012.522, '2.684038']","[1650033042.522, '2.8297653']","[1650033072.522, '3.0811767']","[1650033102.522, '3.2868573']","[1650033132.522, '3.4978169']","[1650033162.522, '3.7118712']","[1650033192.522, '3.9103485']","[1650033222.522, '4.1099991']","[1650033252.522, '4.215247']","[1650033282.522, '4.4640516']","[1650033312.522, '4.6834158']","[1650033342.524, '4.9103413']","[1650033372.522, '5.1305352']","[1650033402.522, '5.3372369']","[1650033432.522, '5.5347418']","[1650033462.522, '5.7554289']","[1650033492.522, '5.9604509']","[1650033522.522, '6.1254746']","[1650033552.522, '6.3884978']","[1650033582.522, '6.4945031']","[1650033612.522, '6.8265251']","[1650033642.522, '7.0507119']","[1650033672.522, '7.2511889']","[1650033702.522, '7.472295']","[1650033732.522, '7.6979421']","[1650033762.526, '7.9041241']","[1650033792.522, '8.1237461']","[1650033822.522, '8.2626661']","[1650033852.522, '8.5383098']","[1650033882.525, '8.6465642']","[1650033912.522, '8.9608658']","[1650033942.522, '9.156508']","[1650033972.524, '9.3586642']","[1650034002.522, '9.5615256']","[1650034032.522, '9.7629517']","[1650034062.522, '9.9628951']","[1650034092.522, '10.0692018']","[1650034122.524, '10.3733418']","[1650034152.522, '10.5971818']","[1650034182.528, '10.8013856']","[1650034212.522, '11.0062037']","[1650034242.522, '11.190121']","[1650034272.522, '11.4083593']","[1650034302.522, '11.6115485']","[1650034332.528, '11.8391283']","[1650034362.522, '12.0326244']",node-exporter,total,https-metrics,/kubepods/burstable/pod87511c8c-97a2-4d23-b3aa-6fa7b65d8d62/70002f58d54cf47b550ea25b66158273067f746fc46de4570aed876fb6a0adf0,quay.io/prometheus/node-exporter:v1.2.2,10.1.0.79:10250,kubelet,/metrics/cadvisor,70002f58d54cf47b550ea25b66158273067f746fc46de4570aed876fb6a0adf0,monitoring,fv-az208-96,node-exporter-b5bvf,kubelet
container_cpu_usage_seconds_total,"[1650032622.522, '0.039787']","[1650032652.522, '0.1913734']","[1650032682.522, '0.2348277']","[1650032712.524, '0.2560044']","[1650032742.525, '0.2782271']","[1650032772.522, '0.2888962']","[1650032802.522, '0.3544113']","[1650032832.522, '0.3759092']","[1650032862.522, '0.3914408']","[1650032892.522, '0.4141895']","[1650032922.522, '0.4348077']","[1650032952.522, '0.4731592']","[1650032982.522, '0.4892684']","[1650033012.522, '0.5174582']","[1650033042.522, '0.5490076']","[1650033072.522, '0.570674']","[1650033102.522, '0.5943257']","[1650033132.522, '0.6149241']","[1650033162.522, '0.6489341']","[1650033192.522, '0.6686011']","[1650033222.522, '0.6960058']","[1650033252.522, '0.7161221']","[1650033282.522, '0.7526453']","[1650033312.522, '0.7765641']","[1650033342.524, '0.7931946']","[1650033372.522, '0.8298634']","[1650033402.522, '0.8622484']","[1650033432.522, '0.8814828']","[1650033462.522, '0.8966965']","[1650033492.522, '0.9208369']","[1650033522.522, '0.9641155']","[1650033552.522, '0.9874404']","[1650033582.522, '1.0065745']","[1650033612.522, '1.0246054']","[1650033642.522, '1.0584631']","[1650033672.522, '1.0787629']","[1650033702.522, '1.087413']","[1650033732.522, '1.1083589']","[1650033762.526, '1.1463503']","[1650033792.522, '1.1562443']","[1650033822.522, '1.1799397']","[1650033852.522, '1.2057678']","[1650033882.525, '1.222357']","[1650033912.522, '1.2556392']","[1650033942.522, '1.276063']","[1650033972.524, '1.3006372']","[1650034002.522, '1.3274988']","[1650034032.522, '1.3471517']","[1650034062.522, '1.3662131']","[1650034092.522, '1.3936345']","[1650034122.524, '1.408321']","[1650034152.522, '1.4375577']","[1650034182.528, '1.4644868']","[1650034212.522, '1.4852228']","[1650034242.522, '1.52712']","[1650034272.522, '1.548589']","[1650034302.522, '1.5664475']","[1650034332.528, '1.5893988']","[1650034362.522, '1.6272126']",prometheus,total,https-metrics,/kubepods/burstable/pod03b4c436-6036-43aa-b9ff-68b070c1d26b/255bb9b26818f0e3bce009678c0301e029424e3828188cf96e8bf1ee10183b0a,quay.io/prometheus/prometheus:latest,10.1.0.79:10250,kubelet,/metrics/cadvisor,255bb9b26818f0e3bce009678c0301e029424e3828188cf96e8bf1ee10183b0a,monitoring,fv-az208-96,prometheus-service-prometheus-0,kubelet
container_cpu_usage_seconds_total,"[1650032622.522, '0.0586326']","[1650032652.522, '0.778766']","[1650032682.522, '2.7935263']","[1650032712.524, '3.5011916']","[1650032742.525, '4.0888883']","[1650032772.522, '4.6734146']","[1650032802.522, '5.2939021']","[1650032832.522, '5.7360827']","[1650032862.522, '6.1393711']","[1650032892.522, '7.0293417']","[1650032922.522, '7.6719372']","[1650032952.522, '7.8381269']","[1650032982.522, '8.4646004']","[1650033012.522, '9.201311']","[1650033042.522, '9.6506478']","[1650033072.522, '10.1123001']","[1650033102.522, '10.5686977']","[1650033132.522, '11.1720748']","[1650033162.522, '11.5400322']","[1650033192.522, '12.3573947']","[1650033222.522, '12.8269962']","[1650033252.522, '13.7786271']","[1650033282.522, '14.3794617']","[1650033312.522, '14.6417403']","[1650033342.524, '15.6131803']","[1650033372.522, '15.9232503']","[1650033402.522, '16.7130048']","[1650033432.522, '17.266202']","[1650033462.522, '17.94862']","[1650033492.522, '18.3129324']","[1650033522.522, '19.1844785']","[1650033552.522, '19.4221018']","[1650033582.522, '20.1527028']","[1650033612.522, '20.6377198']","[1650033642.522, '21.3439412']","[1650033672.522, '21.7953298']","[1650033702.522, '22.6777537']","[1650033732.522, '23.1468248']","[1650033762.526, '23.7275695']","[1650033792.522, '24.2067385']","[1650033822.522, '24.8844614']","[1650033852.522, '25.4354705']","[1650033882.525, '26.1486111']","[1650033912.522, '26.6387341']","[1650033942.522, '27.3858577']","[1650033972.524, '27.8906771']","[1650034002.522, '28.5433527']","[1650034032.522, '29.0608404']","[1650034062.522, '29.8177312']","[1650034092.522, '30.4183561']","[1650034122.524, '31.2708655']","[1650034152.522, '31.6850299']","[1650034182.528, '31.8940414']","[1650034212.522, '32.8489677']","[1650034242.522, '33.5912802']","[1650034272.522, '34.1227847']","[1650034302.522, '35.021173']","[1650034332.528, '35.540929']","[1650034362.522, '36.3018957']",prometheus,total,https-metrics,/kubepods/burstable/pod2a7a858b-b6c2-4399-b027-207baa98f5ba/b09a59324fadc48f331d9d8027ab8e1a31957d14d7d0dc0130de362609ca343a,quay.io/prometheus/prometheus:v2.29.1,10.1.0.79:10250,kubelet,/metrics/cadvisor,b09a59324fadc48f331d9d8027ab8e1a31957d14d7d0dc0130de362609ca343a,monitoring,fv-az208-96,prometheus-k8s-1,kubelet
container_cpu_usage_seconds_total,"[1650032622.522, '0.0806592']","[1650032652.522, '0.8970414']","[1650032682.522, '3.0871877']","[1650032712.524, '3.519921']","[1650032742.525, '4.1872389']","[1650032772.522, '4.599144']","[1650032802.522, '5.3850678']","[1650032832.522, '5.7436812']","[1650032862.522, '5.9938212']","[1650032892.522, '6.7943439']","[1650032922.522, '7.2382109']","[1650032952.522, '7.8559946']","[1650032982.522, '8.3275827']","[1650033012.522, '9.0157643']","[1650033042.522, '9.3779405']","[1650033072.522, '10.0332813']","[1650033102.522, '10.2802218']","[1650033132.522, '10.8389379']","[1650033162.522, '11.5692292']","[1650033192.522, '12.2778618']","[1650033222.522, '12.7120132']","[1650033252.522, '13.0945388']","[1650033282.522, '13.7583658']","[1650033312.522, '14.2305708']","[1650033342.524, '14.9906641']","[1650033372.522, '15.3009539']","[1650033402.522, '16.0502155']","[1650033432.522, '16.5861039']","[1650033462.522, '16.9394517']","[1650033492.522, '17.7316544']","[1650033522.522, '18.3524948']","[1650033552.522, '18.8765587']","[1650033582.522, '19.3909685']","[1650033612.522, '19.9584781']","[1650033642.522, '20.6929919']","[1650033672.522, '21.1810047']","[1650033702.522, '21.8799763']","[1650033732.522, '22.2669996']","[1650033762.526, '22.6944876']","[1650033792.522, '23.4582092']","[1650033822.522, '24.0088047']","[1650033852.522, '24.5802811']","[1650033882.525, '25.155462']","[1650033912.522, '25.703043']","[1650033942.522, '26.2074842']","[1650033972.524, '26.8926438']","[1650034002.522, '27.5374985']","[1650034032.522, '28.3500796']","[1650034062.522, '28.7762259']","[1650034092.522, '29.5517554']","[1650034122.524, '29.8808252']","[1650034152.522, '30.6479241']","[1650034182.528, '31.024347']","[1650034212.522, '31.8489452']","[1650034242.522, '32.3402454']","[1650034272.522, '33.0533911']","[1650034302.522, '33.5482118']","[1650034332.528, '34.1768984']","[1650034362.522, '34.6747134']",prometheus,total,https-metrics,/kubepods/burstable/pod50b7f670-4f31-4c34-8948-f3a3b4ead9a1/49045989f199412cb7577c19cce4abf86dd1c4da00233f6bce602bdfb9066508,quay.io/prometheus/prometheus:v2.29.1,10.1.0.79:10250,kubelet,/metrics/cadvisor,49045989f199412cb7577c19cce4abf86dd1c4da00233f6bce602bdfb9066508,monitoring,fv-az208-96,prometheus-k8s-0,kubelet
