name,timestamp,value,code,container,endpoint,instance,job,method,namespace,pod,service,url
api_response_size_bytes_sum,"[1650032786.252, '10']","[1650032816.252, '10']","[1650032846.252, '10']","[1650032876.252, '10']","[1650032906.252, '20']","[1650032936.252, '38']","[1650032966.252, '38']","[1650032996.252, '47']","[1650033026.252, '47']","[1650033056.252, '47']","[1650033086.252, '47']","[1650033116.252, '47']","[1650033146.252, '47']","[1650033176.252, '56']","[1650033206.252, '56']","[1650033236.252, '56']","[1650033266.252, '65']","[1650033296.252, '65']","[1650033326.252, '83']","[1650033356.252, '92']","[1650033386.252, '92']","[1650033416.252, '92']","[1650033446.252, '120']","[1650033476.252, '129']","[1650033506.252, '129']","[1650033536.252, '129']","[1650033566.279, '138']","[1650033596.252, '138']","[1650033626.259, '138']","[1650033656.252, '147']","[1650033686.269, '147']","[1650033716.252, '157']","[1650033746.252, '166']","[1650033776.252, '175']","[1650033806.252, '175']","[1650033836.252, '175']","[1650033866.252, '184']","[1650033896.252, '193']","[1650033926.252, '220']","[1650033956.252, '220']","[1650033986.252, '220']","[1650034076.252, '9']","[1650034106.252, '27']","[1650034136.252, '36']","[1650034166.252, '45']","[1650034196.252, '45']","[1650034226.252, '54']","[1650034256.252, '54']","[1650034286.252, '63']","[1650034316.252, '63']","[1650034346.255, '63']",200,api,http,192.168.74.10:1323,api,GET,default,api-54b9c66577-djc55,api,/
api_response_size_bytes_sum,"[1650032636.252, '60']","[1650032666.252, '84']","[1650032696.252, '108']","[1650032726.252, '132']","[1650032756.252, '156']","[1650032786.252, '180']","[1650032816.252, '204']","[1650032846.252, '228']","[1650032876.252, '252']","[1650032906.252, '276']","[1650032936.252, '300']","[1650032966.252, '324']","[1650032996.252, '348']","[1650033026.252, '372']","[1650033056.252, '396']","[1650033086.252, '420']","[1650033116.252, '444']","[1650033146.252, '468']","[1650033176.252, '492']","[1650033206.252, '516']","[1650033236.252, '540']","[1650033266.252, '564']","[1650033296.252, '588']","[1650033326.252, '612']","[1650033356.252, '636']","[1650033386.252, '660']","[1650033416.252, '684']","[1650033446.252, '708']","[1650033476.252, '732']","[1650033506.252, '756']","[1650033536.252, '780']","[1650033566.279, '804']","[1650033596.252, '828']","[1650033626.259, '852']","[1650033656.252, '876']","[1650033686.269, '900']","[1650033716.252, '924']","[1650033746.252, '948']","[1650033776.252, '972']","[1650033806.252, '996']","[1650033836.252, '1020']","[1650033866.252, '1044']","[1650033896.252, '1068']","[1650033926.252, '1092']","[1650033956.252, '1116']","[1650033986.252, '1140']","[1650034046.252, '24']","[1650034076.252, '48']","[1650034106.252, '72']","[1650034136.252, '96']","[1650034166.252, '120']","[1650034196.252, '144']","[1650034226.252, '168']","[1650034256.252, '192']","[1650034286.252, '216']","[1650034316.252, '240']","[1650034346.255, '264']",200,api,http,192.168.74.10:1323,api,GET,default,api-54b9c66577-djc55,api,/healthz
api_response_size_bytes_sum,"[1650032742.739, '10']","[1650032772.739, '10']","[1650032802.739, '10']","[1650032832.739, '19']","[1650032862.739, '19']","[1650032892.739, '19']","[1650032922.739, '19']","[1650032952.739, '46']","[1650032982.739, '46']","[1650033012.739, '46']","[1650033042.739, '46']","[1650033072.739, '46']","[1650033102.739, '46']","[1650033132.739, '46']","[1650033162.739, '55']","[1650033192.739, '65']","[1650033222.739, '83']","[1650033252.739, '93']","[1650033282.739, '102']","[1650033312.739, '102']","[1650033342.739, '111']","[1650033372.739, '120']","[1650033402.739, '120']","[1650033432.739, '120']","[1650033462.739, '129']","[1650033492.739, '147']","[1650033522.739, '174']","[1650033552.739, '192']","[1650033582.739, '192']","[1650033612.739, '192']","[1650033642.739, '192']","[1650033672.739, '202']","[1650033702.739, '202']","[1650033732.739, '220']","[1650033762.739, '229']","[1650033792.739, '229']","[1650033822.739, '238']","[1650033852.739, '247']","[1650033882.739, '247']","[1650033912.739, '247']","[1650033942.739, '247']","[1650033972.739, '247']","[1650034002.739, '256']","[1650034032.739, '256']","[1650034062.739, '275']","[1650034212.739, '9']","[1650034242.739, '9']","[1650034272.739, '18']","[1650034302.739, '27']","[1650034332.739, '27']","[1650034362.739, '27']",200,api,http,192.168.74.11:1323,api,GET,default,api-54b9c66577-ts687,api,/
api_response_size_bytes_sum,"[1650032622.739, '48']","[1650032652.739, '72']","[1650032682.739, '96']","[1650032712.739, '120']","[1650032742.739, '144']","[1650032772.739, '168']","[1650032802.739, '192']","[1650032832.739, '216']","[1650032862.739, '240']","[1650032892.739, '264']","[1650032922.739, '288']","[1650032952.739, '312']","[1650032982.739, '336']","[1650033012.739, '360']","[1650033042.739, '384']","[1650033072.739, '408']","[1650033102.739, '432']","[1650033132.739, '456']","[1650033162.739, '480']","[1650033192.739, '504']","[1650033222.739, '528']","[1650033252.739, '552']","[1650033282.739, '576']","[1650033312.739, '600']","[1650033342.739, '624']","[1650033372.739, '648']","[1650033402.739, '672']","[1650033432.739, '696']","[1650033462.739, '720']","[1650033492.739, '744']","[1650033522.739, '768']","[1650033552.739, '792']","[1650033582.739, '816']","[1650033612.739, '840']","[1650033642.739, '864']","[1650033672.739, '888']","[1650033702.739, '912']","[1650033732.739, '936']","[1650033762.739, '960']","[1650033792.739, '984']","[1650033822.739, '1008']","[1650033852.739, '1032']","[1650033882.739, '1056']","[1650033912.739, '1080']","[1650033942.739, '1104']","[1650033972.739, '1128']","[1650034002.739, '1152']","[1650034032.739, '1176']","[1650034062.739, '1200']","[1650034122.739, '24']","[1650034152.739, '48']","[1650034182.739, '72']","[1650034212.739, '96']","[1650034242.739, '120']","[1650034272.739, '144']","[1650034302.739, '168']","[1650034332.739, '192']","[1650034362.739, '216']",200,api,http,192.168.74.11:1323,api,GET,default,api-54b9c66577-ts687,api,/healthz
api_response_size_bytes_sum,"[1650033260.094, '36']",200,api,http,192.168.74.26:1323,api,GET,default,api-54b9c66577-n5dsk,api,/healthz
api_response_size_bytes_sum,"[1650033359.569, '12']","[1650033389.569, '36']",200,api,http,192.168.74.27:1323,api,GET,default,api-54b9c66577-bgbk8,api,/healthz
api_response_size_bytes_sum,"[1650033605.434, '18']","[1650033635.434, '18']","[1650033665.434, '18']","[1650033695.434, '36']","[1650033725.434, '54']","[1650033755.434, '63']","[1650033785.434, '72']","[1650033815.434, '90']","[1650033845.434, '90']","[1650033875.434, '99']","[1650033905.434, '117']","[1650033935.434, '117']","[1650033965.44, '117']","[1650033995.434, '126']","[1650034025.434, '144']","[1650034055.434, '144']","[1650034085.434, '144']","[1650034115.434, '144']","[1650034145.434, '162']","[1650034235.434, '9']","[1650034265.434, '27']","[1650034295.434, '27']","[1650034325.434, '27']","[1650034355.434, '36']",200,api,http,192.168.74.28:1323,api,GET,default,api-54b9c66577-wqthg,api,/
api_response_size_bytes_sum,"[1650033485.434, '12']","[1650033515.434, '36']","[1650033545.434, '60']","[1650033575.434, '84']","[1650033605.434, '108']","[1650033635.434, '132']","[1650033665.434, '156']","[1650033695.434, '180']","[1650033725.434, '204']","[1650033755.434, '228']","[1650033785.434, '252']","[1650033815.434, '276']","[1650033845.434, '300']","[1650033875.434, '324']","[1650033905.434, '348']","[1650033935.434, '372']","[1650033965.44, '396']","[1650033995.434, '420']","[1650034025.434, '444']","[1650034055.434, '468']","[1650034085.434, '492']","[1650034115.434, '516']","[1650034145.434, '540']","[1650034205.434, '24']","[1650034235.434, '48']","[1650034265.434, '72']","[1650034295.434, '96']","[1650034325.434, '120']","[1650034355.434, '144']",200,api,http,192.168.74.28:1323,api,GET,default,api-54b9c66577-wqthg,api,/healthz
api_response_size_bytes_sum,"[1650032666.947, '9']","[1650032696.947, '9']","[1650032726.947, '9']","[1650032756.947, '9']","[1650032786.947, '9']","[1650032816.947, '9']","[1650032846.947, '9']","[1650032876.947, '9']","[1650032906.947, '9']","[1650032936.947, '9']","[1650032966.947, '9']","[1650032996.947, '18']","[1650033026.947, '18']","[1650033056.947, '27']","[1650033086.947, '37']","[1650033116.947, '37']","[1650033146.947, '37']","[1650033176.947, '55']","[1650033206.947, '55']","[1650033236.947, '73']","[1650033266.947, '73']","[1650033296.947, '73']","[1650033326.947, '82']","[1650033356.947, '91']","[1650033386.947, '91']","[1650033416.947, '109']","[1650033446.947, '109']","[1650033476.947, '119']","[1650033506.947, '128']","[1650033536.947, '128']","[1650033566.947, '128']","[1650033596.947, '146']","[1650033626.947, '173']","[1650033656.947, '182']","[1650033686.947, '182']","[1650033716.947, '182']","[1650033746.947, '200']","[1650033776.947, '200']","[1650033806.947, '209']","[1650033836.947, '218']","[1650033866.947, '218']","[1650033896.947, '228']","[1650033926.947, '228']","[1650033956.947, '246']","[1650033986.947, '255']","[1650034016.947, '274']","[1650034046.947, '274']","[1650034076.947, '283']","[1650034106.947, '293']","[1650034136.947, '293']","[1650034166.947, '293']","[1650034196.947, '293']","[1650034226.947, '293']","[1650034256.947, '293']","[1650034286.947, '293']",200,api,http,192.168.74.9:1323,api,GET,default,api-54b9c66577-c58rm,api,/
api_response_size_bytes_sum,"[1650032636.947, '72']","[1650032666.947, '96']","[1650032696.947, '120']","[1650032726.947, '144']","[1650032756.947, '168']","[1650032786.947, '192']","[1650032816.947, '216']","[1650032846.947, '240']","[1650032876.947, '264']","[1650032906.947, '288']","[1650032936.947, '312']","[1650032966.947, '336']","[1650032996.947, '360']","[1650033026.947, '384']","[1650033056.947, '408']","[1650033086.947, '432']","[1650033116.947, '456']","[1650033146.947, '480']","[1650033176.947, '504']","[1650033206.947, '528']","[1650033236.947, '552']","[1650033266.947, '576']","[1650033296.947, '600']","[1650033326.947, '624']","[1650033356.947, '648']","[1650033386.947, '672']","[1650033416.947, '696']","[1650033446.947, '720']","[1650033476.947, '744']","[1650033506.947, '768']","[1650033536.947, '792']","[1650033566.947, '816']","[1650033596.947, '840']","[1650033626.947, '864']","[1650033656.947, '888']","[1650033686.947, '912']","[1650033716.947, '936']","[1650033746.947, '960']","[1650033776.947, '984']","[1650033806.947, '1008']","[1650033836.947, '1032']","[1650033866.947, '1056']","[1650033896.947, '1080']","[1650033926.947, '1104']","[1650033956.947, '1128']","[1650033986.947, '1152']","[1650034016.947, '1176']","[1650034046.947, '1200']","[1650034076.947, '1224']","[1650034106.947, '1248']","[1650034136.947, '1272']","[1650034166.947, '1296']","[1650034196.947, '1320']","[1650034226.947, '1344']","[1650034256.947, '1368']","[1650034286.947, '1392']","[1650034316.947, '12']","[1650034346.947, '36']",200,api,http,192.168.74.9:1323,api,GET,default,api-54b9c66577-c58rm,api,/healthz
