name,timestamp,value,code,container,endpoint,instance,job,method,namespace,pod,service,url
api_request_duration_seconds_sum,"[1650030664.236, '16.005805207']","[1650030694.236, '25.906602897']","[1650030724.236, '52.050296823']","[1650030754.236, '52.050296823']","[1650030784.236, '52.050296823']","[1650030814.236, '52.050296823']","[1650030844.236, '52.050296823']","[1650030874.236, '52.050296823']","[1650030904.236, '52.050296823']","[1650030934.236, '95.848116172']","[1650030964.236, '95.848116172']","[1650030994.236, '139.339425937']","[1650031024.236, '139.339425937']",200,api,http,192.168.244.10:1323,api,GET,default,api-54b9c66577-mpcfm,api,/
api_request_duration_seconds_sum,"[1650030634.236, '0.0002417']","[1650030664.236, '0.00038440100000000004']","[1650030694.236, '0.00046880200000000004']","[1650030724.236, '0.0005516020000000001']","[1650030754.236, '0.0006790030000000001']","[1650030784.236, '0.0008020050000000002']","[1650030814.236, '0.0009182060000000002']","[1650030844.236, '0.0010117060000000002']","[1650030874.236, '0.0011127060000000002']","[1650030904.236, '0.0012008070000000001']","[1650030934.236, '0.0013929080000000002']","[1650030964.236, '0.0014777090000000002']","[1650030994.236, '0.0015599090000000002']","[1650031024.236, '0.0016485090000000003']",200,api,http,192.168.244.10:1323,api,GET,default,api-54b9c66577-mpcfm,api,/healthz
api_request_duration_seconds_sum,"[1650030848.242, '79.24761535']","[1650030878.242, '98.35490916100001']","[1650030908.242, '98.35490916100001']","[1650030938.242, '98.35490916100001']","[1650030968.242, '125.154586604']","[1650030998.242, '125.154586604']","[1650031028.242, '125.154586604']",200,api,http,192.168.244.11:1323,api,GET,default,api-54b9c66577-dn7ws,api,/
api_request_duration_seconds_sum,"[1650030638.242, '0.00022810200000000005']","[1650030668.242, '0.000311602']","[1650030698.242, '0.000394402']","[1650030728.242, '0.000503803']","[1650030758.242, '0.000592503']","[1650030788.242, '0.0006808029999999999']","[1650030818.242, '0.000789204']","[1650030848.242, '0.000876004']","[1650030878.242, '0.000978504']","[1650030908.242, '0.001132905']","[1650030938.242, '0.0012658069999999999']","[1650030968.242, '0.0013716069999999997']","[1650030998.242, '0.0015154069999999999']","[1650031028.242, '0.0016523079999999997']",200,api,http,192.168.244.11:1323,api,GET,default,api-54b9c66577-dn7ws,api,/healthz
api_request_duration_seconds_sum,"[1650030679.846, '9.796351371']","[1650030709.846, '9.796351371']","[1650030739.846, '9.796351371']","[1650030769.846, '9.796351371']","[1650030799.846, '78.657211774']","[1650030829.846, '78.657211774']","[1650030859.846, '78.657211774']","[1650030889.846, '96.056607738']","[1650030919.846, '96.056607738']","[1650030949.846, '170.26328723799998']","[1650030979.846, '170.26328723799998']","[1650031009.846, '207.04882875399997']","[1650031039.846, '207.04882875399997']",200,api,http,192.168.244.9:1323,api,GET,default,api-54b9c66577-v6xbm,api,/
api_request_duration_seconds_sum,"[1650030619.846, '0.001978715']","[1650030649.846, '0.002087815']","[1650030679.846, '0.002189916']","[1650030709.846, '0.0022743180000000004']","[1650030739.846, '0.0023710180000000008']","[1650030769.846, '0.002454818000000001']","[1650030799.846, '0.0025339180000000013']","[1650030829.846, '0.0026437180000000015']","[1650030859.846, '0.0027804180000000015']","[1650030889.846, '0.0028771190000000013']","[1650030919.846, '0.0029832200000000013']","[1650030949.846, '0.0030833210000000013']","[1650030979.846, '0.0031669220000000013']","[1650031009.846, '0.003263622000000001']","[1650031039.846, '0.003417722000000001']",200,api,http,192.168.244.9:1323,api,GET,default,api-54b9c66577-v6xbm,api,/healthz
