name,timestamp,value,container,device,endpoint,id,image,instance,job,metrics_path,name,namespace,node,pod,service
container_fs_reads_bytes_total,"[1650030636.301, '2219528704']","[1650030666.301, '2230931968']","[1650030696.301, '2231828992']","[1650030726.301, '2233311744']","[1650030756.301, '2233909760']","[1650030786.301, '2236523008']","[1650030816.301, '2237944320']","[1650030846.301, '2240066048']","[1650030876.301, '2240451072']","[1650030906.301, '2242961920']","[1650030936.301, '2243203584']","[1650030966.301, '2243387904']","[1650030996.301, '2243609088']","[1650031026.301, '2303078912']",,/dev/sda,https-metrics,/,,10.1.0.135:10250,kubelet,/metrics/cadvisor,,,fv-az241-934,,kubelet
container_fs_reads_bytes_total,"[1650030636.301, '20052992']","[1650030666.301, '28990464']","[1650030696.301, '29490176']","[1650030726.301, '30727168']","[1650030756.301, '31194112']","[1650030786.301, '33528832']","[1650030816.301, '33885184']","[1650030846.301, '34618368']","[1650030876.301, '34814976']","[1650030906.301, '37202944']","[1650030936.301, '37313536']","[1650030966.301, '37485568']","[1650030996.301, '37641216']","[1650031026.301, '37841920']",,/dev/sda,https-metrics,/kubepods,,10.1.0.135:10250,kubelet,/metrics/cadvisor,,,fv-az241-934,,kubelet
container_fs_reads_bytes_total,"[1650030636.301, '794624']","[1650030666.301, '8810496']","[1650030696.301, '8810496']","[1650030726.301, '9973760']","[1650030756.301, '10153984']","[1650030786.301, '12120064']","[1650030816.301, '12251136']","[1650030846.301, '12369920']","[1650030876.301, '13004800']","[1650030906.301, '13004800']","[1650030936.301, '15245312']","[1650030966.301, '15450112']","[1650030996.301, '15450112']","[1650031026.301, '15527936']",,/dev/sda,https-metrics,/kubepods/besteffort,,10.1.0.135:10250,kubelet,/metrics/cadvisor,,,fv-az241-934,,kubelet
container_fs_reads_bytes_total,"[1650030666.301, '1642496']","[1650030696.301, '1642496']","[1650030726.301, '1642496']","[1650030756.301, '1642496']","[1650030786.301, '1642496']","[1650030816.301, '1642496']","[1650030846.301, '1642496']","[1650030876.301, '1642496']","[1650030906.301, '1642496']","[1650030936.301, '1642496']","[1650030966.301, '1642496']","[1650030996.301, '1642496']","[1650031026.301, '1642496']",,/dev/sda,https-metrics,/kubepods/besteffort/pod110be6a4-8688-4142-bd2d-275da0de7b52,,10.1.0.135:10250,kubelet,/metrics/cadvisor,,default,fv-az241-934,k6,kubelet
container_fs_reads_bytes_total,"[1650030636.301, '643072']","[1650030666.301, '1122304']","[1650030696.301, '1122304']","[1650030726.301, '2211840']","[1650030756.301, '2392064']","[1650030786.301, '2887680']","[1650030816.301, '2887680']","[1650030846.301, '3006464']","[1650030876.301, '3137536']","[1650030906.301, '3137536']","[1650030936.301, '3137536']","[1650030966.301, '3342336']","[1650030996.301, '3342336']","[1650031026.301, '3342336']",,/dev/sda,https-metrics,/kubepods/besteffort/pod3764ecc0-200d-4cd2-8674-a814254ceef8,,10.1.0.135:10250,kubelet,/metrics/cadvisor,,kube-system,fv-az241-934,calico-kube-controllers-654b987fd9-wj55d,kubelet
container_fs_reads_bytes_total,"[1650030666.301, '5894144']","[1650030696.301, '5894144']","[1650030726.301, '5894144']","[1650030756.301, '5894144']","[1650030786.301, '7364608']","[1650030816.301, '7495680']","[1650030846.301, '7495680']","[1650030876.301, '7495680']","[1650030906.301, '7495680']","[1650030936.301, '7495680']","[1650030966.301, '7495680']","[1650030996.301, '7495680']","[1650031026.301, '7495680']",,/dev/sda,https-metrics,/kubepods/besteffort/pod3ecdce28-7cb1-4bb5-a92e-67541357f2f5,,10.1.0.135:10250,kubelet,/metrics/cadvisor,,kube-system,fv-az241-934,local-path-provisioner-84bb864455-c6b8r,kubelet
container_fs_reads_bytes_total,"[1650030636.301, '151552']","[1650030666.301, '151552']","[1650030696.301, '151552']","[1650030726.301, '225280']","[1650030756.301, '225280']","[1650030786.301, '225280']","[1650030816.301, '225280']","[1650030846.301, '225280']","[1650030876.301, '729088']","[1650030906.301, '729088']","[1650030936.301, '2969600']","[1650030966.301, '2969600']","[1650030996.301, '2969600']","[1650031026.301, '2969600']",,/dev/sda,https-metrics,/kubepods/besteffort/poda98fa835-6645-424f-88f8-949b2b7e7ef6,,10.1.0.135:10250,kubelet,/metrics/cadvisor,,kube-system,fv-az241-934,traefik-56c4b88c4b-pw2wh,kubelet
container_fs_reads_bytes_total,"[1650030636.301, '9804800']","[1650030666.301, '10726400']","[1650030696.301, '11209728']","[1650030726.301, '11283456']","[1650030756.301, '11570176']","[1650030786.301, '11807744']","[1650030816.301, '12164096']","[1650030846.301, '12274688']","[1650030876.301, '12340224']","[1650030906.301, '12487680']","[1650030936.301, '12487680']","[1650030966.301, '12561408']","[1650030996.301, '12717056']","[1650031026.301, '12905472']",,/dev/sda,https-metrics,/kubepods/burstable,,10.1.0.135:10250,kubelet,/metrics/cadvisor,,,fv-az241-934,,kubelet
container_fs_reads_bytes_total,"[1650030876.301, '4096']","[1650030906.301, '4096']","[1650030936.301, '4096']","[1650030966.301, '4096']","[1650030996.301, '4096']","[1650031026.301, '4096']",,/dev/sda,https-metrics,/kubepods/burstable/pod04217a19-5a94-466c-bca4-fb65ef254a5b,,10.1.0.135:10250,kubelet,/metrics/cadvisor,,monitoring,fv-az241-934,prometheus-adapter-8587b9cf9b-zbdnb,kubelet
container_fs_reads_bytes_total,"[1650030636.301, '4096']","[1650030666.301, '4096']","[1650030696.301, '4096']","[1650030726.301, '4096']","[1650030756.301, '4096']","[1650030786.301, '4096']","[1650030816.301, '4096']","[1650030846.301, '4096']","[1650030876.301, '4096']","[1650030906.301, '4096']","[1650030936.301, '4096']","[1650030966.301, '4096']","[1650030996.301, '4096']","[1650031026.301, '4096']",,/dev/sda,https-metrics,/kubepods/burstable/pod0b10b410-d8ae-4095-b729-572899363744,,10.1.0.135:10250,kubelet,/metrics/cadvisor,,monitoring,fv-az241-934,prometheus-service-prometheus-0,kubelet
container_fs_reads_bytes_total,"[1650030636.301, '53248']","[1650030666.301, '53248']","[1650030696.301, '53248']","[1650030726.301, '53248']","[1650030756.301, '53248']","[1650030786.301, '53248']","[1650030816.301, '53248']","[1650030846.301, '53248']","[1650030876.301, '53248']","[1650030906.301, '53248']","[1650030936.301, '53248']","[1650030966.301, '53248']","[1650030996.301, '53248']","[1650031026.301, '53248']",,/dev/sda,https-metrics,/kubepods/burstable/pod38ef93f4-f00f-4482-ab0c-87c456906afb,,10.1.0.135:10250,kubelet,/metrics/cadvisor,,monitoring,fv-az241-934,prometheus-k8s-1,kubelet
container_fs_reads_bytes_total,"[1650030636.301, '0']","[1650030666.301, '0']","[1650030696.301, '0']","[1650030726.301, '0']","[1650030756.301, '0']","[1650030786.301, '0']","[1650030816.301, '0']","[1650030846.301, '0']","[1650030876.301, '0']","[1650030906.301, '0']","[1650030936.301, '0']","[1650030966.301, '0']","[1650030996.301, '0']","[1650031026.301, '0']",,/dev/sda,https-metrics,/kubepods/burstable/pod6bb10893-36db-4e95-a612-ebacfa77cd47,,10.1.0.135:10250,kubelet,/metrics/cadvisor,,monitoring,fv-az241-934,grafana-7476b4c65b-sdsfp,kubelet
container_fs_reads_bytes_total,"[1650030636.301, '5607424']","[1650030666.301, '6529024']","[1650030696.301, '6705152']","[1650030726.301, '6905856']","[1650030756.301, '7127040']","[1650030786.301, '7147520']","[1650030816.301, '7196672']","[1650030846.301, '7495680']","[1650030876.301, '7495680']","[1650030906.301, '7540736']","[1650030936.301, '7540736']","[1650030966.301, '7540736']","[1650030996.301, '7626752']","[1650031026.301, '7819264']",,/dev/sda,https-metrics,/kubepods/burstable/pod7473139a-a0d0-4a3a-b7b2-7b66c58ce7a9,,10.1.0.135:10250,kubelet,/metrics/cadvisor,,kube-system,fv-az241-934,coredns-574bcc6c46-5zt9k,kubelet
container_fs_reads_bytes_total,"[1650030636.301, '4096']","[1650030666.301, '4096']","[1650030696.301, '4096']","[1650030726.301, '4096']","[1650030756.301, '4096']","[1650030786.301, '4096']","[1650030816.301, '4096']","[1650030846.301, '4096']","[1650030876.301, '4096']","[1650030906.301, '4096']","[1650030936.301, '4096']","[1650030966.301, '4096']","[1650030996.301, '4096']","[1650031026.301, '4096']",,/dev/sda,https-metrics,/kubepods/burstable/pod927bc9cf-06b0-40d8-8e1f-40596adacb30,,10.1.0.135:10250,kubelet,/metrics/cadvisor,,monitoring,fv-az241-934,prometheus-service-prometheus-1,kubelet
container_fs_reads_bytes_total,"[1650030636.301, '53248']","[1650030666.301, '53248']","[1650030696.301, '53248']","[1650030726.301, '53248']","[1650030756.301, '53248']","[1650030786.301, '53248']","[1650030816.301, '53248']","[1650030846.301, '53248']","[1650030876.301, '53248']","[1650030906.301, '53248']","[1650030936.301, '53248']","[1650030966.301, '53248']","[1650030996.301, '53248']","[1650031026.301, '53248']",,/dev/sda,https-metrics,/kubepods/burstable/pod94436539-7fbc-42e6-9377-d8ab997a2721,,10.1.0.135:10250,kubelet,/metrics/cadvisor,,monitoring,fv-az241-934,prometheus-k8s-0,kubelet
container_fs_reads_bytes_total,"[1650030666.301, '429056']","[1650030696.301, '429056']","[1650030726.301, '429056']","[1650030756.301, '429056']","[1650030786.301, '429056']","[1650030816.301, '429056']","[1650030846.301, '429056']","[1650030876.301, '429056']","[1650030906.301, '429056']","[1650030936.301, '429056']","[1650030966.301, '429056']","[1650030996.301, '429056']","[1650031026.301, '429056']",,/dev/sda,https-metrics,/kubepods/burstable/pod9ecb2b2b-8730-4a58-ab6a-4748a28c9664,,10.1.0.135:10250,kubelet,/metrics/cadvisor,,monitoring,fv-az241-934,node-exporter-rjz4n,kubelet
container_fs_reads_bytes_total,"[1650030636.301, '3653632']","[1650030666.301, '3653632']","[1650030696.301, '3739648']","[1650030726.301, '3833856']","[1650030756.301, '3899392']","[1650030786.301, '4087808']","[1650030816.301, '4169728']","[1650030846.301, '4235264']","[1650030876.301, '4296704']","[1650030906.301, '4399104']","[1650030936.301, '4399104']","[1650030966.301, '4472832']","[1650030996.301, '4472832']","[1650031026.301, '4538368']",,/dev/sda,https-metrics,/kubepods/burstable/podca7edb30-1363-464a-b9e0-521e9077d2b8,,10.1.0.135:10250,kubelet,/metrics/cadvisor,,kube-system,fv-az241-934,calico-node-kjfvt,kubelet
container_fs_reads_bytes_total,"[1650030636.301, '9367552']","[1650030666.301, '9367552']","[1650030696.301, '9367552']","[1650030726.301, '9367552']","[1650030756.301, '9367552']","[1650030786.301, '9367552']","[1650030816.301, '9367552']","[1650030846.301, '9367552']","[1650030876.301, '9367552']","[1650030906.301, '9367552']","[1650030936.301, '9367552']","[1650030966.301, '9367552']","[1650030996.301, '9367552']","[1650031026.301, '9367552']",,/dev/sda,https-metrics,/kubepods/pod10af5b88-c2a5-49d5-838d-72dcf05e2bf3,,10.1.0.135:10250,kubelet,/metrics/cadvisor,,default,fv-az241-934,api-54b9c66577-v6xbm,kubelet
