name,timestamp,value,container,device,endpoint,id,image,instance,job,metrics_path,name,namespace,node,pod,service
container_fs_writes_bytes_total,"[1650180535.811, '0']","[1650180565.811, '0']","[1650180595.811, '0']","[1650180625.811, '0']","[1650180655.811, '0']","[1650180685.811, '0']","[1650180715.811, '0']","[1650180745.811, '0']","[1650180775.811, '0']","[1650180805.811, '0']","[1650180835.811, '0']","[1650180865.811, '0']","[1650180895.811, '0']","[1650180925.811, '0']","[1650180955.811, '0']","[1650180985.811, '0']","[1650181015.811, '0']","[1650181045.811, '0']","[1650181075.811, '0']","[1650181105.811, '0']","[1650181135.811, '0']","[1650181165.811, '0']","[1650181195.811, '0']","[1650181225.811, '0']","[1650181255.811, '0']","[1650181285.811, '0']","[1650181315.811, '0']","[1650181345.811, '0']","[1650181375.811, '0']","[1650181405.811, '0']","[1650181435.811, '0']","[1650181465.811, '0']","[1650181495.811, '0']","[1650181525.811, '0']","[1650181555.811, '0']","[1650181585.811, '0']","[1650181615.811, '0']","[1650181645.811, '0']","[1650181675.811, '0']","[1650181705.811, '0']","[1650181735.811, '0']","[1650181765.811, '0']","[1650181795.811, '0']","[1650181825.811, '0']","[1650181855.811, '0']","[1650181885.811, '0']","[1650181915.811, '0']","[1650181945.811, '0']","[1650181975.811, '0']","[1650182005.811, '0']","[1650182035.811, '0']","[1650182065.811, '0']","[1650182095.811, '0']","[1650182125.811, '0']","[1650182155.811, '0']","[1650182185.811, '0']","[1650182215.811, '0']","[1650182245.811, '0']","[1650182275.811, '0']","[1650182305.811, '0']","[1650182335.811, '0']","[1650182365.811, '0']","[1650182395.811, '0']","[1650182425.811, '0']","[1650182455.811, '0']","[1650182485.811, '0']","[1650182515.811, '0']","[1650182545.811, '0']","[1650182575.811, '0']","[1650182605.811, '0']","[1650182635.811, '0']","[1650182665.811, '0']","[1650182695.811, '0']","[1650182725.811, '0']","[1650182755.811, '0']","[1650182785.811, '0']","[1650182815.811, '0']","[1650182845.811, '0']","[1650182875.811, '0']","[1650182905.811, '0']","[1650182935.811, '0']","[1650182965.811, '0']","[1650182995.811, '0']","[1650183025.811, '0']","[1650183055.811, '0']","[1650183085.811, '0']","[1650183115.811, '0']","[1650183145.811, '0']","[1650183175.811, '0']","[1650183205.811, '0']","[1650183235.811, '0']","[1650183265.811, '0']","[1650183295.811, '0']","[1650183325.811, '0']","[1650183355.811, '0']","[1650183385.811, '0']","[1650183415.811, '0']","[1650183445.811, '0']","[1650183475.811, '0']","[1650183505.811, '0']","[1650183535.811, '0']","[1650183565.811, '0']","[1650183595.811, '0']","[1650183625.811, '0']","[1650183655.811, '0']","[1650183685.811, '0']","[1650183715.811, '0']","[1650183745.811, '0']","[1650183775.811, '0']","[1650183805.811, '0']","[1650183835.811, '0']","[1650183865.811, '0']","[1650183895.811, '0']","[1650183925.811, '0']",api,/dev/sda,https-metrics,/kubepods/pod57dd460d-e939-4de7-80b5-b367139a33ef/3ac79a6c349efc168eafd279a3f4ddf88063a630a0e6d43c2e009072b526b055,sha256:3577354e609332273c91d0cd47a6f16297bf8e5012926820b5bf3644028bd13f,10.1.0.134:10250,kubelet,/metrics/cadvisor,3ac79a6c349efc168eafd279a3f4ddf88063a630a0e6d43c2e009072b526b055,default,fv-az105-598,api-54b9c66577-rxbdr,kubelet
container_fs_writes_bytes_total,"[1650180235.811, '0']","[1650180265.811, '0']","[1650180295.811, '0']","[1650180325.811, '0']","[1650180355.811, '0']","[1650180385.811, '0']","[1650180415.811, '0']","[1650180445.811, '0']","[1650180475.811, '0']","[1650180505.811, '0']","[1650180535.811, '0']","[1650180565.811, '0']","[1650180595.811, '0']","[1650180625.811, '0']","[1650180655.811, '0']","[1650180685.811, '0']","[1650180715.811, '0']","[1650180745.811, '0']","[1650180775.811, '0']","[1650180805.811, '0']","[1650180835.811, '0']","[1650180865.811, '0']","[1650180895.811, '0']","[1650180925.811, '0']","[1650180955.811, '0']","[1650180985.811, '0']","[1650181015.811, '0']","[1650181045.811, '0']","[1650181075.811, '0']","[1650181105.811, '0']","[1650181135.811, '0']","[1650181165.811, '0']","[1650181195.811, '0']","[1650181225.811, '0']","[1650181255.811, '0']","[1650181285.811, '0']","[1650181315.811, '0']","[1650181345.811, '0']","[1650181375.811, '0']","[1650181405.811, '0']","[1650181435.811, '0']","[1650181465.811, '0']","[1650181495.811, '0']","[1650181525.811, '0']","[1650181555.811, '0']","[1650181585.811, '0']","[1650181615.811, '0']","[1650181645.811, '0']","[1650181675.811, '0']","[1650181705.811, '0']","[1650181735.811, '0']","[1650181765.811, '0']","[1650181795.811, '0']","[1650181825.811, '0']","[1650181855.811, '0']","[1650181885.811, '0']","[1650181915.811, '0']","[1650181945.811, '0']","[1650181975.811, '0']","[1650182005.811, '0']","[1650182035.811, '0']","[1650182065.811, '0']","[1650182095.811, '0']","[1650182125.811, '0']","[1650182155.811, '0']","[1650182185.811, '0']","[1650182215.811, '0']","[1650182245.811, '0']","[1650182275.811, '0']","[1650182305.811, '0']","[1650182335.811, '0']","[1650182365.811, '0']","[1650182395.811, '0']","[1650182425.811, '0']","[1650182455.811, '0']","[1650182485.811, '0']","[1650182515.811, '0']","[1650182545.811, '0']","[1650182575.811, '0']","[1650182605.811, '0']","[1650182635.811, '0']","[1650182665.811, '0']","[1650182695.811, '0']","[1650182725.811, '0']","[1650182755.811, '0']","[1650182785.811, '0']","[1650182815.811, '0']","[1650182845.811, '0']","[1650182875.811, '0']","[1650182905.811, '0']","[1650182935.811, '0']","[1650182965.811, '0']","[1650182995.811, '0']","[1650183025.811, '0']","[1650183055.811, '0']","[1650183085.811, '0']","[1650183115.811, '0']","[1650183145.811, '0']","[1650183175.811, '0']","[1650183205.811, '0']","[1650183235.811, '0']","[1650183265.811, '0']","[1650183295.811, '0']","[1650183325.811, '0']","[1650183355.811, '0']","[1650183385.811, '0']","[1650183415.811, '0']","[1650183445.811, '0']","[1650183475.811, '0']","[1650183505.811, '0']","[1650183535.811, '0']","[1650183565.811, '0']","[1650183595.811, '0']","[1650183625.811, '0']","[1650183655.811, '0']","[1650183685.811, '0']","[1650183715.811, '0']","[1650183745.811, '0']","[1650183775.811, '0']","[1650183805.811, '0']","[1650183835.811, '0']","[1650183865.811, '0']","[1650183895.811, '0']","[1650183925.811, '0']",api,/dev/sda,https-metrics,/kubepods/pode9188436-de9c-414d-b965-98249ddeeca9/7d9df8bc7c8c27f28f7b0ab0fb57e5bba7c6b73a7eee0a1db05eabc1bd501f50,sha256:3577354e609332273c91d0cd47a6f16297bf8e5012926820b5bf3644028bd13f,10.1.0.134:10250,kubelet,/metrics/cadvisor,7d9df8bc7c8c27f28f7b0ab0fb57e5bba7c6b73a7eee0a1db05eabc1bd501f50,default,fv-az105-598,api-54b9c66577-h9lqp,kubelet
container_fs_writes_bytes_total,"[1650180235.811, '16384']","[1650180265.811, '16384']","[1650180295.811, '16384']","[1650180325.811, '16384']","[1650180355.811, '16384']","[1650180385.811, '16384']","[1650180415.811, '16384']","[1650180445.811, '16384']","[1650180475.811, '16384']","[1650180505.811, '16384']","[1650180535.811, '16384']","[1650180565.811, '16384']","[1650180595.811, '16384']","[1650180625.811, '16384']","[1650180655.811, '16384']","[1650180685.811, '16384']","[1650180715.811, '16384']","[1650180745.811, '16384']","[1650180775.811, '16384']","[1650180805.811, '16384']","[1650180835.811, '16384']","[1650180865.811, '16384']","[1650180895.811, '16384']","[1650180925.811, '16384']","[1650180955.811, '16384']","[1650180985.811, '16384']","[1650181015.811, '16384']","[1650181045.811, '16384']","[1650181075.811, '16384']","[1650181105.811, '16384']","[1650181135.811, '16384']","[1650181165.811, '16384']","[1650181195.811, '16384']","[1650181225.811, '16384']","[1650181255.811, '16384']","[1650181285.811, '16384']","[1650181315.811, '16384']","[1650181345.811, '16384']","[1650181375.811, '16384']","[1650181405.811, '16384']","[1650181435.811, '16384']","[1650181465.811, '16384']","[1650181495.811, '16384']","[1650181525.811, '16384']","[1650181555.811, '16384']","[1650181585.811, '16384']","[1650181615.811, '16384']","[1650181645.811, '16384']","[1650181675.811, '16384']","[1650181705.811, '16384']","[1650181735.811, '16384']","[1650181765.811, '16384']","[1650181795.811, '16384']","[1650181825.811, '16384']","[1650181855.811, '16384']","[1650181885.811, '16384']","[1650181915.811, '16384']","[1650181945.811, '16384']","[1650181975.811, '16384']","[1650182005.811, '16384']","[1650182035.811, '16384']","[1650182065.811, '16384']","[1650182095.811, '16384']","[1650182125.811, '16384']","[1650182155.811, '16384']","[1650182185.811, '16384']","[1650182215.811, '16384']","[1650182245.811, '16384']","[1650182275.811, '16384']","[1650182305.811, '16384']","[1650182335.811, '16384']","[1650182365.811, '16384']","[1650182395.811, '16384']","[1650182425.811, '16384']","[1650182455.811, '16384']","[1650182485.811, '16384']","[1650182515.811, '16384']","[1650182545.811, '16384']","[1650182575.811, '16384']","[1650182605.811, '16384']","[1650182635.811, '16384']","[1650182665.811, '16384']","[1650182695.811, '16384']","[1650182725.811, '16384']","[1650182755.811, '16384']","[1650182785.811, '16384']","[1650182815.811, '16384']","[1650182845.811, '16384']","[1650182875.811, '16384']","[1650182905.811, '16384']","[1650182935.811, '16384']","[1650182965.811, '16384']","[1650182995.811, '16384']","[1650183025.811, '16384']","[1650183055.811, '16384']","[1650183085.811, '16384']","[1650183115.811, '16384']","[1650183145.811, '16384']","[1650183175.811, '16384']","[1650183205.811, '16384']","[1650183235.811, '16384']","[1650183265.811, '16384']","[1650183295.811, '16384']","[1650183325.811, '16384']","[1650183355.811, '16384']","[1650183385.811, '16384']","[1650183415.811, '16384']","[1650183445.811, '16384']","[1650183475.811, '16384']","[1650183505.811, '16384']","[1650183535.811, '16384']","[1650183565.811, '16384']","[1650183595.811, '16384']","[1650183625.811, '16384']","[1650183655.811, '16384']","[1650183685.811, '16384']","[1650183715.811, '16384']","[1650183745.811, '16384']","[1650183775.811, '16384']","[1650183805.811, '16384']","[1650183835.811, '16384']","[1650183865.811, '16384']","[1650183895.811, '16384']","[1650183925.811, '16384']",calico-kube-controllers,/dev/sda,https-metrics,/kubepods/besteffort/pod3b3cd50e-4907-4018-8f61-6c96e27a58e0/c45b01d464b457a322c2b68d4d083d1e1195206b616c23128dd1046b34f84d25,docker.io/calico/kube-controllers@sha256:7f28dc2e9420ee8cb223b258c3327be29d674fa3b3aa6eca132c2c7f8af848ba,10.1.0.134:10250,kubelet,/metrics/cadvisor,c45b01d464b457a322c2b68d4d083d1e1195206b616c23128dd1046b34f84d25,kube-system,fv-az105-598,calico-kube-controllers-654b987fd9-6hqbn,kubelet
container_fs_writes_bytes_total,"[1650180235.811, '167936']","[1650180265.811, '167936']","[1650180295.811, '167936']","[1650180325.811, '167936']","[1650180355.811, '167936']","[1650180385.811, '167936']","[1650180415.811, '167936']","[1650180445.811, '167936']","[1650180475.811, '167936']","[1650180505.811, '167936']","[1650180535.811, '167936']","[1650180565.811, '167936']","[1650180595.811, '167936']","[1650180625.811, '167936']","[1650180655.811, '167936']","[1650180685.811, '167936']","[1650180715.811, '167936']","[1650180745.811, '167936']","[1650180775.811, '167936']","[1650180805.811, '167936']","[1650180835.811, '167936']","[1650180865.811, '167936']","[1650180895.811, '167936']","[1650180925.811, '167936']","[1650180955.811, '167936']","[1650180985.811, '167936']","[1650181015.811, '167936']","[1650181045.811, '167936']","[1650181075.811, '167936']","[1650181105.811, '167936']","[1650181135.811, '167936']","[1650181165.811, '167936']","[1650181195.811, '167936']","[1650181225.811, '167936']","[1650181255.811, '167936']","[1650181285.811, '167936']","[1650181315.811, '167936']","[1650181345.811, '167936']","[1650181375.811, '167936']","[1650181405.811, '167936']","[1650181435.811, '167936']","[1650181465.811, '167936']","[1650181495.811, '167936']","[1650181525.811, '167936']","[1650181555.811, '167936']","[1650181585.811, '167936']","[1650181615.811, '167936']","[1650181645.811, '167936']","[1650181675.811, '167936']","[1650181705.811, '167936']","[1650181735.811, '167936']","[1650181765.811, '167936']","[1650181795.811, '167936']","[1650181825.811, '167936']","[1650181855.811, '167936']","[1650181885.811, '167936']","[1650181915.811, '167936']","[1650181945.811, '167936']","[1650181975.811, '167936']","[1650182005.811, '167936']","[1650182035.811, '167936']","[1650182065.811, '167936']","[1650182095.811, '167936']","[1650182125.811, '167936']","[1650182155.811, '167936']","[1650182185.811, '167936']","[1650182215.811, '167936']","[1650182245.811, '167936']","[1650182275.811, '167936']","[1650182305.811, '167936']","[1650182335.811, '167936']","[1650182365.811, '167936']","[1650182395.811, '167936']","[1650182425.811, '167936']","[1650182455.811, '167936']","[1650182485.811, '167936']","[1650182515.811, '167936']","[1650182545.811, '167936']","[1650182575.811, '167936']","[1650182605.811, '167936']","[1650182635.811, '167936']","[1650182665.811, '167936']","[1650182695.811, '167936']","[1650182725.811, '167936']","[1650182755.811, '167936']","[1650182785.811, '167936']","[1650182815.811, '167936']","[1650182845.811, '167936']","[1650182875.811, '188416']","[1650182905.811, '188416']","[1650182935.811, '188416']","[1650182965.811, '188416']","[1650182995.811, '188416']","[1650183025.811, '188416']","[1650183055.811, '188416']","[1650183085.811, '188416']","[1650183115.811, '188416']","[1650183145.811, '188416']","[1650183175.811, '188416']","[1650183205.811, '188416']","[1650183235.811, '188416']","[1650183265.811, '188416']","[1650183295.811, '188416']","[1650183325.811, '188416']","[1650183355.811, '188416']","[1650183385.811, '188416']","[1650183415.811, '188416']","[1650183445.811, '188416']","[1650183475.811, '188416']","[1650183505.811, '188416']","[1650183535.811, '188416']","[1650183565.811, '188416']","[1650183595.811, '188416']","[1650183625.811, '188416']","[1650183655.811, '188416']","[1650183685.811, '188416']","[1650183715.811, '188416']","[1650183745.811, '188416']","[1650183775.811, '188416']","[1650183805.811, '188416']","[1650183835.811, '188416']","[1650183865.811, '188416']","[1650183895.811, '188416']","[1650183925.811, '188416']",calico-node,/dev/sda,https-metrics,/kubepods/burstable/pod82bdda3d-7a43-4f42-b1d5-14b361a271d4/663dac2c8d383c19b9de9637aa5579ecc672fc31ad8352048508478391373257,docker.io/calico/node:v3.20.4,10.1.0.134:10250,kubelet,/metrics/cadvisor,663dac2c8d383c19b9de9637aa5579ecc672fc31ad8352048508478391373257,kube-system,fv-az105-598,calico-node-h2w8m,kubelet
container_fs_writes_bytes_total,"[1650180235.811, '0']","[1650180265.811, '0']","[1650180295.811, '0']","[1650180325.811, '0']","[1650180355.811, '0']","[1650180385.811, '0']","[1650180415.811, '0']","[1650180445.811, '0']","[1650180475.811, '0']","[1650180505.811, '0']","[1650180535.811, '0']","[1650180565.811, '0']","[1650180595.811, '0']","[1650180625.811, '0']","[1650180655.811, '0']","[1650180685.811, '0']","[1650180715.811, '0']","[1650180745.811, '0']","[1650180775.811, '0']","[1650180805.811, '0']","[1650180835.811, '0']","[1650180865.811, '0']","[1650180895.811, '0']","[1650180925.811, '0']","[1650180955.811, '0']","[1650180985.811, '0']","[1650181015.811, '0']","[1650181045.811, '0']","[1650181075.811, '0']","[1650181105.811, '0']","[1650181135.811, '0']","[1650181165.811, '0']","[1650181195.811, '0']","[1650181225.811, '0']","[1650181255.811, '0']","[1650181285.811, '0']","[1650181315.811, '0']","[1650181345.811, '0']","[1650181375.811, '0']","[1650181405.811, '0']","[1650181435.811, '0']","[1650181465.811, '0']","[1650181495.811, '0']","[1650181525.811, '0']","[1650181555.811, '0']","[1650181585.811, '0']","[1650181615.811, '0']","[1650181645.811, '0']","[1650181675.811, '0']","[1650181705.811, '0']","[1650181735.811, '0']","[1650181765.811, '0']","[1650181795.811, '0']","[1650181825.811, '0']","[1650181855.811, '0']","[1650181885.811, '0']","[1650181915.811, '0']","[1650181945.811, '0']","[1650181975.811, '0']","[1650182005.811, '0']","[1650182035.811, '0']","[1650182065.811, '0']","[1650182095.811, '0']","[1650182125.811, '0']","[1650182155.811, '0']","[1650182185.811, '0']","[1650182215.811, '0']","[1650182245.811, '0']","[1650182275.811, '0']","[1650182305.811, '0']","[1650182335.811, '0']","[1650182365.811, '0']","[1650182395.811, '0']","[1650182425.811, '0']","[1650182455.811, '0']","[1650182485.811, '0']","[1650182515.811, '0']","[1650182545.811, '0']","[1650182575.811, '0']","[1650182605.811, '0']","[1650182635.811, '0']","[1650182665.811, '0']","[1650182695.811, '0']","[1650182725.811, '0']","[1650182755.811, '0']","[1650182785.811, '0']","[1650182815.811, '0']","[1650182845.811, '0']","[1650182875.811, '0']","[1650182905.811, '0']","[1650182935.811, '0']","[1650182965.811, '0']","[1650182995.811, '0']","[1650183025.811, '0']","[1650183055.811, '0']","[1650183085.811, '0']","[1650183115.811, '0']","[1650183145.811, '0']","[1650183175.811, '0']","[1650183205.811, '0']","[1650183235.811, '0']","[1650183265.811, '0']","[1650183295.811, '0']","[1650183325.811, '0']","[1650183355.811, '0']","[1650183385.811, '0']","[1650183415.811, '0']","[1650183445.811, '0']","[1650183475.811, '0']","[1650183505.811, '0']","[1650183535.811, '0']","[1650183565.811, '0']","[1650183595.811, '0']","[1650183625.811, '0']","[1650183655.811, '0']","[1650183685.811, '0']","[1650183715.811, '0']","[1650183745.811, '0']","[1650183775.811, '0']","[1650183805.811, '0']","[1650183835.811, '0']","[1650183865.811, '0']","[1650183895.811, '0']","[1650183925.811, '0']",calico-node,/dev/sdb,https-metrics,/kubepods/burstable/pod82bdda3d-7a43-4f42-b1d5-14b361a271d4/663dac2c8d383c19b9de9637aa5579ecc672fc31ad8352048508478391373257,docker.io/calico/node:v3.20.4,10.1.0.134:10250,kubelet,/metrics/cadvisor,663dac2c8d383c19b9de9637aa5579ecc672fc31ad8352048508478391373257,kube-system,fv-az105-598,calico-node-h2w8m,kubelet
container_fs_writes_bytes_total,"[1650180235.811, '212992']","[1650180265.811, '212992']","[1650180295.811, '266240']","[1650180325.811, '266240']","[1650180355.811, '319488']","[1650180385.811, '319488']","[1650180415.811, '319488']","[1650180445.811, '372736']","[1650180475.811, '372736']","[1650180505.811, '372736']","[1650180535.811, '425984']","[1650180565.811, '425984']","[1650180595.811, '479232']","[1650180625.811, '479232']","[1650180655.811, '479232']","[1650180685.811, '532480']","[1650180715.811, '532480']","[1650180745.811, '585728']","[1650180775.811, '585728']","[1650180805.811, '638976']","[1650180835.811, '638976']","[1650180865.811, '692224']","[1650180895.811, '692224']","[1650180925.811, '692224']","[1650180955.811, '745472']","[1650180985.811, '745472']","[1650181015.811, '798720']","[1650181045.811, '798720']","[1650181075.811, '851968']","[1650181105.811, '851968']","[1650181135.811, '851968']","[1650181165.811, '905216']","[1650181195.811, '905216']","[1650181225.811, '958464']","[1650181255.811, '958464']","[1650181285.811, '1011712']","[1650181315.811, '1011712']","[1650181345.811, '1011712']","[1650181375.811, '1064960']","[1650181405.811, '1064960']","[1650181435.811, '1064960']","[1650181465.811, '1118208']","[1650181495.811, '1118208']","[1650181525.811, '1171456']","[1650181555.811, '1171456']","[1650181585.811, '1224704']","[1650181615.811, '1224704']","[1650181645.811, '1224704']","[1650181675.811, '1277952']","[1650181705.811, '1277952']","[1650181735.811, '1277952']","[1650181765.811, '1331200']","[1650181795.811, '1331200']","[1650181825.811, '1384448']","[1650181855.811, '1384448']","[1650181885.811, '1384448']","[1650181915.811, '1437696']","[1650181945.811, '1437696']","[1650181975.811, '1437696']","[1650182005.811, '1490944']","[1650182035.811, '1490944']","[1650182065.811, '1490944']","[1650182095.811, '1544192']","[1650182125.811, '1597440']","[1650182155.811, '1597440']","[1650182185.811, '1597440']","[1650182215.811, '1650688']","[1650182245.811, '1650688']","[1650182275.811, '1650688']","[1650182305.811, '1650688']","[1650182335.811, '1703936']","[1650182365.811, '1757184']","[1650182395.811, '1757184']","[1650182425.811, '1757184']","[1650182455.811, '1757184']","[1650182485.811, '1810432']","[1650182515.811, '1810432']","[1650182545.811, '1863680']","[1650182575.811, '1863680']","[1650182605.811, '1916928']","[1650182635.811, '1916928']","[1650182665.811, '1970176']","[1650182695.811, '1970176']","[1650182725.811, '1970176']","[1650182755.811, '2023424']","[1650182785.811, '2023424']","[1650182815.811, '2076672']","[1650182845.811, '2076672']","[1650182875.811, '2076672']","[1650182905.811, '2129920']","[1650182935.811, '2129920']","[1650182965.811, '2129920']","[1650182995.811, '2183168']","[1650183025.811, '2183168']","[1650183055.811, '2183168']","[1650183085.811, '2236416']","[1650183115.811, '2236416']","[1650183145.811, '2236416']","[1650183175.811, '2289664']","[1650183205.811, '2289664']","[1650183235.811, '2342912']","[1650183265.811, '2342912']","[1650183295.811, '2342912']","[1650183325.811, '2396160']","[1650183355.811, '2396160']","[1650183385.811, '2449408']","[1650183415.811, '2449408']","[1650183445.811, '2502656']","[1650183475.811, '2502656']","[1650183505.811, '2502656']","[1650183535.811, '2555904']","[1650183565.811, '2555904']","[1650183595.811, '2609152']","[1650183625.811, '2609152']","[1650183655.811, '2609152']","[1650183685.811, '2662400']","[1650183715.811, '2662400']","[1650183745.811, '2715648']","[1650183775.811, '2715648']","[1650183805.811, '2768896']","[1650183835.811, '2768896']","[1650183865.811, '2768896']","[1650183895.811, '2768896']","[1650183925.811, '2822144']",config-reloader,/dev/sda,https-metrics,/kubepods/burstable/pod17d93354-f4ee-4c10-beb6-38939087b72f/f5fd88f90c0f37d2419fbc90b94015b876bbabc587e71a5b70842fefde42f67d,quay.io/prometheus-operator/prometheus-config-reloader:v0.49.0,10.1.0.134:10250,kubelet,/metrics/cadvisor,f5fd88f90c0f37d2419fbc90b94015b876bbabc587e71a5b70842fefde42f67d,monitoring,fv-az105-598,prometheus-k8s-1,kubelet
container_fs_writes_bytes_total,"[1650180235.811, '212992']","[1650180265.811, '212992']","[1650180295.811, '266240']","[1650180325.811, '266240']","[1650180355.811, '319488']","[1650180385.811, '319488']","[1650180415.811, '319488']","[1650180445.811, '372736']","[1650180475.811, '372736']","[1650180505.811, '372736']","[1650180535.811, '425984']","[1650180565.811, '425984']","[1650180595.811, '479232']","[1650180625.811, '479232']","[1650180655.811, '532480']","[1650180685.811, '532480']","[1650180715.811, '532480']","[1650180745.811, '585728']","[1650180775.811, '585728']","[1650180805.811, '638976']","[1650180835.811, '638976']","[1650180865.811, '692224']","[1650180895.811, '692224']","[1650180925.811, '692224']","[1650180955.811, '745472']","[1650180985.811, '745472']","[1650181015.811, '745472']","[1650181045.811, '798720']","[1650181075.811, '798720']","[1650181105.811, '851968']","[1650181135.811, '851968']","[1650181165.811, '905216']","[1650181195.811, '905216']","[1650181225.811, '958464']","[1650181255.811, '958464']","[1650181285.811, '1011712']","[1650181315.811, '1011712']","[1650181345.811, '1011712']","[1650181375.811, '1064960']","[1650181405.811, '1064960']","[1650181435.811, '1118208']","[1650181465.811, '1118208']","[1650181495.811, '1171456']","[1650181525.811, '1171456']","[1650181555.811, '1171456']","[1650181585.811, '1224704']","[1650181615.811, '1224704']","[1650181645.811, '1277952']","[1650181675.811, '1277952']","[1650181705.811, '1277952']","[1650181735.811, '1277952']","[1650181765.811, '1331200']","[1650181795.811, '1331200']","[1650181825.811, '1384448']","[1650181855.811, '1384448']","[1650181885.811, '1437696']","[1650181915.811, '1437696']","[1650181945.811, '1490944']","[1650181975.811, '1490944']","[1650182005.811, '1490944']","[1650182035.811, '1544192']","[1650182065.811, '1544192']","[1650182095.811, '1544192']","[1650182125.811, '1597440']","[1650182155.811, '1597440']","[1650182185.811, '1650688']","[1650182215.811, '1650688']","[1650182245.811, '1650688']","[1650182275.811, '1703936']","[1650182305.811, '1703936']","[1650182335.811, '1757184']","[1650182365.811, '1757184']","[1650182395.811, '1757184']","[1650182425.811, '1810432']","[1650182455.811, '1810432']","[1650182485.811, '1863680']","[1650182515.811, '1863680']","[1650182545.811, '1863680']","[1650182575.811, '1916928']","[1650182605.811, '1916928']","[1650182635.811, '1970176']","[1650182665.811, '1970176']","[1650182695.811, '1970176']","[1650182725.811, '2023424']","[1650182755.811, '2023424']","[1650182785.811, '2023424']","[1650182815.811, '2076672']","[1650182845.811, '2076672']","[1650182875.811, '2076672']","[1650182905.811, '2129920']","[1650182935.811, '2129920']","[1650182965.811, '2183168']","[1650182995.811, '2183168']","[1650183025.811, '2183168']","[1650183055.811, '2236416']","[1650183085.811, '2236416']","[1650183115.811, '2289664']","[1650183145.811, '2289664']","[1650183175.811, '2342912']","[1650183205.811, '2342912']","[1650183235.811, '2342912']","[1650183265.811, '2396160']","[1650183295.811, '2396160']","[1650183325.811, '2396160']","[1650183355.811, '2449408']","[1650183385.811, '2449408']","[1650183415.811, '2449408']","[1650183445.811, '2502656']","[1650183475.811, '2502656']","[1650183505.811, '2555904']","[1650183535.811, '2555904']","[1650183565.811, '2609152']","[1650183595.811, '2609152']","[1650183625.811, '2609152']","[1650183655.811, '2662400']","[1650183685.811, '2715648']","[1650183715.811, '2715648']","[1650183745.811, '2715648']","[1650183775.811, '2715648']","[1650183805.811, '2768896']","[1650183835.811, '2768896']","[1650183865.811, '2822144']","[1650183895.811, '2822144']","[1650183925.811, '2822144']",config-reloader,/dev/sda,https-metrics,/kubepods/burstable/pod5119968b-da5a-4c7b-ab8b-ff7c975b4def/d9af759eccff7055f789190dec69427120d460fb758bfd6446a159838f6c5d92,quay.io/prometheus-operator/prometheus-config-reloader:v0.49.0,10.1.0.134:10250,kubelet,/metrics/cadvisor,d9af759eccff7055f789190dec69427120d460fb758bfd6446a159838f6c5d92,monitoring,fv-az105-598,prometheus-k8s-0,kubelet
