name,timestamp,value,code,container,endpoint,instance,job,method,namespace,pod,service,url
api_request_duration_seconds_sum,"[1650023205.217, '30.686319536']","[1650023235.217, '30.686319536']","[1650023265.217, '48.871315857']","[1650023295.217, '55.768643045']","[1650023325.217, '55.768643045']","[1650023355.217, '55.768643045']","[1650023385.217, '87.476452555']","[1650023415.217, '294.991794596']","[1650023445.217, '400.530545749']","[1650023475.217, '404.636133289']","[1650023505.217, '408.71999064299996']","[1650023535.217, '426.615447654']","[1650023565.217, '473.682645074']","[1650023595.217, '496.086950868']","[1650023625.217, '502.90414284999997']","[1650023655.217, '507.11128497799996']","[1650023685.217, '507.11128497799996']","[1650023715.217, '532.5350900279999']","[1650023745.217, '555.7481060469999']","[1650023775.217, '555.7481060469999']","[1650023805.217, '555.7481060469999']","[1650023835.217, '567.2478795539998']","[1650023865.217, '567.2478795539998']","[1650023895.217, '567.2478795539998']","[1650023925.217, '567.2478795539998']","[1650023955.217, '567.2478795539998']","[1650023985.217, '571.4485706119998']","[1650024015.217, '571.4485706119998']","[1650024045.217, '600.1702452999998']","[1650024075.217, '703.8498807649999']","[1650024105.217, '703.8498807649999']","[1650024135.217, '1043.1769857669997']","[1650024165.217, '1082.3683156139996']","[1650024195.217, '1192.0813729159995']","[1650024225.217, '1229.6843625309996']","[1650024255.217, '1400.7105220519995']","[1650024285.217, '1628.0236799199995']","[1650024315.217, '1976.4211605049995']","[1650024345.217, '2017.9303069269995']","[1650024375.217, '2017.9303069269995']","[1650024405.217, '2123.5310324679995']","[1650024435.217, '2618.080466241']","[1650024465.217, '2791.8819646340003']","[1650024495.217, '2886.490583825']","[1650024525.217, '2947.776282755']","[1650024555.217, '3114.301377413']","[1650024585.217, '3316.8953531889997']","[1650024615.217, '3462.6455472199996']","[1650024645.217, '3640.460485106']","[1650024675.217, '3640.460485106']","[1650024705.217, '3662.95080201']","[1650024735.217, '3710.9622789450004']","[1650024765.217, '3747.8642373080006']","[1650024795.217, '3747.8642373080006']","[1650024825.217, '3837.9752941920005']","[1650024855.217, '3925.2819932040006']","[1650024885.217, '4008.504774609001']","[1650024915.217, '4259.512915857001']","[1650024945.217, '4447.018140484001']","[1650024975.217, '4608.0153462980015']","[1650025005.217, '4873.021671738002']","[1650025035.217, '5165.410393785001']","[1650025065.217, '5165.410393785001']","[1650025095.217, '5288.119374114001']","[1650025125.217, '5482.706800744001']","[1650025155.217, '5482.706800744001']","[1650025245.217, '57.023508803']","[1650025275.217, '57.023508803']","[1650025305.217, '258.137085288']","[1650025335.217, '324.747320588']","[1650025365.217, '648.200800651']","[1650025395.217, '831.006964679']","[1650025425.217, '916.90571787']","[1650025455.217, '1203.871745346']","[1650025485.217, '1203.871745346']","[1650025515.217, '1530.6649224129999']","[1650025545.217, '1530.6649224129999']","[1650025575.217, '1644.6773889069998']","[1650025605.217, '1758.1685405169999']","[1650025635.217, '1936.0844617809998']","[1650025665.217, '1936.0844617809998']","[1650025695.217, '1936.0844617809998']","[1650025815.217, '20.511574051']","[1650025845.217, '162.731054463']","[1650025875.217, '403.528638526']","[1650025905.217, '421.51749031500003']","[1650025935.217, '432.186830136']","[1650025965.217, '449.572359468']","[1650025995.217, '449.572359468']","[1650026025.217, '460.723043883']","[1650026055.217, '512.618621691']","[1650026085.217, '512.618621691']","[1650026115.217, '512.618621691']","[1650026145.217, '512.618621691']","[1650026175.217, '530.2467889510001']","[1650026205.217, '530.2467889510001']","[1650026235.217, '546.0410629330001']",200,api,http,192.168.74.10:1323,api,GET,default,api-54cbb7fbcc-wqc45,api,/
api_request_duration_seconds_sum,"[1650023145.217, '0.000215602']","[1650023175.217, '0.000323304']","[1650023205.217, '0.00039480499999999997']","[1650023235.217, '0.000484105']","[1650023265.217, '0.0006080059999999999']","[1650023295.217, '0.0007038059999999999']","[1650023325.217, '0.0007911059999999999']","[1650023355.217, '0.0008804069999999998']","[1650023385.217, '0.0009666079999999999']","[1650023415.217, '0.0010600079999999999']","[1650023445.217, '0.001134008']","[1650023475.217, '0.0012268090000000001']","[1650023505.217, '0.0013176090000000002']","[1650023535.217, '0.0013982110000000001']","[1650023565.217, '0.001453911']","[1650023595.217, '0.001568511']","[1650023625.217, '0.001634412']","[1650023655.217, '0.001697412']","[1650023685.217, '0.0017839129999999998']","[1650023715.217, '0.0018508129999999998']","[1650023745.217, '0.0019292129999999997']","[1650023775.217, '0.002029813']","[1650023805.217, '0.002126914']","[1650023835.217, '0.0022122150000000004']","[1650023865.217, '0.0023235150000000004']","[1650023895.217, '0.0024125160000000004']","[1650023925.217, '0.0025037160000000004']","[1650023955.217, '0.0025952160000000004']","[1650023985.217, '0.0027034170000000005']","[1650024015.217, '0.0027940180000000005']","[1650024045.217, '0.0028917180000000006']","[1650024075.217, '0.0029816180000000005']","[1650024105.217, '0.0030494190000000003']","[1650024135.217, '0.0031437200000000005']","[1650024165.217, '0.0032303210000000004']","[1650024195.217, '0.0033230220000000006']","[1650024225.217, '0.003406023']","[1650024255.217, '0.003480323']","[1650024285.217, '0.003556423']","[1650024315.217, '0.003641624']","[1650024345.217, '0.003732124']","[1650024375.217, '0.003818225']","[1650024405.217, '0.003902425']","[1650024435.217, '0.003981424999999999']","[1650024465.217, '0.004051025999999999']","[1650024495.217, '0.004884331999999999']","[1650024525.217, '0.004982832999999999']","[1650024555.217, '0.0050743329999999994']","[1650024585.217, '0.005182834']","[1650024615.217, '0.005293333999999999']","[1650024645.217, '0.005371434999999999']","[1650024675.217, '0.0054610349999999995']","[1650024705.217, '0.0055708369999999995']","[1650024735.217, '0.0056536369999999996']","[1650024765.217, '0.005736537']","[1650024795.217, '0.005838838']","[1650024825.217, '0.005921139']","[1650024855.217, '0.00600194']","[1650024885.217, '0.00608624']","[1650024915.217, '0.0062113409999999996']","[1650024945.217, '0.006297041']","[1650024975.217, '0.006418941']","[1650025005.217, '0.006491941']","[1650025035.217, '0.006584341']","[1650025065.217, '0.006666441']","[1650025095.217, '0.006750641000000001']","[1650025125.217, '0.0067919420000000005']","[1650025155.217, '0.006932245']","[1650025215.217, '0.000069901']","[1650025245.217, '0.000149701']","[1650025275.217, '0.000224503']","[1650025305.217, '0.000314604']","[1650025335.217, '0.0004931040000000001']","[1650025365.217, '0.000585605']","[1650025395.217, '0.000647106']","[1650025425.217, '0.000764806']","[1650025455.217, '0.000807506']","[1650025485.217, '0.000907706']","[1650025515.217, '0.001035207']","[1650025545.217, '0.001073307']","[1650025575.217, '0.0011863089999999998']","[1650025605.217, '0.0012310089999999997']","[1650025635.217, '0.0013578089999999998']","[1650025665.217, '0.0014154089999999999']","[1650025695.217, '0.0015050089999999999']","[1650025755.217, '0.000520903']","[1650025785.217, '0.0005987039999999999']","[1650025815.217, '0.000678004']","[1650025845.217, '0.000754104']","[1650025875.217, '0.000875805']","[1650025905.217, '0.000954205']","[1650025935.217, '0.0010411059999999998']","[1650025965.217, '0.0011319059999999996']","[1650025995.217, '0.0012219089999999995']","[1650026025.217, '0.0013137099999999996']","[1650026055.217, '0.0013962099999999995']","[1650026085.217, '0.0014758099999999995']","[1650026115.217, '0.0015646119999999995']","[1650026145.217, '0.0016512119999999993']","[1650026175.217, '0.0017399129999999994']","[1650026205.217, '0.0018254139999999994']","[1650026235.217, '0.0018990149999999993']",200,api,http,192.168.74.10:1323,api,GET,default,api-54cbb7fbcc-wqc45,api,/healthz
api_request_duration_seconds_sum,"[1650023256.539, '7.010941853']","[1650023286.539, '51.391261451']","[1650023316.539, '51.391261451']","[1650023346.539, '65.677248202']","[1650023376.539, '65.677248202']","[1650023406.539, '95.181432259']","[1650023436.539, '101.885519555']","[1650023466.539, '139.684170609']","[1650023496.541, '156.395754084']","[1650023526.539, '263.91810595']","[1650023556.539, '282.425599389']","[1650023586.539, '323.305295872']","[1650023616.539, '330.195979665']","[1650023646.539, '377.49538247']","[1650023676.539, '377.49538247']","[1650023706.539, '377.49538247']","[1650023736.539, '464.460711886']","[1650023766.539, '539.759489957']","[1650023796.539, '554.458692206']","[1650023826.539, '595.665374908']","[1650023856.539, '629.773423774']","[1650023886.539, '629.773423774']","[1650023916.539, '816.3773366129999']","[1650023946.539, '1014.500359914']","[1650023976.539, '1046.292232599']","[1650024006.539, '1046.292232599']","[1650024036.539, '1140.906917649']","[1650024066.539, '1151.515556493']","[1650024096.539, '1216.1771819720002']","[1650024126.539, '1225.187415085']","[1650024156.539, '1225.187415085']","[1650024186.539, '1341.4947791240002']","[1650024216.539, '1456.3929228390002']","[1650024246.539, '1562.3871715400003']","[1650024276.539, '1651.7829585410002']","[1650024306.539, '1837.3028278440001']","[1650024336.539, '1884.381240071']","[1650024366.539, '1884.381240071']","[1650024396.539, '2001.9677135050001']","[1650024426.539, '2139.125097592']","[1650024456.539, '2146.910333835']","[1650024486.539, '2146.910333835']","[1650024516.539, '2219.023921738']","[1650024546.539, '2283.602115533']","[1650024576.539, '2347.503423185']","[1650024606.539, '2528.1229504960006']","[1650024636.539, '2562.4078951540005']","[1650024666.539, '2809.2317363890006']","[1650024696.539, '2998.2341611820007']","[1650024726.539, '3091.857836448001']","[1650024756.539, '3131.657885691001']","[1650024786.539, '3216.5625609060007']","[1650024816.539, '3350.7482625560006']","[1650024846.539, '4405.743442716001']","[1650024876.539, '5105.363235344001']","[1650024906.539, '5105.363235344001']","[1650024936.539, '5559.007894356']","[1650024966.539, '5559.007894356']","[1650024996.539, '6123.711544213']","[1650025026.539, '6320.010453789']","[1650025056.539, '6320.010453789']","[1650025086.539, '6558.8341903420005']","[1650025116.539, '6738.160626917001']","[1650025146.539, '6738.160626917001']","[1650025176.539, '7021.842782885001']","[1650025206.539, '31.174126524000002']","[1650025236.539, '31.174126524000002']","[1650025266.539, '89.64754666600001']","[1650025296.539, '89.64754666600001']","[1650025326.539, '239.451390304']","[1650025356.539, '364.855445166']","[1650025386.539, '364.855445166']","[1650025416.539, '1035.282073199']","[1650025446.539, '1173.5906886490002']","[1650025476.539, '1825.7443889610001']","[1650025506.539, '1947.44528192']","[1650025536.539, '2037.263935816']","[1650025566.539, '2187.27059329']","[1650025596.539, '2302.4917516779997']","[1650025626.539, '2565.5829877669994']","[1650025656.539, '2736.5101085139995']","[1650025686.539, '2736.5101085139995']","[1650025716.539, '2766.4897670919995']","[1650025746.539, '2766.4897670919995']","[1650025776.539, '2976.1167075889994']","[1650025806.539, '3166.1069360279994']","[1650025836.539, '3166.1069360279994']","[1650025866.539, '3336.6113871599996']","[1650025896.539, '3562.0218831039992']","[1650025926.539, '3603.0365815519995']","[1650025956.539, '4138.859534161999']","[1650025986.539, '4206.750594529999']","[1650026016.539, '4206.750594529999']","[1650026046.539, '4648.581670395999']","[1650026076.539, '4776.683399385999']","[1650026106.539, '5067.3805377889985']","[1650026136.539, '5203.385830238998']","[1650026166.539, '6113.987575634998']","[1650026196.539, '6812.975499402998']","[1650026226.539, '7298.370824302998']",200,api,http,192.168.74.11:1323,api,GET,default,api-54cbb7fbcc-vlfl5,api,/
api_request_duration_seconds_sum,"[1650023136.539, '0.000191802']","[1650023166.539, '0.000285403']","[1650023196.539, '0.00037340299999999996']","[1650023226.539, '0.0012558089999999999']","[1650023256.539, '0.00131721']","[1650023286.539, '0.00138911']","[1650023316.539, '0.0014552100000000002']","[1650023346.539, '0.0015508120000000002']","[1650023376.539, '0.0016329130000000002']","[1650023406.539, '0.0017196130000000003']","[1650023436.539, '0.0017920130000000003']","[1650023466.539, '0.0018656130000000003']","[1650023496.541, '0.0019255140000000003']","[1650023526.539, '0.0019850140000000002']","[1650023556.539, '0.0020702140000000003']","[1650023586.539, '0.0021684160000000003']","[1650023616.539, '0.002270817']","[1650023646.539, '0.002343418']","[1650023676.539, '0.002401018']","[1650023706.539, '0.0024736190000000003']","[1650023736.539, '0.0025471190000000005']","[1650023766.539, '0.0026062200000000007']","[1650023796.539, '0.002678120000000001']","[1650023826.539, '0.002753021000000001']","[1650023856.539, '0.002828223000000001']","[1650023886.539, '0.0029120240000000005']","[1650023916.539, '0.0029880250000000005']","[1650023946.539, '0.0030767260000000005']","[1650023976.539, '0.003153626000000001']","[1650024006.539, '0.003216228000000001']","[1650024036.539, '0.0033103280000000013']","[1650024066.539, '0.0034202290000000016']","[1650024096.539, '0.003505829000000002']","[1650024126.539, '0.003596130000000002']","[1650024156.539, '0.003652030000000002']","[1650024186.539, '0.0037466300000000017']","[1650024216.539, '0.0038354300000000017']","[1650024246.539, '0.003919131000000002']","[1650024276.539, '0.004003532000000002']","[1650024306.539, '0.004088432000000002']","[1650024336.539, '0.004175233000000002']","[1650024366.539, '0.004261233000000001']","[1650024396.539, '0.0043459330000000015']","[1650024426.539, '0.004424634000000002']","[1650024456.539, '0.004532935000000003']","[1650024486.539, '0.004607835000000003']","[1650024516.539, '0.004664335000000003']","[1650024546.539, '0.004749736000000003']","[1650024576.539, '0.004891137000000002']","[1650024606.539, '0.004974239000000002']","[1650024636.539, '0.005052339000000002']","[1650024666.539, '0.005140940000000003']","[1650024696.539, '0.005241740000000003']","[1650024726.539, '0.005322341000000003']","[1650024756.539, '0.005403242000000003']","[1650024786.539, '0.0054860420000000035']","[1650024816.539, '0.005572144000000004']","[1650024846.539, '0.005639544000000003']","[1650024876.539, '0.005723145000000003']","[1650024906.539, '0.005804746000000003']","[1650024936.539, '0.0058759460000000025']","[1650024966.539, '0.005955347000000002']","[1650024996.539, '0.006036948000000002']","[1650025026.539, '0.006122649000000002']","[1650025056.539, '0.0062035480000000014']","[1650025086.539, '0.006349550000000001']","[1650025116.539, '0.006430750000000001']","[1650025146.539, '0.096271564']","[1650025176.539, '0.096355064']","[1650025206.539, '0.000054901']","[1650025236.539, '0.00014900299999999998']","[1650025266.539, '0.00021890399999999996']","[1650025296.539, '0.00029070499999999993']","[1650025326.539, '0.00038470599999999996']","[1650025356.539, '0.00046830599999999993']","[1650025386.539, '0.000565406']","[1650025416.539, '0.0006514069999999999']","[1650025446.539, '0.0007285079999999999']","[1650025476.539, '0.0008083079999999999']","[1650025506.539, '0.0009013089999999999']","[1650025536.539, '0.0009823089999999998']","[1650025566.539, '0.001066009']","[1650025596.539, '0.001131609']","[1650025626.539, '0.001215209']","[1650025656.539, '0.001305009']","[1650025686.539, '0.0013929090000000001']","[1650025716.539, '0.001498509']","[1650025746.539, '0.0016067090000000002']","[1650025776.539, '0.0016721090000000002']","[1650025806.539, '0.0017513110000000002']","[1650025836.539, '0.001818411']","[1650025866.539, '0.001896511']","[1650025896.539, '0.001977912']","[1650025926.539, '0.0020598120000000003']","[1650025956.539, '0.002151212']","[1650025986.539, '0.002230114']","[1650026016.539, '0.002315114']","[1650026046.539, '0.0023933150000000005']","[1650026076.539, '0.0024955160000000006']","[1650026106.539, '0.0025809160000000004']","[1650026136.539, '0.0026939160000000006']","[1650026166.539, '0.002830416000000001']","[1650026196.539, '0.002965717000000001']","[1650026226.539, '0.0030949180000000008']",200,api,http,192.168.74.11:1323,api,GET,default,api-54cbb7fbcc-vlfl5,api,/healthz
api_request_duration_seconds_sum,"[1650023215.271, '7.202028303']","[1650023245.268, '37.599166277']","[1650023275.268, '37.599166277']","[1650023305.271, '92.50042883']","[1650023335.268, '137.71077489']","[1650023365.274, '177.831082564']","[1650023395.271, '177.831082564']","[1650023425.271, '192.10953359200002']","[1650023455.271, '250.981183176']","[1650023485.273, '287.400626424']","[1650023515.268, '353.31754198']","[1650023545.268, '482.944370921']","[1650023575.271, '629.468260896']","[1650023605.271, '629.468260896']","[1650023635.271, '817.075440991']","[1650023665.274, '817.075440991']","[1650023695.268, '902.7824088120001']","[1650023725.268, '1153.6983135140001']","[1650023755.268, '1407.1039425400004']","[1650023785.271, '1449.2049943910004']","[1650023815.271, '1512.8158353960005']","[1650023845.268, '1512.8158353960005']","[1650023875.274, '1512.8158353960005']","[1650023905.271, '1512.8158353960005']","[1650023935.268, '1512.8158353960005']","[1650023965.268, '1554.8133720550004']","[1650023995.271, '1554.8133720550004']","[1650024025.271, '1652.505412525']","[1650024055.268, '1652.505412525']","[1650024085.273, '1752.028220591']","[1650024115.271, '1796.630227412']","[1650024145.268, '1846.341774334']","[1650024175.268, '1877.0213758240002']","[1650024205.268, '1898.921405538']","[1650024235.268, '1943.539999375']","[1650024265.268, '2083.507516958']","[1650024295.272, '2167.2980637809997']","[1650024325.271, '2183.1613575269994']","[1650024355.27, '2217.2625546819995']","[1650024385.268, '2217.2625546819995']","[1650024415.268, '2253.902823073999']","[1650024445.271, '2306.5731775719987']","[1650024475.268, '2386.874143753999']","[1650024505.268, '2536.2687247199983']","[1650024535.268, '2568.4661954969984']","[1650024565.268, '2568.4661954969984']","[1650024595.271, '2713.3913626889985']","[1650024625.268, '2854.5995498109983']","[1650024655.275, '2854.5995498109983']","[1650024685.268, '2854.5995498109983']","[1650024715.275, '2854.5995498109983']","[1650024745.275, '2973.6120003809983']","[1650024775.271, '3437.2492523429983']","[1650024805.268, '4007.5344972799985']","[1650024835.268, '4184.939829676999']","[1650024865.271, '4526.037563353999']","[1650024925.271, '32.279550428']","[1650024955.278, '97.26114299100001']","[1650024985.271, '97.26114299100001']","[1650025015.268, '303.66143745500005']","[1650025045.275, '407.76787743600005']","[1650025075.271, '802.72001735']","[1650025105.268, '1090.03215002']","[1650025165.268, '29.568031245']","[1650025195.268, '38.444915834']","[1650025225.279, '108.85103386699998']","[1650025255.268, '163.16213332799998']","[1650025285.268, '263.256424487']","[1650025315.268, '428.400107548']","[1650025345.268, '764.443071227']","[1650025375.268, '764.443071227']","[1650025405.268, '1023.2749435160001']","[1650025435.271, '1528.0024029680003']","[1650025465.271, '1929.1928247930002']","[1650025495.268, '2666.989273572']","[1650025525.271, '3269.674914143']","[1650025555.271, '3269.674914143']","[1650025585.268, '3466.661620251']","[1650025615.271, '3592.454104873']","[1650025645.274, '3722.078375357']","[1650025675.268, '3816.483063172']","[1650025705.268, '4644.3967189820005']","[1650025735.268, '4940.062832303001']","[1650025765.275, '5352.495914431002']","[1650025795.271, '5687.508617164002']","[1650025825.271, '6352.099149120002']","[1650025855.273, '6969.034636276002']","[1650025885.268, '7071.624471806002']","[1650025915.271, '7157.190235354001']","[1650025945.268, '7319.170215813001']","[1650025975.271, '7431.7854741950005']","[1650026005.279, '7521.99566921']","[1650026035.268, '7636.116120607001']","[1650026065.275, '7827.408416480001']","[1650026095.268, '8406.070826584']","[1650026125.268, '8569.778571339']","[1650026155.268, '8569.778571339']","[1650026185.268, '8569.778571339']","[1650026215.271, '8569.778571339']","[1650026245.271, '8569.778571339']",200,api,http,192.168.74.9:1323,api,GET,default,api-54cbb7fbcc-s8r6q,api,/
api_request_duration_seconds_sum,"[1650023155.268, '0.0013869099999999999']","[1650023185.271, '0.001487411']","[1650023215.271, '0.001591113']","[1650023245.268, '0.001714415']","[1650023275.268, '0.001827315']","[1650023305.271, '0.001915015']","[1650023335.268, '0.001996316']","[1650023365.274, '0.002101517']","[1650023395.271, '0.0021976179999999997']","[1650023425.271, '0.002301119']","[1650023455.271, '0.00238772']","[1650023485.273, '0.0024593199999999996']","[1650023515.268, '0.0025743209999999996']","[1650023545.268, '0.0026885209999999993']","[1650023575.271, '0.0028089219999999993']","[1650023605.271, '0.0028999219999999992']","[1650023635.271, '0.0029705229999999992']","[1650023665.274, '0.003069622999999999']","[1650023695.268, '0.0031517239999999994']","[1650023725.268, '0.003232323999999999']","[1650023755.268, '0.003318123999999999']","[1650023785.271, '0.003427524999999999']","[1650023815.271, '0.003510326999999999']","[1650023845.268, '0.003618928999999999']","[1650023875.274, '0.003702228999999999']","[1650023905.271, '0.0037831289999999992']","[1650023935.268, '0.0038841309999999994']","[1650023965.268, '0.0039693309999999996']","[1650023995.271, '0.004056031999999999']","[1650024025.271, '0.004172832']","[1650024055.268, '0.004271331999999999']","[1650024085.273, '0.0043534329999999994']","[1650024115.271, '0.004439133999999999']","[1650024145.268, '0.004526333999999999']","[1650024175.268, '0.0046097349999999985']","[1650024205.268, '0.004697635999999999']","[1650024235.268, '0.0047821359999999985']","[1650024265.268, '0.004866136999999999']","[1650024295.272, '0.004986036999999999']","[1650024325.271, '0.005071437999999998']","[1650024355.27, '0.005152737999999998']","[1650024385.268, '0.005258238999999998']","[1650024415.268, '0.005362340999999998']","[1650024445.271, '0.0055988429999999974']","[1650024475.268, '0.005680942999999997']","[1650024505.268, '0.0057596429999999975']","[1650024535.268, '0.005841542999999997']","[1650024565.268, '0.006100543999999997']","[1650024595.271, '0.006182043999999997']","[1650024625.268, '0.006260243999999996']","[1650024655.275, '0.006348643999999997']","[1650024685.268, '0.006461344999999997']","[1650024715.275, '0.006547844999999997']","[1650024745.275, '0.006613744999999996']","[1650024775.271, '0.006703244999999996']","[1650024805.268, '0.006784944999999996']","[1650024835.268, '0.006864045999999996']","[1650024865.271, '0.006940646999999996']","[1650024895.268, '0.0000752']","[1650024925.271, '0.000155201']","[1650024955.278, '0.005109137']","[1650024985.271, '0.0051942379999999995']","[1650025015.268, '0.005272837999999999']","[1650025045.275, '0.0053607379999999994']","[1650025075.271, '0.005477638']","[1650025105.268, '0.005555438']","[1650025165.268, '0.000106902']","[1650025195.268, '0.00018890299999999998']","[1650025225.279, '0.00026340399999999996']","[1650025255.268, '0.00033660399999999995']","[1650025285.268, '0.00041710399999999996']","[1650025315.268, '0.000497104']","[1650025345.268, '0.0005896039999999999']","[1650025375.268, '0.0006661039999999998']","[1650025405.268, '0.0007528039999999998']","[1650025435.271, '0.0008336049999999998']","[1650025465.271, '0.0009118059999999999']","[1650025495.268, '0.000997706']","[1650025525.271, '0.0010642069999999997']","[1650025555.271, '0.0011594079999999996']","[1650025585.268, '0.0012441089999999995']","[1650025615.271, '0.0013276089999999996']","[1650025645.274, '0.0014059089999999995']","[1650025675.268, '0.0015002089999999995']","[1650025705.268, '0.0015876099999999995']","[1650025735.268, '0.0016680109999999996']","[1650025765.275, '0.0017639129999999995']","[1650025795.271, '0.0018467139999999997']","[1650025825.271, '0.0019294139999999997']","[1650025855.273, '0.002009914']","[1650025885.268, '0.002095616']","[1650025915.271, '0.002188316']","[1650025945.268, '0.002270916']","[1650025975.271, '0.002354719']","[1650026005.279, '0.00243452']","[1650026035.268, '0.005937546']","[1650026065.275, '0.006015546000000001']","[1650026095.268, '0.006098746000000001']","[1650026125.268, '0.006185846000000002']","[1650026155.268, '0.006271047000000002']","[1650026185.268, '0.006374248000000002']","[1650026215.271, '0.006471350000000002']","[1650026245.271, '0.0065828510000000015']",200,api,http,192.168.74.9:1323,api,GET,default,api-54cbb7fbcc-s8r6q,api,/healthz
