name,timestamp,value,endpoint,id,image,instance,interface,job,metrics_path,name,namespace,node,pod,service
container_network_receive_bytes_total,"[1650099157.196, '936']","[1650099187.196, '936']","[1650099217.196, '936']","[1650099247.196, '936']","[1650099277.196, '936']","[1650099307.196, '936']","[1650099337.196, '936']","[1650099367.196, '936']","[1650099397.196, '1006']","[1650099427.196, '1006']","[1650099457.196, '1006']","[1650099487.196, '1006']","[1650099517.196, '1006']","[1650099547.196, '1006']","[1650099577.196, '1006']","[1650099607.196, '1006']","[1650099637.196, '1006']","[1650099667.196, '1006']","[1650099697.196, '1006']","[1650099727.196, '1006']","[1650099757.196, '1006']","[1650099787.196, '1006']","[1650099817.196, '1006']","[1650099847.196, '1006']","[1650099877.196, '1006']","[1650099907.196, '1006']","[1650099937.196, '1076']","[1650099967.196, '1076']","[1650099997.196, '1076']","[1650100027.196, '1076']","[1650100057.196, '1076']","[1650100087.196, '1076']","[1650100117.196, '1076']","[1650100147.196, '1076']","[1650100177.196, '1076']","[1650100207.196, '1076']","[1650100237.196, '1076']","[1650100267.196, '1076']","[1650100297.196, '1076']","[1650100327.196, '1076']","[1650100357.196, '1076']","[1650100387.196, '1076']","[1650100417.196, '1076']","[1650100447.196, '1076']","[1650100477.196, '1076']","[1650100507.196, '1076']","[1650100537.196, '1076']","[1650100567.196, '1076']","[1650100597.196, '1076']","[1650100627.196, '1076']","[1650100657.196, '1076']","[1650100687.196, '1076']","[1650100717.196, '1076']","[1650100747.196, '1076']","[1650100777.196, '1076']","[1650100807.196, '1076']","[1650100837.196, '1076']","[1650100867.196, '1076']","[1650100897.196, '1076']","[1650100927.196, '1076']","[1650100957.196, '1076']","[1650100987.196, '1076']","[1650101017.196, '1076']","[1650101047.196, '1076']","[1650101077.196, '1076']","[1650101107.196, '1076']","[1650101137.196, '1146']","[1650101167.196, '1146']","[1650101197.196, '1146']","[1650101227.196, '1146']","[1650101257.196, '1146']","[1650101287.196, '1146']","[1650101317.196, '1146']","[1650101347.196, '1146']","[1650101377.196, '1146']","[1650101407.196, '1146']","[1650101437.196, '1146']","[1650101467.196, '1146']","[1650101497.196, '1146']","[1650101527.196, '1146']","[1650101557.196, '1146']","[1650101587.196, '1146']","[1650101617.196, '1146']","[1650101647.196, '1146']","[1650101677.196, '1146']","[1650101707.196, '1146']","[1650101737.196, '1146']","[1650101767.196, '1146']","[1650101797.196, '1146']","[1650101827.196, '1146']","[1650101857.196, '1146']","[1650101887.196, '1146']","[1650101917.196, '1146']","[1650101947.196, '1146']","[1650101977.196, '1146']","[1650102007.196, '1146']","[1650102037.196, '1146']","[1650102067.196, '1146']","[1650102097.196, '1146']","[1650102127.196, '1146']","[1650102157.196, '1146']","[1650102187.196, '1146']","[1650102217.196, '1146']","[1650102247.196, '1146']","[1650102277.196, '1146']","[1650102307.196, '1146']","[1650102337.196, '1146']","[1650102367.196, '1146']","[1650102397.196, '1146']","[1650102427.196, '1146']","[1650102457.196, '1146']","[1650102487.196, '1146']","[1650102517.196, '1146']","[1650102547.196, '1146']","[1650102577.196, '1146']","[1650102607.196, '1146']","[1650102637.196, '1146']","[1650102667.196, '1146']","[1650102697.196, '1146']","[1650102727.196, '1146']","[1650102757.196, '1146']","[1650102787.196, '1146']","[1650102817.196, '1146']","[1650102847.196, '1146']",https-metrics,/,,10.1.0.254:10250,cali0804a12662a,kubelet,/metrics/cadvisor,,,fv-az137-517,,kubelet
container_network_receive_bytes_total,"[1650099157.196, '321111']","[1650099187.196, '361825']","[1650099217.196, '405696']","[1650099247.196, '447331']","[1650099277.196, '487022']","[1650099307.196, '533257']","[1650099337.196, '572722']","[1650099367.196, '609662']","[1650099397.196, '647928']","[1650099427.196, '689057']","[1650099457.196, '728025']","[1650099487.196, '768709']","[1650099517.196, '808261']","[1650099547.196, '850112']","[1650099577.196, '892766']","[1650099607.196, '938221']","[1650099637.196, '987161']","[1650099667.196, '1032131']","[1650099697.196, '1071433']","[1650099727.196, '1114916']","[1650099757.196, '1153158']","[1650099787.196, '1194885']","[1650099817.196, '1235082']","[1650099847.196, '1276503']","[1650099877.196, '1317975']","[1650099907.196, '1357859']","[1650099937.196, '1397790']","[1650099967.196, '1451082']","[1650099997.196, '1490608']","[1650100027.196, '1533212']","[1650100057.196, '1574935']","[1650100087.196, '1617012']","[1650100117.196, '1657840']","[1650100147.196, '1699348']","[1650100177.196, '1738644']","[1650100207.196, '1780039']","[1650100237.196, '1819941']","[1650100267.196, '1848784']","[1650100297.196, '1873919']","[1650100327.196, '1902353']","[1650100357.196, '1926743']","[1650100387.196, '1951027']","[1650100417.196, '1975567']","[1650100447.196, '2000863']","[1650100477.196, '2027304']","[1650100507.196, '2054894']","[1650100537.196, '2079249']","[1650100567.196, '2127218']","[1650100597.196, '2166967']","[1650100627.196, '2208856']","[1650100657.196, '2249351']","[1650100687.196, '2291519']","[1650100717.196, '2317435']","[1650100747.196, '2359364']","[1650100777.196, '2400286']","[1650100807.196, '2442623']","[1650100837.196, '2482975']","[1650100867.196, '2516385']","[1650100897.196, '2541818']","[1650100927.196, '2568069']","[1650100957.196, '2593452']","[1650100987.196, '2629137']","[1650101017.196, '2655118']","[1650101047.196, '2680282']","[1650101077.196, '2706275']","[1650101107.196, '2731508']","[1650101137.196, '2756797']","[1650101167.196, '2810514']","[1650101197.196, '2850960']","[1650101227.196, '2893305']","[1650101257.196, '2933627']","[1650101287.196, '2975433']","[1650101317.196, '3015079']","[1650101347.196, '3060320']","[1650101377.196, '3102462']","[1650101407.196, '3144485']","[1650101437.196, '3186216']","[1650101467.196, '3233926']","[1650101497.196, '3274317']","[1650101527.196, '3316898']","[1650101557.196, '3357948']","[1650101587.196, '3399797']","[1650101617.196, '3440132']","[1650101647.196, '3483280']","[1650101677.196, '3523050']","[1650101707.196, '3568087']","[1650101737.196, '3607634']","[1650101767.196, '3657334']","[1650101797.196, '3697190']","[1650101827.196, '3739692']","[1650101857.196, '3780016']","[1650101887.196, '3822395']","[1650101917.196, '3865718']","[1650101947.196, '3909271']","[1650101977.196, '3949207']","[1650102007.196, '3992765']","[1650102037.196, '4033842']","[1650102067.196, '4059174']","[1650102097.196, '4098868']","[1650102127.196, '4140909']","[1650102157.196, '4181427']","[1650102187.196, '4224197']","[1650102217.196, '4264809']","[1650102247.196, '4305411']","[1650102277.196, '4347281']","[1650102307.196, '4400281']","[1650102337.196, '4443620']","[1650102367.196, '4493767']","[1650102397.196, '4537046']","[1650102427.196, '4578847']","[1650102457.196, '4619551']","[1650102487.196, '4663281']","[1650102517.196, '4710182']","[1650102547.196, '4750723']","[1650102577.196, '4789402']","[1650102607.196, '4830828']","[1650102637.196, '4871273']","[1650102667.196, '4896772']","[1650102697.196, '4921331']","[1650102727.196, '4946914']","[1650102757.196, '4975016']","[1650102787.196, '5001342']","[1650102817.196, '5026146']","[1650102847.196, '5051422']",https-metrics,/,,10.1.0.254:10250,cali0af7ea8734f,kubelet,/metrics/cadvisor,,,fv-az137-517,,kubelet
container_network_receive_bytes_total,"[1650099157.196, '38063']","[1650099187.196, '61552']","[1650099217.196, '85161']","[1650099247.196, '108793']","[1650099277.196, '132340']","[1650099307.196, '155329']","[1650099337.196, '178947']","[1650099367.196, '197886']","[1650099397.196, '222036']","[1650099427.196, '245138']","[1650099457.196, '269856']","[1650099487.196, '292712']","[1650099517.196, '316902']","[1650099547.196, '339634']","[1650099577.196, '364562']","[1650099607.196, '388211']","[1650099637.196, '411808']","[1650099667.196, '435559']","[1650099697.196, '459726']","[1650099727.196, '483200']","[1650099757.196, '506965']","[1650099787.196, '530313']","[1650099817.196, '554128']","[1650099847.196, '577518']","[1650099877.196, '601537']","[1650099907.196, '624445']","[1650099937.196, '648533']","[1650099967.196, '671791']","[1650099997.196, '696114']","[1650100027.196, '718867']","[1650100057.196, '742620']","[1650100087.196, '766387']","[1650100117.196, '790635']","[1650100147.196, '814547']","[1650100177.196, '838932']","[1650100207.196, '863226']","[1650100237.196, '887130']","[1650100267.196, '910943']","[1650100297.196, '934683']","[1650100327.196, '958434']","[1650100357.196, '982915']","[1650100387.196, '1006625']","[1650100417.196, '1031880']","[1650100447.196, '1054686']","[1650100477.196, '1079510']","[1650100507.196, '1103696']","[1650100537.196, '1127325']","[1650100567.196, '1151000']","[1650100597.196, '1175791']","[1650100627.196, '1199048']","[1650100657.196, '1222792']","[1650100687.196, '1246589']","[1650100717.196, '1266063']","[1650100747.196, '1289188']","[1650100777.196, '1314517']","[1650100807.196, '1337618']","[1650100837.196, '1361855']","[1650100867.196, '1385416']","[1650100897.196, '1410292']","[1650100927.196, '1433496']","[1650100957.196, '1458573']","[1650100987.196, '1482255']","[1650101017.196, '1506120']","[1650101047.196, '1530603']","[1650101077.196, '1555484']","[1650101107.196, '1579309']","[1650101137.196, '1604720']","[1650101167.196, '1628607']","[1650101197.196, '1652987']","[1650101227.196, '1677729']","[1650101257.196, '1701908']","[1650101287.196, '1725733']","[1650101317.196, '1752237']","[1650101347.196, '1775936']","[1650101377.196, '1800266']","[1650101407.196, '1825150']","[1650101437.196, '1849268']","[1650101467.196, '1872094']","[1650101497.196, '1897836']","[1650101527.196, '1921240']","[1650101557.196, '1945017']","[1650101587.196, '1969208']","[1650101617.196, '1993675']","[1650101647.196, '2016899']","[1650101677.196, '2041558']","[1650101707.196, '2064985']","[1650101737.196, '2089648']","[1650101767.196, '2115056']","[1650101797.196, '2139317']","[1650101827.196, '2163201']","[1650101857.196, '2187727']","[1650101887.196, '2211367']","[1650101917.196, '2235120']","[1650101947.196, '2260194']","[1650101977.196, '2284691']","[1650102007.196, '2308345']","[1650102037.196, '2333488']","[1650102067.196, '2352505']","[1650102097.196, '2376279']","[1650102127.196, '2400462']","[1650102157.196, '2424867']","[1650102187.196, '2448663']","[1650102217.196, '2473826']","[1650102247.196, '2497021']","[1650102277.196, '2522509']","[1650102307.196, '2546195']","[1650102337.196, '2569894']","[1650102367.196, '2594004']","[1650102397.196, '2619267']","[1650102427.196, '2642461']","[1650102457.196, '2667566']","[1650102487.196, '2691954']","[1650102517.196, '2715688']","[1650102547.196, '2739934']","[1650102577.196, '2764976']","[1650102607.196, '2788761']","[1650102637.196, '2815097']","[1650102667.196, '2839064']","[1650102697.196, '2863043']","[1650102727.196, '2887772']","[1650102757.196, '2912165']","[1650102787.196, '2935941']","[1650102817.196, '2961145']","[1650102847.196, '2985165']",https-metrics,/,,10.1.0.254:10250,cali11239f98883,kubelet,/metrics/cadvisor,,,fv-az137-517,,kubelet
container_network_receive_bytes_total,"[1650099157.196, '38646']","[1650099187.196, '61905']","[1650099217.196, '85338']","[1650099247.196, '109095']","[1650099277.196, '133773']","[1650099307.196, '157386']","[1650099337.196, '181910']","[1650099367.196, '200098']","[1650099397.196, '224003']","[1650099427.196, '247039']","[1650099457.196, '270440']","[1650099487.196, '293531']","[1650099517.196, '318594']","[1650099547.196, '341509']","[1650099577.196, '365212']","[1650099607.196, '388329']","[1650099637.196, '411688']","[1650099667.196, '434854']","[1650099697.196, '458416']","[1650099727.196, '481229']","[1650099757.196, '504873']","[1650099787.196, '527747']","[1650099817.196, '552277']","[1650099847.196, '574998']","[1650099877.196, '599290']","[1650099907.196, '622998']","[1650099937.196, '647105']","[1650099967.196, '670874']","[1650099997.196, '695117']","[1650100027.196, '719552']","[1650100057.196, '744116']","[1650100087.196, '767206']","[1650100117.196, '790611']","[1650100147.196, '813989']","[1650100177.196, '837367']","[1650100207.196, '860988']","[1650100237.196, '885529']","[1650100267.196, '908416']","[1650100297.196, '932482']","[1650100327.196, '955956']","[1650100357.196, '980044']","[1650100387.196, '1003327']","[1650100417.196, '1028243']","[1650100447.196, '1051971']","[1650100477.196, '1076089']","[1650100507.196, '1099938']","[1650100537.196, '1124078']","[1650100567.196, '1147441']","[1650100597.196, '1172479']","[1650100627.196, '1196343']","[1650100657.196, '1220987']","[1650100687.196, '1244913']","[1650100717.196, '1263955']","[1650100747.196, '1287233']","[1650100777.196, '1311545']","[1650100807.196, '1334597']","[1650100837.196, '1359147']","[1650100867.196, '1382766']","[1650100897.196, '1406732']","[1650100927.196, '1430113']","[1650100957.196, '1456018']","[1650100987.196, '1479610']","[1650101017.196, '1503786']","[1650101047.196, '1528520']","[1650101077.196, '1552917']","[1650101107.196, '1575698']","[1650101137.196, '1600366']","[1650101167.196, '1623760']","[1650101197.196, '1648339']","[1650101227.196, '1672649']","[1650101257.196, '1696727']","[1650101287.196, '1720117']","[1650101317.196, '1745474']","[1650101347.196, '1769649']","[1650101377.196, '1793308']","[1650101407.196, '1818770']","[1650101437.196, '1843360']","[1650101467.196, '1867117']","[1650101497.196, '1892298']","[1650101527.196, '1916227']","[1650101557.196, '1940243']","[1650101587.196, '1965198']","[1650101617.196, '1989085']","[1650101647.196, '2013109']","[1650101677.196, '2038344']","[1650101707.196, '2062206']","[1650101737.196, '2086098']","[1650101767.196, '2110735']","[1650101797.196, '2135889']","[1650101827.196, '2158963']","[1650101857.196, '2184110']","[1650101887.196, '2207998']","[1650101917.196, '2232347']","[1650101947.196, '2256474']","[1650101977.196, '2280995']","[1650102007.196, '2305193']","[1650102037.196, '2329905']","[1650102067.196, '2348683']","[1650102097.196, '2373191']","[1650102127.196, '2397440']","[1650102157.196, '2422640']","[1650102187.196, '2446551']","[1650102217.196, '2471145']","[1650102247.196, '2494246']","[1650102277.196, '2518724']","[1650102307.196, '2543337']","[1650102337.196, '2567679']","[1650102367.196, '2591998']","[1650102397.196, '2617333']","[1650102427.196, '2640962']","[1650102457.196, '2665594']","[1650102487.196, '2689841']","[1650102517.196, '2713572']","[1650102547.196, '2738347']","[1650102577.196, '2762986']","[1650102607.196, '2786194']","[1650102637.196, '2810775']","[1650102667.196, '2836039']","[1650102697.196, '2860078']","[1650102727.196, '2884423']","[1650102757.196, '2909710']","[1650102787.196, '2933055']","[1650102817.196, '2958122']","[1650102847.196, '2982680']",https-metrics,/,,10.1.0.254:10250,cali15c7619fccc,kubelet,/metrics/cadvisor,,,fv-az137-517,,kubelet
container_network_receive_bytes_total,"[1650099157.196, '176083']","[1650099187.196, '245884']","[1650099217.196, '314124']","[1650099247.196, '384656']","[1650099277.196, '452799']","[1650099307.196, '521631']","[1650099337.196, '593185']","[1650099367.196, '643124']","[1650099397.196, '710497']","[1650099427.196, '780531']","[1650099457.196, '849521']","[1650099487.196, '922471']","[1650099517.196, '997989']","[1650099547.196, '1065144']","[1650099577.196, '1133475']","[1650099607.196, '1207314']","[1650099637.196, '1275549']","[1650099667.196, '1345370']","[1650099697.196, '1415279']","[1650099727.196, '1482608']","[1650099757.196, '1549459']","[1650099787.196, '1620995']","[1650099817.196, '1691288']","[1650099847.196, '1760592']","[1650099877.196, '1832056']","[1650099907.196, '1900065']","[1650099937.196, '1970112']","[1650099967.196, '2041361']","[1650099997.196, '2116718']","[1650100027.196, '2189639']","[1650100057.196, '2271770']","[1650100087.196, '2349180']","[1650100117.196, '2427546']","[1650100147.196, '2515447']","[1650100177.196, '2591903']","[1650100207.196, '2669550']","[1650100237.196, '2751572']","[1650100267.196, '2830755']","[1650100297.196, '2910144']","[1650100327.196, '2992230']","[1650100357.196, '3073025']","[1650100387.196, '3155767']","[1650100417.196, '3242650']","[1650100447.196, '3324574']","[1650100477.196, '3406064']","[1650100507.196, '3493864']","[1650100537.196, '3578429']","[1650100567.196, '3659581']","[1650100597.196, '3746758']","[1650100627.196, '3828950']","[1650100657.196, '3913769']","[1650100687.196, '4004459']","[1650100717.196, '4067891']","[1650100747.196, '4152490']","[1650100777.196, '4243376']","[1650100807.196, '4326647']","[1650100837.196, '4410632']","[1650100867.196, '4499128']","[1650100897.196, '4593171']","[1650100927.196, '4678855']","[1650100957.196, '4777069']","[1650100987.196, '4865907']","[1650101017.196, '4949543']","[1650101047.196, '5046229']","[1650101077.196, '5134599']","[1650101107.196, '5223131']","[1650101137.196, '5316668']","[1650101167.196, '5401481']","[1650101197.196, '5486450']","[1650101227.196, '5585486']","[1650101257.196, '5672525']","[1650101287.196, '5758119']","[1650101317.196, '5861127']","[1650101347.196, '5952581']","[1650101377.196, '6039898']","[1650101407.196, '6145689']","[1650101437.196, '6235240']","[1650101467.196, '6320924']","[1650101497.196, '6421453']","[1650101527.196, '6503893']","[1650101557.196, '6584663']","[1650101587.196, '6680794']","[1650101617.196, '6763200']","[1650101647.196, '6847984']","[1650101677.196, '6947068']","[1650101707.196, '7029948']","[1650101737.196, '7116723']","[1650101767.196, '7215155']","[1650101797.196, '7302315']","[1650101827.196, '7384347']","[1650101857.196, '7481475']","[1650101887.196, '7566364']","[1650101917.196, '7649608']","[1650101947.196, '7744493']","[1650101977.196, '7830345']","[1650102007.196, '7916028']","[1650102037.196, '8011553']","[1650102067.196, '8073226']","[1650102097.196, '8154885']","[1650102127.196, '8253836']","[1650102157.196, '8337954']","[1650102187.196, '8432825']","[1650102217.196, '8520812']","[1650102247.196, '8604106']","[1650102277.196, '8699091']","[1650102307.196, '8787802']","[1650102337.196, '8866726']","[1650102367.196, '8960844']","[1650102397.196, '9047205']","[1650102427.196, '9127457']","[1650102457.196, '9220747']","[1650102487.196, '9309026']","[1650102517.196, '9388846']","[1650102547.196, '9484063']","[1650102577.196, '9571839']","[1650102607.196, '9648797']","[1650102637.196, '9742329']","[1650102667.196, '9829317']","[1650102697.196, '9905538']","[1650102727.196, '10001276']","[1650102757.196, '10086664']","[1650102787.196, '10167090']","[1650102817.196, '10258453']","[1650102847.196, '10342612']",https-metrics,/,,10.1.0.254:10250,cali1abad8afd57,kubelet,/metrics/cadvisor,,,fv-az137-517,,kubelet
container_network_receive_bytes_total,"[1650099157.196, '120725']","[1650099187.196, '245062']","[1650099217.196, '381159']","[1650099247.196, '519745']","[1650099277.196, '656466']","[1650099307.196, '793067']","[1650099337.196, '934432']","[1650099367.196, '1025233']","[1650099397.196, '1161868']","[1650099427.196, '1299711']","[1650099457.196, '1436309']","[1650099487.196, '1574842']","[1650099517.196, '1715668']","[1650099547.196, '1856336']","[1650099577.196, '1999235']","[1650099607.196, '2140031']","[1650099637.196, '2281183']","[1650099667.196, '2422591']","[1650099697.196, '2568419']","[1650099727.196, '2707737']","[1650099757.196, '2846978']","[1650099787.196, '2991714']","[1650099817.196, '3133905']","[1650099847.196, '3279204']","[1650099877.196, '3421999']","[1650099907.196, '3567858']","[1650099937.196, '3707661']","[1650099967.196, '3849027']","[1650099997.196, '3993775']","[1650100027.196, '4139262']","[1650100057.196, '4283021']","[1650100087.196, '4427771']","[1650100117.196, '4575677']","[1650100147.196, '4727369']","[1650100177.196, '4879040']","[1650100207.196, '5028621']","[1650100237.196, '5183268']","[1650100267.196, '5332405']","[1650100297.196, '5480385']","[1650100327.196, '5630361']","[1650100357.196, '5782199']","[1650100387.196, '5934302']","[1650100417.196, '6084684']","[1650100447.196, '6237023']","[1650100477.196, '6383881']","[1650100507.196, '6536886']","[1650100537.196, '6695047']","[1650100567.196, '6843582']","[1650100597.196, '6990015']","[1650100627.196, '7145495']","[1650100657.196, '7299192']","[1650100687.196, '7452722']","[1650100717.196, '7554291']","[1650100747.196, '7705459']","[1650100777.196, '7856808']","[1650100807.196, '8001493']","[1650100837.196, '8158746']","[1650100867.196, '8318114']","[1650100897.196, '8455980']","[1650100927.196, '8611570']","[1650100957.196, '8767210']","[1650100987.196, '8920300']","[1650101017.196, '9069470']","[1650101047.196, '9210624']","[1650101077.196, '9379677']","[1650101107.196, '9501434']","[1650101137.196, '9635298']","[1650101167.196, '9777052']","[1650101197.196, '9918160']","[1650101227.196, '10055248']","[1650101257.196, '10200022']","[1650101287.196, '10350926']","[1650101317.196, '10490483']","[1650101347.196, '10646398']","[1650101377.196, '10767818']","[1650101407.196, '10894564']","[1650101437.196, '11034816']","[1650101467.196, '11174183']","[1650101497.196, '11317884']","[1650101527.196, '11460025']","[1650101557.196, '11606236']","[1650101587.196, '11751151']","[1650101617.196, '11892369']","[1650101647.196, '12042000']","[1650101677.196, '12188546']","[1650101707.196, '12331075']","[1650101737.196, '12483598']","[1650101767.196, '12632909']","[1650101797.196, '12785588']","[1650101827.196, '12934463']","[1650101857.196, '13086429']","[1650101887.196, '13236695']","[1650101917.196, '13387685']","[1650101947.196, '13543732']","[1650101977.196, '13687463']","[1650102007.196, '13844740']","[1650102037.196, '13992397']","[1650102067.196, '14095279']","[1650102097.196, '14245671']","[1650102127.196, '14399900']","[1650102157.196, '14546285']","[1650102187.196, '14706275']","[1650102217.196, '14851867']","[1650102247.196, '15005236']","[1650102277.196, '15147241']","[1650102307.196, '15305729']","[1650102337.196, '15450585']","[1650102367.196, '15605003']","[1650102397.196, '15756952']","[1650102427.196, '15902021']","[1650102457.196, '16057063']","[1650102487.196, '16210218']","[1650102517.196, '16365668']","[1650102547.196, '16516159']","[1650102577.196, '16659882']","[1650102607.196, '16802403']","[1650102637.196, '16952234']","[1650102667.196, '17095964']","[1650102697.196, '17239770']","[1650102727.196, '17391673']","[1650102757.196, '17533633']","[1650102787.196, '17677496']","[1650102817.196, '17823560']","[1650102847.196, '17967637']",https-metrics,/,,10.1.0.254:10250,cali2d2c406c4b1,kubelet,/metrics/cadvisor,,,fv-az137-517,,kubelet
container_network_receive_bytes_total,"[1650099157.196, '11270']","[1650099187.196, '23016']","[1650099217.196, '27403']","[1650099247.196, '31718']","[1650099277.196, '36116']","[1650099307.196, '43772']","[1650099337.196, '50680']","[1650099367.196, '53054']","[1650099397.196, '57333']","[1650099427.196, '61808']","[1650099457.196, '66021']","[1650099487.196, '76503']","[1650099517.196, '84887']","[1650099547.196, '89209']","[1650099577.196, '93568']","[1650099607.196, '98112']","[1650099637.196, '108592']","[1650099667.196, '112958']","[1650099697.196, '117324']","[1650099727.196, '121825']","[1650099757.196, '126134']","[1650099787.196, '136630']","[1650099817.196, '141001']","[1650099847.196, '149397']","[1650099877.196, '153735']","[1650099907.196, '158075']","[1650099937.196, '167737']","[1650099967.196, '172079']","[1650099997.196, '176425']","[1650100027.196, '180930']","[1650100057.196, '185209']","[1650100087.196, '195794']","[1650100117.196, '200152']","[1650100147.196, '208588']","[1650100177.196, '214948']","[1650100207.196, '221991']","[1650100237.196, '228971']","[1650100267.196, '233330']","[1650100297.196, '237682']","[1650100327.196, '242188']","[1650100357.196, '250019']","[1650100387.196, '257002']","[1650100417.196, '261352']","[1650100447.196, '265699']","[1650100477.196, '273154']","[1650100507.196, '282248']","[1650100537.196, '289267']","[1650100567.196, '293665']","[1650100597.196, '298061']","[1650100627.196, '302608']","[1650100657.196, '310474']","[1650100687.196, '317501']","[1650100717.196, '319886']","[1650100747.196, '324288']","[1650100777.196, '328844']","[1650100807.196, '333180']","[1650100837.196, '347883']","[1650100867.196, '352288']","[1650100897.196, '356697']","[1650100927.196, '361248']","[1650100957.196, '365589']","[1650100987.196, '376152']","[1650101017.196, '380552']","[1650101047.196, '384915']","[1650101077.196, '389496']","[1650101107.196, '393795']","[1650101137.196, '404318']","[1650101167.196, '412814']","[1650101197.196, '417237']","[1650101227.196, '421658']","[1650101257.196, '426226']","[1650101287.196, '436743']","[1650101317.196, '441106']","[1650101347.196, '445475']","[1650101377.196, '449997']","[1650101407.196, '454339']","[1650101437.196, '464864']","[1650101467.196, '473358']","[1650101497.196, '479725']","[1650101527.196, '484132']","[1650101557.196, '491232']","[1650101587.196, '498211']","[1650101617.196, '502617']","[1650101647.196, '506979']","[1650101677.196, '511502']","[1650101707.196, '519331']","[1650101737.196, '526313']","[1650101767.196, '530673']","[1650101797.196, '537096']","[1650101827.196, '543461']","[1650101857.196, '550522']","[1650101887.196, '557512']","[1650101917.196, '561873']","[1650101947.196, '566236']","[1650101977.196, '570788']","[1650102007.196, '578654']","[1650102037.196, '588336']","[1650102067.196, '590614']","[1650102097.196, '595019']","[1650102127.196, '599432']","[1650102157.196, '607932']","[1650102187.196, '614992']","[1650102217.196, '622060']","[1650102247.196, '626525']","[1650102277.196, '630879']","[1650102307.196, '635377']","[1650102337.196, '643202']","[1650102367.196, '650197']","[1650102397.196, '654558']","[1650102427.196, '658918']","[1650102457.196, '663423']","[1650102487.196, '675377']","[1650102517.196, '682366']","[1650102547.196, '686731']","[1650102577.196, '691096']","[1650102607.196, '695603']","[1650102637.196, '703426']","[1650102667.196, '710414']","[1650102697.196, '714770']","[1650102727.196, '719137']","[1650102757.196, '723644']","[1650102787.196, '740323']","[1650102817.196, '744625']","[1650102847.196, '748991']",https-metrics,/,,10.1.0.254:10250,cali4f4d2f6ea5e,kubelet,/metrics/cadvisor,,,fv-az137-517,,kubelet
